Player,Team,Team within selected timeframe,Position,Age,Market value,Contract expires,Matches played,Minutes played,Goals,xG,Assists,xA,Duels per 90,"Duels won, %",Birth country,Passport country,Foot,Height,Weight,On loan,Successful defensive actions per 90,Defensive duels per 90,"Defensive duels won, %",Aerial duels per 90,"Aerial duels won, %",Sliding tackles per 90,PAdj Sliding tackles,Shots blocked per 90,Interceptions per 90,PAdj Interceptions,Fouls per 90,Yellow cards,Yellow cards per 90,Red cards,Red cards per 90,Successful attacking actions per 90,Goals per 90,Non-penalty goals,Non-penalty goals per 90,xG per 90,Head goals,Head goals per 90,Shots,Shots per 90,"Shots on target, %","Goal conversion, %",Assists per 90,Crosses per 90,"Accurate crosses, %",Crosses from left flank per 90,"Accurate crosses from left flank, %",Crosses from right flank per 90,"Accurate crosses from right flank, %",Crosses to goalie box per 90,Dribbles per 90,"Successful dribbles, %",Offensive duels per 90,"Offensive duels won, %",Touches in box per 90,Progressive runs per 90,Accelerations per 90,Received passes per 90,Received long passes per 90,Fouls suffered per 90,Passes per 90,"Accurate passes, %",Forward passes per 90,"Accurate forward passes, %",Back passes per 90,"Accurate back passes, %",Lateral passes per 90,"Accurate lateral passes, %",Short / medium passes per 90,"Accurate short / medium passes, %",Long passes per 90,"Accurate long passes, %","Average pass length, m","Average long pass length, m",xA per 90,Shot assists per 90,Second assists per 90,Third assists per 90,Smart passes per 90,"Accurate smart passes, %",Key passes per 90,Passes to final third per 90,"Accurate passes to final third, %",Passes to penalty area per 90,"Accurate passes to penalty area, %",Through passes per 90,"Accurate through passes, %",Deep completions per 90,Deep completed crosses per 90,Progressive passes per 90,"Accurate progressive passes, %",Conceded goals,Conceded goals per 90,Shots against,Shots against per 90,Clean sheets,"Save rate, %",xG against,xG against per 90,Prevented goals,Prevented goals per 90,Back passes received as GK per 90,Exits per 90,Aerial duels per 90,Free kicks per 90,Direct free kicks per 90,"Direct free kicks on target, %",Corners per 90,Penalties taken,"Penalty conversion, %"
L. Armstrong,Harrogate Town,Harrogate Town,"CF, AMF",27,300000,2025-06-30,12,783,1,3.12,1,0.13,39.08,40.29,England,England,right,185,73,no,3.45,2.53,63.64,20.23,50.57,0.11,0.15,0,1.72,2.21,1.49,0,0,0,0,0.8,0.11,0,0,0.36,0,0,15,1.72,33.33,6.667,0.11,0.23,0,0,0,0.23,0,0,0.92,25,6.9,23.33,3.22,0.46,0.11,10.34,1.61,0.92,15.86,77.54,2.64,47.83,3.79,90.91,4.37,81.58,15.4,78.36,0.23,100,12.78,4.78,0.02,0.46,0,0,0,0,0.11,1.03,22.22,0.34,33.33,0,0,0.34,0,1.03,22.22,0,,0,,0,0,0,0,,,0,,,0,0,0,0,1,100
S. Fletcher,Wrexham,Wrexham,CF,36,300000,2024-05-31,10,271,2,2.42,0,0.07,38.86,41.88,England,"England, Scotland",left,185,76,no,3.65,3.32,60,17.27,40.38,0,0,0.33,1.66,2.42,1.33,1,0.33,0,0,2.32,0.66,2,0.66,0.8,1,0.33,12,3.99,41.67,16.667,0,0.33,0,0.33,0,0,0,0,2.66,25,10.3,29.03,4.98,0.33,0,12.95,1.33,1.33,17.27,73.08,6.97,66.67,2.99,88.89,2.32,71.43,15.94,77.08,1,33.33,17.27,10.92,0.02,0.33,1,0,0.33,0,0,3.32,40,2.32,85.71,0.33,0,2.99,0,3.65,63.64,0,,0,,0,0,0,0,,,0,,,0,0,0,0,0,0
T. Nichols,Gillingham,Gillingham,"CF, AMF",30,300000,,19,1187,1,2.29,3,1.89,27.14,27.09,England,England,right,178,75,no,3.41,3.49,58.7,7.35,25.77,0,0,0.08,1.36,1.97,0.99,2,0.15,0,0,1.59,0.08,1,0.08,0.17,1,0.08,14,1.06,28.57,7.143,0.23,1.29,23.53,0.91,16.67,0.38,40,0.08,1.44,52.63,7.58,22,3.87,0.83,0.23,14.03,2.2,0.38,21.31,73.67,5.61,64.86,5.46,83.33,4.7,72.58,19.18,79.45,0.83,18.18,15.18,20.33,0.14,0.91,0,0.08,0.53,42.86,0.45,1.67,54.55,1.97,53.85,0.53,42.86,1.74,0.3,2.43,71.88,0,,0,,0,0,0,0,,,0.08,,,0,0,0,0,0,0
A. Nadesan,Gillingham,Gillingham,"CF, AMF",29,300000,2024-06-30,14,632,2,1.95,0,0,21.22,30.2,England,England,right,188,75,no,3.42,3.28,52.17,6.55,26.09,0.43,0.62,0,1.28,1.85,1.71,0,0,0,0,1.14,0.28,2,0.28,0.28,0,0,11,1.57,27.27,18.182,0,0.43,33.33,0,0,0.43,33.33,0,1.14,50,4.84,29.41,2.85,0.14,0.28,12.1,4.41,1,16.8,69.49,2.56,50,5.41,78.95,4.56,81.25,15.66,70.91,0.71,60,13.34,6.5,0,0.14,0.14,0,0.14,0,0.14,0.28,50,0.57,50,0.28,0,0.43,0,1.71,41.67,0,,0,,0,0,0,0,,,0,,,0,0,0,0,0,0
J. Davison,AFC Wimbledon,AFC Wimbledon,CF,24,300000,,16,548,1,0.76,0,0.37,30.22,28.8,England,England,right,188,79,no,3.78,3.94,45.83,12.32,34.67,0.16,0.21,0,1.81,2.29,2.63,4,0.66,0,0,1.97,0.16,1,0.16,0.13,0,0,6,0.99,83.33,16.667,0,0.66,0,0.66,0,0,0,0.16,1.81,54.55,6.08,24.32,2.96,0.66,0,9.03,2.79,0.66,12.97,73.42,2.79,70.59,2.96,83.33,4.43,59.26,11.82,77.78,0.66,50,15.41,10.05,0.06,0.49,0,0,0.16,100,0.49,0.66,50,1.31,37.5,0.16,100,0.82,0,1.48,77.78,0,,0,,0,0,0,0,,,0,,,0,0,0,0,0,0
C. Austin,Swindon Town,Swindon Town,CF,34,300000,2024-06-30,21,1628,5,7.92,3,1.03,17.03,32.47,England,England,right,188,84,no,4.7,2.93,56.6,5.86,33.02,0.28,0.42,0,2.76,4.16,0.72,3,0.17,0,0,1.44,0.28,3,0.17,0.44,1,0.06,42,2.32,35.71,11.905,0.17,0.39,42.86,0.06,0,0.28,40,0.17,0.88,31.25,4.98,18.89,3.7,0.44,0.22,11.94,1.49,0.66,16.81,68.09,6.03,51.38,4.2,90.79,4.53,67.07,13.88,71.71,2.54,52.17,18.9,28.04,0.06,0.39,0,0,0.22,75,0.28,2.99,48.15,0.88,25,0.33,33.33,0.61,0.11,2.99,61.11,0,,0,,0,0,0,0,,,0.17,,,0,0,0,0,2,100
O. Bogle,Newport County,Newport County,CF,30,300000,2024-06-30,17,1581,6,8.07,0,0.97,37.12,26.84,England,"England, Ghana",left,185,80,no,3.13,2.33,60.98,11.1,23.08,0.06,0.07,0.11,1.65,2.02,1.37,3,0.17,0,0,2.68,0.34,4,0.23,0.46,0,0,47,2.68,36.17,12.766,0,0.85,26.67,0.51,44.44,0.34,0,0,2.85,48,13.26,27.47,3.42,0.51,0.11,10.59,2.28,1.31,16.68,70.31,3.42,45,4.61,85.19,5.18,70.33,14.86,72.8,1.08,63.16,17.54,22.63,0.06,0.91,0.06,0,0.34,33.33,0.46,1.76,58.06,1.37,54.17,0.34,33.33,1.08,0.28,1.94,64.71,0,,0,,0,0,0,0,,,0.11,,,0.06,0.06,0,0,3,66.667
K. Wootton,Stockport County,Stockport County,CF,27,300000,2025-06-30,10,729,4,3.31,2,0.92,33.83,35.77,England,England,right,188,78,no,3.58,3.83,67.74,8.89,47.22,0.12,0.22,0,0.86,1.51,1.48,2,0.25,0,0,2.59,0.49,4,0.49,0.41,2,0.25,15,1.85,73.33,26.667,0.25,0.37,33.33,0.25,0,0.12,100,0,1.73,42.86,12.72,21.36,5.06,0.49,0.25,11.6,1.48,0.74,20.25,81.1,3.58,62.07,7.04,89.47,4.94,85,19.26,84.62,0.62,0,12.17,9.05,0.11,0.74,0,0.12,0.49,75,0.62,1.36,63.64,0.99,75,0.37,66.67,1.36,0.12,1.6,84.62,0,,0,,0,0,0,0,,,0,,,0,0,0,0,0,0
J. Ironside,Doncaster Rovers,Doncaster Rovers,CF,30,300000,,20,1843,8,6.34,3,0.83,32.18,27.47,England,England,right,180,75,no,2.25,2.2,51.11,12.35,33.2,0.05,0.07,0.1,1.07,1.49,1.76,2,0.1,0,0,1.37,0.39,4,0.2,0.31,3,0.15,28,1.37,50,28.571,0.15,0.44,33.33,0.05,0,0.34,42.86,0.1,1.12,43.48,9.67,16.67,2.25,0.29,0,4.93,1.51,1.03,10.5,75.35,2.15,56.82,2.88,86.44,2.78,77.19,9.38,79.69,0.73,46.67,13.88,15.79,0.04,0.34,0,0,0.05,100,0.15,0.83,52.94,0.63,53.85,0.15,100,0.49,0.05,1.17,70.83,0,,0,,0,0,0,0,,,0,,,0,0,0,0,4,100
C. Smith,Morecambe,Morecambe,"CF, AMF, RAMF",28,275000,,7,94,0,0.06,0,0.14,23.94,40,Scotland,Scotland,right,175,68,no,11.49,10.53,63.64,8.62,22.22,0.96,1.25,0,3.83,5,1.91,0,0,0,0,1.91,0,0,0,0.06,0,0,2,1.91,50,0,0,1.91,50,0,0,1.91,50,0,0,0,2.87,0,2.87,0.96,0.96,12.45,0,0,17.23,77.78,8.62,66.67,4.79,100,2.87,66.67,14.36,86.67,1.91,0,14.67,10.25,0.13,0.96,0,0,0,0,0,2.87,100,1.91,50,0,0,0,0.96,1.91,100,0,,0,,0,0,0,0,,,0,,,0,0,0,0,0,0
