Player,Team,Team within selected timeframe,Position,Age,Market value,Contract expires,Matches played,Minutes played,Goals,xG,Assists,xA,Duels per 90,"Duels won, %",Birth country,Passport country,Foot,Height,Weight,On loan,Successful defensive actions per 90,Defensive duels per 90,"Defensive duels won, %",Aerial duels per 90,"Aerial duels won, %",Sliding tackles per 90,PAdj Sliding tackles,Shots blocked per 90,Interceptions per 90,PAdj Interceptions,Fouls per 90,Yellow cards,Yellow cards per 90,Red cards,Red cards per 90,Successful attacking actions per 90,Goals per 90,Non-penalty goals,Non-penalty goals per 90,xG per 90,Head goals,Head goals per 90,Shots,Shots per 90,"Shots on target, %","Goal conversion, %",Assists per 90,Crosses per 90,"Accurate crosses, %",Crosses from left flank per 90,"Accurate crosses from left flank, %",Crosses from right flank per 90,"Accurate crosses from right flank, %",Crosses to goalie box per 90,Dribbles per 90,"Successful dribbles, %",Offensive duels per 90,"Offensive duels won, %",Touches in box per 90,Progressive runs per 90,Accelerations per 90,Received passes per 90,Received long passes per 90,Fouls suffered per 90,Passes per 90,"Accurate passes, %",Forward passes per 90,"Accurate forward passes, %",Back passes per 90,"Accurate back passes, %",Lateral passes per 90,"Accurate lateral passes, %",Short / medium passes per 90,"Accurate short / medium passes, %",Long passes per 90,"Accurate long passes, %","Average pass length, m","Average long pass length, m",xA per 90,Shot assists per 90,Second assists per 90,Third assists per 90,Smart passes per 90,"Accurate smart passes, %",Key passes per 90,Passes to final third per 90,"Accurate passes to final third, %",Passes to penalty area per 90,"Accurate passes to penalty area, %",Through passes per 90,"Accurate through passes, %",Deep completions per 90,Deep completed crosses per 90,Progressive passes per 90,"Accurate progressive passes, %",Conceded goals,Conceded goals per 90,Shots against,Shots against per 90,Clean sheets,"Save rate, %",xG against,xG against per 90,Prevented goals,Prevented goals per 90,Back passes received as GK per 90,Exits per 90,Aerial duels per 90,Free kicks per 90,Direct free kicks per 90,"Direct free kicks on target, %",Corners per 90,Penalties taken,"Penalty conversion, %"
L. Kitching,Coventry City,Barnsley,LCB,23,700000,2026-06-30,4,388,1,0.3,0,0,12.53,55.56,England,"England, Republic of Ireland",left,191,80,no,7.89,3.94,47.06,5.1,72.73,0,0,0.23,6.03,7.8,1.39,0,0,0,0,1.39,0.23,1,0.23,0.07,0,0,2,0.46,100,50,0,1.16,20,0.7,0,0,0,0,0.7,100,1.16,60,0.93,2.09,0.23,46.16,0.93,0,59.15,81.57,33.87,78.08,2.78,75,15.54,92.54,47.09,88.67,10.9,57.45,21.7,42.75,0,0,0,0,0.46,0,0,11.37,61.22,2.32,0,1.16,20,0.23,0.46,15.08,81.54,0,,0,,0,0,0,0,,,0.7,,,0,0,0,0,0,0
Ricardo,Bolton Wanderers,Bolton Wanderers,CB,28,700000,2025-06-30,22,2084,0,0.78,0,0.56,19.95,69.48,Portugal,Portugal,right,196,100,no,10.84,7,75.93,5.01,72.41,0.22,0.35,0.73,5.31,8.68,0.78,3,0.13,1,0.04,0.48,0,0,0,0.03,0,0,4,0.17,25,0,0,0.04,100,0,0,0.04,100,0,0.52,75,3.15,45.21,0.3,0.78,0,43.62,0.3,1.3,63.22,88.46,24.57,76.27,3.67,95.29,30.62,97.6,54.98,94.34,8.21,48.95,21.81,43,0.02,0.17,0.09,0,0.04,0,0.13,7.08,55.49,0.86,25,0.69,18.75,0.3,0.04,10.49,75.31,0,,0,,0,0,0,0,,,2.68,,,0,0,0,0,0,0
H. Dean,Reading,Reading,RCB,32,600000,,10,852,0,0.89,0,0.3,17.32,57.32,England,England,right,191,82,no,7.08,3.38,68.75,8.24,64.1,0.21,0.32,0.63,4.54,6.79,0.21,2,0.21,0,0,0.42,0,0,0,0.09,0,0,9,0.95,11.11,0,0,0.11,100,0,0,0.11,100,0,0.42,50,1.27,16.67,1.27,0.21,0,26.73,0.95,0.21,43.84,79.04,20.49,67.53,2.75,80.77,17.11,90.74,38.66,85.25,5.07,31.25,19.82,27.84,0.03,0.21,0,0,0.21,0,0.11,6.44,52.46,0.74,57.14,0.63,0,0.42,0.11,8.56,65.43,0,,0,,0,0,0,0,,,1.58,,,0,0,0,0,0,0
O. Rekik,Wigan Athletic,Wigan Athletic,"RCB, LB, RB",22,600000,2025-06-30,10,821,0,0.7,0,0,15.68,54.55,Netherlands,"Netherlands, Tunisia",right,186,80,no,6.25,4.71,51.16,5.04,63.04,0.22,0.29,0.33,3.62,4.83,0.77,4,0.44,0,0,0.66,0,0,0,0.08,0,0,4,0.44,0,0,0,0.44,0,0.11,0,0.33,0,0,1.53,42.86,3.51,46.88,0.33,1.53,0.99,31.46,0.22,0.66,45.05,84.43,20.39,73.12,4.28,100,14.14,93.8,39.35,90.81,5.26,43.75,17.68,31.23,0,0,0,0.22,0.22,0,0,4.6,61.9,1.1,20,0.66,16.67,0.22,0,8.66,59.49,0,,0,,0,0,0,0,,,1.32,,,0,0,0,0,0,0
J. Thorniley,Oxford United,Oxford United,"LCB, CB",27,600000,,8,647,0,0.2,0,0,15.72,65.49,England,England,left,181,64,no,7.23,4.59,69.7,6.68,68.75,0.14,0.17,0.83,3.89,4.88,0.7,2,0.28,0,0,0.14,0,0,0,0.03,0,0,2,0.28,0,0,0,0,0,0,0,0,0,0,0.14,100,0.7,60,0.28,0.42,0,41.17,0.42,0.42,55.78,87.78,24.62,76.27,2.5,100,23.65,96.47,49.66,93.84,6.12,38.64,20.43,42.64,0,0,0.14,0,0,0,0,5.29,39.47,0.83,0,0.83,0,0,0,6.96,68,0,,0,,0,0,0,0,,,1.95,,,0,0,0,0,0,0
C. Goode,Wigan Athletic,Wigan Athletic,CB,28,600000,2024-06-30,1,88,0,0,0,0,5.11,40,England,England,right,196,75,yes,5.11,1.02,100,3.07,33.33,0,0,0,4.09,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.02,0,25.57,0,1.02,35.8,94.29,10.23,90,2.05,100,20.45,95,33.75,96.97,2.05,50,18.69,46.89,0,0,0,0,0,0,0,3.07,66.67,0,0,0,0,0,0,4.09,75,0,,0,,0,0,0,0,,,2.05,,,0,0,0,0,0,0
M. de Gevigney,Barnsley,Barnsley,CB,24,600000,2024-06-30,22,1983,2,1.32,0,0.26,19.74,63.22,France,France,right,186,77,no,8.9,5.13,71.68,8.31,59.56,0.23,0.32,0.41,4.99,7.04,0.86,2,0.09,0,0,0.27,0.09,2,0.09,0.06,2,0.09,8,0.36,37.5,25,0,0.05,0,0.05,0,0,0,0.05,0.18,50,1.63,61.11,0.54,0.5,0.18,34.81,0.09,1.41,52.56,87.65,18.65,75.91,2.13,93.62,27.5,95.71,47.47,91.59,5.04,51.35,21.22,40.82,0.01,0.18,0,0,0.05,100,0,4.58,54.46,0.54,25,0.32,14.29,0.09,0,7.49,61.82,0,,0,,0,0,0,0,,,1.18,,,0,0,0,0,0,0
J. Husband,Blackpool,Blackpool,LCB,30,600000,2024-06-30,28,2806,0,0.44,3,2.34,16.26,60.75,England,England,left,179,65,no,8.85,5.04,76.43,6.7,56.94,0.16,0.22,0.22,4.84,6.78,0.35,5,0.16,0,0,1.7,0,0,0,0.01,0,0,8,0.26,12.5,0,0.1,2.6,45.68,2.44,44.74,0.13,50,0.35,0.64,70,2.25,50,0.96,2.25,0.55,39.32,0.8,1.12,55.07,80.26,23.83,68.1,4.39,94.89,21.49,89.85,41.05,90.86,11.45,50.14,23.09,41.97,0.08,0.48,0,0.03,0.16,20,0.29,11.84,61.52,3.66,40.35,1.67,28.85,0.77,1.22,12.28,77.02,0,,0,,0,0,0,0,,,1.35,,,0.06,0,0,0.03,0,0
S. Bradley,Derby County,Derby County,"CB, LCB",32,600000,,20,852,0,0.2,0,0,16.16,59.48,England,England,left,196,90,no,6.44,3.38,75,7.61,51.39,0,0,0.42,3.91,5.97,0,1,0.11,0,0,0,0,0,0,0.02,0,0,2,0.21,0,0,0,0.11,0,0,0,0.11,0,0,0,0,0,0,0.53,0.53,0.11,22.08,0.32,0.74,37.29,88.1,11.62,70,2.75,96.15,20.28,97.92,34.12,91.33,3.06,55.17,17.91,25.73,0,0,0,0.21,0,0,0,2.96,50,0.21,0,0.11,0,0,0,4.86,58.7,0,,0,,0,0,0,0,,,2.43,,,0,0,0,0,0,0
J. Fitzwater,Exeter City,Exeter City,CB,26,550000,,3,187,0,0,0,0,14.44,70,England,England,right,188,78,no,13.48,9.14,68.42,2.89,83.33,0,0,2.41,7.22,8.82,0,0,0,0,0,0.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48,100,0.48,100,0,0.48,0,28.88,0.48,0,46.2,84.38,15.4,56.25,1.44,100,26.47,98.18,38.98,93.83,7.22,33.33,20.84,33.47,0,0,0,0,0,0,0,1.93,75,0,0,0,0,0,0,4.81,30,0,,0,,0,0,0,0,,,1.44,,,0,0,0,0,0,0
R. Bennett,Cambridge United,Cambridge United,RCB,33,500000,,24,2133,0,0.85,0,0.46,11.9,59.57,England,England,right,188,78,no,7.13,3.12,78.38,5.44,56.59,0.3,0.37,0.63,4.39,5.47,0.38,3,0.13,0,0,0.13,0,0,0,0.04,0,0,6,0.25,33.33,0,0,0,0,0,0,0,0,0,0.08,50,0.38,22.22,0.51,0.3,0.21,18.86,0.34,0.25,32.91,86.03,13.08,74.84,2.07,95.92,14.64,94.24,29.24,90.33,3.67,51.72,20.72,34.58,0.02,0.04,0.04,0,0,0,0,3.63,72.09,0.13,33.33,0.13,33.33,0.17,0,5.82,61.59,0,,0,,0,0,0,0,,,1.52,,,0,0,0,0,0,0
J. Okedina,Cambridge United,Cambridge United,"RCB, RB",23,500000,2025-06-30,9,694,0,0.86,0,0.1,15.17,61.54,England,"England, Nigeria",right,183,76,no,8.95,6.1,74.47,4.67,47.22,0.13,0.17,0.39,4.28,5.47,0.52,0,0,0,0,0.39,0,0,0,0.11,0,0,4,0.52,25,0,0,0.52,25,0,0,0.52,25,0.13,0.26,50,1.56,41.67,0.78,0.52,0,21.27,0.65,0.65,34.63,80.9,15.95,67.48,2.98,95.65,12.58,95.88,28.14,87.1,5.97,56.52,18.71,31.85,0.01,0.13,0.13,0,0,0,0.13,5.06,56.41,0.65,40,0.39,33.33,0.13,0.13,6.61,72.55,0,,0,,0,0,0,0,,,1.17,,,0,0,0,0,0,0
E. Moore,Oxford United,Oxford United,"RCB, CB",26,500000,,27,2719,1,1.39,2,0.05,15.79,67.3,England,England,right,196,92,no,8.08,3.41,75.73,8.28,70.4,0.2,0.26,0.43,5.3,6.98,0.4,5,0.17,0,0,0.3,0.03,1,0.03,0.05,1,0.03,14,0.46,35.71,7.143,0.07,0,0,0,0,0,0,0,0.17,60,0.53,31.25,0.79,0.2,0,39.16,0.26,0.23,57.26,89.13,23.14,78.68,2.02,98.36,28.47,96.63,52.63,92.58,4.63,50,20.66,39.95,0,0.07,0,0.13,0.03,100,0.03,4.04,52.46,0.33,10,0.3,44.44,0.07,0,7.41,63.39,0,,0,,0,0,0,0,,,1.75,,,0,0,0,0,0,0
T. Eyoma,Lincoln City,Lincoln City,"LCB, RCB",23,500000,,14,1283,2,2.27,0,0.12,15.43,59.55,England,"England, Nigeria",right,183,76,no,11.08,6.24,68.54,4.98,60.56,0.49,0.57,0.56,6.31,7.38,0.98,4,0.28,0,0,0.49,0.14,2,0.14,0.16,1,0.07,5,0.35,40,40,0,0.35,40,0.07,0,0.28,50,0.07,0.42,50,1.89,29.63,0.56,1.12,0.21,24.83,0.42,0.14,40.27,77.18,20.76,64.19,2.88,92.68,12.7,92.27,30.3,87.27,9.61,46.72,21.18,35.5,0.01,0.07,0,0,0.07,0,0,8.07,55.65,0.7,60,0.49,28.57,0.28,0.14,10.03,68.53,0,,0,,0,0,0,0,,,1.26,,,0,0,0,0,0,0
R. Edmonds-Green,Charlton Athletic,Charlton Athletic,"RCB, RCMF, LCB",25,500000,2024-06-30,2,200,0,0.01,0,0.24,9.9,50,England,England,right,181,73,no,4.05,4.5,40,3.6,50,0,0,0,2.25,2.73,0.45,1,0.45,0,0,0.9,0,0,0,0,0,0,1,0.45,0,0,0,0.9,50,0,0,0.9,50,0.45,0.45,100,1.8,75,0.45,2.25,0,24.75,0.45,0.45,42.75,77.89,15.75,57.14,5.4,100,16.2,88.89,34.2,84.21,7.65,52.94,20.47,41.98,0.11,1.35,0,0,0,0,0.45,5.4,58.33,2.25,80,0.45,0,1.35,0.9,10.35,56.52,0,,0,,0,0,0,0,,,1.35,,,0,0,0,0,0,0
M. Pennington,Blackpool,Blackpool,RCB,29,500000,,18,1710,0,0.83,0,0.17,15.84,63.46,England,England,right,185,77,no,11.05,5.63,70.09,6.37,64.46,0.16,0.22,0.21,6.95,9.64,0.37,4,0.21,0,0,1,0,0,0,0.04,0,0,7,0.37,28.57,0,0,1.05,65,0,0,1.05,65,0.16,0.63,33.33,1.58,43.33,0.68,1.21,0.37,34.05,1.21,0.79,51.74,82.91,25.11,74.21,4.37,92.77,17.16,92.33,42.68,89.27,8.05,51.63,21.37,38.41,0.01,0.16,0,0.11,0.11,0,0.16,8.53,64.81,2,52.63,1.16,40.91,0.47,0.68,12.84,74.18,0,,0,,0,0,0,0,,,1.79,,,0,0,0,0,0,0
M. Gillesphey,Charlton Athletic,Charlton Athletic,LCB,28,500000,2025-06-30,3,176,0,0.27,0,0.06,17.39,58.82,England,England,left,188,70,no,9.2,4.09,62.5,7.16,57.14,0,0,0,6.65,8.48,0.51,0,0,0,0,0.51,0,0,0,0.14,0,0,1,0.51,0,0,0,0.51,0,0.51,0,0,0,0,0.51,100,1.53,33.33,1.02,0,0,27.61,0,0,54.2,69.81,32.73,56.25,3.07,100,15.34,90,46.53,76.92,7.16,28.57,23.28,46.22,0.03,0.51,0,0,0,0,0.51,10.74,42.86,1.02,0,0,0,0.51,0,14.83,51.72,0,,0,,0,0,0,0,,,0,,,0,0,0,0,0,0
L. Smith,Cheltenham Town,Cheltenham Town,"RCB, RWB, RB",27,500000,,13,1140,0,0.3,0,0.74,18.08,46.72,Scotland,Scotland,right,173,68,no,10.18,7.42,65.96,5.05,29.69,0.32,0.41,0.16,4.97,6.45,0.47,4,0.32,0,0,1.11,0,0,0,0.02,0,0,4,0.32,50,0,0,1.11,50,0,0,1.11,50,0.24,0.63,62.5,1.82,43.48,0.39,0.79,0.16,10.42,0.79,0.55,21.39,64.58,10.5,53.38,2.92,86.49,5.92,77.33,14.05,70.79,6.24,53.16,21.81,35.21,0.06,0.47,0,0,0.08,0,0.32,4.82,60.66,1.18,60,0.63,50,0.32,0.55,7.18,61.54,0,,0,,0,0,0,0,,,0.55,,,0,0,0,0,0,0
R. Poole,Portsmouth,Portsmouth,RCB,25,450000,,14,1463,3,2.46,0,0.26,15.19,59.11,Wales,Wales,right,180,74,no,8.12,4.18,60.29,5.78,62.77,0.43,0.7,0.62,5.17,8.46,0.92,5,0.31,0,0,0.8,0.18,3,0.18,0.15,2,0.12,9,0.55,33.33,33.333,0,0.37,16.67,0.12,50,0.25,0,0.06,0.55,100,1.41,56.52,1.05,1.11,0.31,40.05,0.25,0.8,57.58,88.89,22.21,78.12,3.63,96.61,27.38,96.4,51.67,94.17,5.54,44.44,21.76,40.75,0.02,0.18,0,0,0.12,0,0.12,5.54,67.78,0.92,33.33,0.49,25,0.37,0.06,8.98,80.14,0,,0,,0,0,0,0,,,2.65,,,0,0,0,0,0,0
W. Forrester,Bolton Wanderers,Bolton Wanderers,"RCB, LCB, CB",22,450000,,11,882,0,0.54,0,0,19.8,58.25,England,England,right,180,73,no,10.71,6.33,66.13,7.55,56.76,0.31,0.47,0.71,6.22,9.48,1.43,1,0.1,0,0,1.22,0,0,0,0.06,0,0,6,0.61,16.67,0,0,0.51,60,0,0,0.51,60,0,1.22,58.33,3.16,32.26,0.82,1.53,0.51,27.35,0,0.2,41.73,82.64,19.8,73.2,3.27,96.88,13.06,92.97,37.14,86.54,4.08,50,18.22,28.66,0,0,0,0,0.31,33.33,0,5.2,66.67,2.04,50,0.51,20,0.82,0.31,8.16,60,0,,0,,0,0,0,0,,,1.33,,,0,0,0,0,0,0
A. Iacovitti,Port Vale,Port Vale,LCB,26,450000,,19,1427,1,0.85,0,0.22,19.3,61.11,Scotland,"Scotland, Italy",left,193,68,no,9.08,5.61,77.53,7.51,64.71,0.38,0.49,0.13,4.35,5.63,1.14,5,0.32,0,0,0.82,0.06,1,0.06,0.05,1,0.06,9,0.57,22.22,11.111,0,1.14,27.78,1.07,29.41,0.06,0,0.19,0.76,50,2.21,31.43,1.01,1.07,0.57,24.6,0.63,0.19,37.65,75.71,19.3,63.4,4.23,97.01,10.6,87.5,30.71,85.22,5.93,34.04,23.84,41.47,0.01,0.32,0.06,0.06,0.19,0,0.13,6.18,50,1.77,32.14,0.57,11.11,0.32,0.38,8.89,65.25,0,,0,,0,0,0,0,,,2.02,,,0,0,0,0,0,0
