Player,Team,Team within selected timeframe,Position,Age,Market value,Contract expires,Matches played,Minutes played,Goals,xG,Assists,xA,Duels per 90,"Duels won, %",Birth country,Passport country,Foot,Height,Weight,On loan,Successful defensive actions per 90,Defensive duels per 90,"Defensive duels won, %",Aerial duels per 90,"Aerial duels won, %",Sliding tackles per 90,PAdj Sliding tackles,Shots blocked per 90,Interceptions per 90,PAdj Interceptions,Fouls per 90,Yellow cards,Yellow cards per 90,Red cards,Red cards per 90,Successful attacking actions per 90,Goals per 90,Non-penalty goals,Non-penalty goals per 90,xG per 90,Head goals,Head goals per 90,Shots,Shots per 90,"Shots on target, %","Goal conversion, %",Assists per 90,Crosses per 90,"Accurate crosses, %",Crosses from left flank per 90,"Accurate crosses from left flank, %",Crosses from right flank per 90,"Accurate crosses from right flank, %",Crosses to goalie box per 90,Dribbles per 90,"Successful dribbles, %",Offensive duels per 90,"Offensive duels won, %",Touches in box per 90,Progressive runs per 90,Accelerations per 90,Received passes per 90,Received long passes per 90,Fouls suffered per 90,Passes per 90,"Accurate passes, %",Forward passes per 90,"Accurate forward passes, %",Back passes per 90,"Accurate back passes, %",Lateral passes per 90,"Accurate lateral passes, %",Short / medium passes per 90,"Accurate short / medium passes, %",Long passes per 90,"Accurate long passes, %","Average pass length, m","Average long pass length, m",xA per 90,Shot assists per 90,Second assists per 90,Third assists per 90,Smart passes per 90,"Accurate smart passes, %",Key passes per 90,Passes to final third per 90,"Accurate passes to final third, %",Passes to penalty area per 90,"Accurate passes to penalty area, %",Through passes per 90,"Accurate through passes, %",Deep completions per 90,Deep completed crosses per 90,Progressive passes per 90,"Accurate progressive passes, %",Conceded goals,Conceded goals per 90,Shots against,Shots against per 90,Clean sheets,"Save rate, %",xG against,xG against per 90,Prevented goals,Prevented goals per 90,Back passes received as GK per 90,Exits per 90,Aerial duels per 90,Free kicks per 90,Direct free kicks per 90,"Direct free kicks on target, %",Corners per 90,Penalties taken,"Penalty conversion, %"
Y. Akgün,Leicester City,Leicester City,"AMF, RCMF, RAMF",23,7000000,2026-06-30,13,537,0,0.41,1,0.72,14.58,37.93,Turkey,Turkey,left,173,65,yes,4.36,4.86,58.62,1.51,22.22,0,0,0,1.51,2.48,1.34,1,0.17,0,0,1.68,0,0,0,0.07,0,0,6,1.01,16.67,0,0.17,1.01,50,0.17,0,0.84,60,0,2.51,40,6.37,28.95,3.02,2.01,0.84,33.02,2.85,0.17,39.22,91.88,5.87,80,13.91,97.59,10.89,87.69,38.04,92.95,0.34,50,13.93,5.66,0.12,1.01,0.17,0,0.17,0,0.5,1.51,88.89,1.68,50,0.17,0,0.84,0.34,3.18,47.37,0,,0,,0,0,0,0,,,0.5,,,0.17,0,0,0.84,0,0
S. Armstrong,Southampton,Southampton,"LCMF, RCMF",31,6000000,2024-06-30,28,2004,3,3.69,4,3.65,18.23,41.38,Scotland,Scotland,right,183,75,no,4.72,4.09,52.75,0.67,20,0.27,0.47,0,2.29,3.97,0.72,3,0.13,0,0,5.34,0.13,3,0.13,0.17,0,0,47,2.11,36.17,6.383,0.18,2.6,36.21,1.8,35,0.76,35.29,0.49,5.7,55.91,11.5,41.02,4.04,3.1,1.3,44.6,0.76,0.99,53.58,85.08,14.46,79.19,10.24,95.18,17.11,84.78,48.95,88.53,2.02,64.44,15.88,32.05,0.16,1.48,0,0.13,1.12,40,0.76,7.19,81.88,4.4,56.12,0.99,36.36,2.6,0.9,6.87,83.66,0,,0,,0,0,0,0,,,0.22,,,0.45,0.18,75,2.43,0,0
I. Koné,Watford,Watford,"LCMF, RCMF",21,6000000,2026-06-30,24,1594,3,2.73,1,0.67,17.39,48.05,Côte d'Ivoire,"Côte d'Ivoire, Canada",right,188,76,no,6.83,5.7,57.43,1.24,22.73,0.56,0.78,0.17,2.99,4.13,1.36,3,0.17,0,0,3.05,0.17,3,0.17,0.15,0,0,28,1.58,35.71,10.714,0.06,0.79,28.57,0.45,37.5,0.34,16.67,0.23,3.5,59.68,8.36,47.3,1.81,2.54,0.79,31.11,0.45,1.47,42.06,87.25,10.16,73.89,8.24,97.26,17.62,90.38,39.35,88.81,1.92,79.41,18.54,31.15,0.04,0.73,0.17,0,0.51,33.33,0.23,4.8,80,1.07,57.89,0.4,42.86,0.56,0.23,3.95,75.71,0,,0,,0,0,0,0,,,0.96,,,0.06,0,0,0.28,0,0
Z. Flemming,Millwall,Millwall,"AMF, CF",25,4200000,2024-06-30,29,2378,5,5.87,3,2.47,21.12,42.11,Netherlands,Netherlands,right,185,85,no,6.06,4.88,53.49,3.82,46.53,0.42,0.48,0.15,3.03,3.49,1.36,4,0.15,0,0,2.69,0.19,5,0.19,0.22,2,0.08,50,1.89,28,10,0.11,1.14,40,0.79,42.86,0.34,33.33,0.15,2.95,50,8.17,35.19,1.85,1.06,0.19,17.11,0.72,1.06,26.8,77.82,6.51,58.72,7.19,94.74,7.68,77.34,24.11,81.79,1.55,43.9,16.27,29.94,0.09,1.06,0,0,0.38,60,0.42,3.37,57.3,2.01,45.28,0.72,31.58,0.68,0.45,3.1,74.39,0,,0,,0,0,0,0,,,0.15,,,0.15,0.15,50,0.04,1,0
Y. Ayari,Blackburn Rovers,Coventry City,"AMF, LCMF",20,4000000,2027-06-30,13,622,1,1.48,0,1.32,20.55,43.66,Sweden,"Sweden, Tunisia",right,172,69,yes,6.66,7.38,50.98,1.88,53.85,0.58,0.73,0,2.32,2.93,1.59,2,0.29,0,0,2.89,0.14,1,0.14,0.21,1,0.14,16,2.32,6.25,6.25,0,2.17,40,0.58,50,1.45,40,0.29,4.34,36.67,9.98,37.68,2.46,0.72,0.29,24.6,1.45,1.74,33.42,77.49,10.27,60.56,8.1,96.43,8.54,71.19,28.65,84.34,2.6,33.33,17.7,30.19,0.19,1.88,0.14,0,1.01,28.57,0.58,5.06,51.43,4.34,66.67,1.45,30,2.32,0.87,5.35,86.49,0,,0,,0,0,0,0,,,0.14,,,0,0,0,0.43,0,0
J. Knight,Bristol City,Bristol City,"AMF, CF, RCMF",22,4000000,2024-06-30,28,2595,2,4.91,2,1.37,20.15,47.16,Republic of Ireland,Republic of Ireland,right,173,63,no,6.87,5.79,63.47,4.68,36.3,0.28,0.33,0.07,2.91,3.42,1.14,3,0.1,0,0,2.88,0.07,2,0.07,0.17,0,0,51,1.77,33.33,3.922,0.07,1.66,31.25,0.24,42.86,1.42,29.27,0.14,2.43,60,7.08,45.59,1.8,1.46,0.83,20.88,0.69,1.6,31.32,77.96,8.64,65.06,7.53,94.01,8.46,77.87,27.78,83.4,1.91,38.18,16.86,25.53,0.05,0.55,0.03,0,0.55,56.25,0.35,4.54,63.36,2.22,56.25,0.49,57.14,0.83,0.45,3.99,78.26,0,,0,,0,0,0,0,,,0.14,,,0,0,0,0.1,0,0
C. Robinson,Cardiff City,Cardiff City,"AMF, LCMF, CF",28,3800000,2025-06-30,21,933,2,1.41,1,0.64,15.82,40.24,England,"England, Republic of Ireland",right,178,75,no,3.18,2.8,75.86,1.45,20,0,0,0,1.06,1.3,0.1,0,0,0,0,2.99,0.19,2,0.19,0.14,1,0.1,17,1.64,47.06,11.765,0.1,1.93,40,1.45,26.67,0.48,80,0.29,3.18,45.45,8.2,34.12,2.03,1.16,0.39,17.75,0.58,0.58,29.52,78.1,6.56,60.29,7.62,93.67,9.65,80,24.69,85.16,2.99,41.94,19.32,25.35,0.06,0.77,0.1,0,0.48,0,0.39,4.53,61.7,2.6,55.56,0.77,12.5,0.68,0.87,3.57,67.57,0,,0,,0,0,0,0,,,0,,,0.29,0,0,0.48,0,0
J. Rothwell,Southampton,Southampton,LCMF,29,3500000,2026-06-30,1,24,0,0,0,0,,,England,England,right,185,77,yes,,,,,,,0,,,12,,0,,0,,,,0,,,0,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.02,0,,,,,,,,,,,,,,,,,,0,,0,,0,0,0,,,,,,,,,,,0,0
W. Smallbone,Southampton,Southampton,"RCMF, DMF",23,3500000,2026-06-30,25,1852,4,4.27,0,2.55,10.55,53.92,England,"England, Republic of Ireland",right,183,71,no,7.78,6.22,64.84,0.83,17.65,0.34,0.59,0.29,3.4,5.87,1.02,6,0.29,0,0,1.9,0.19,4,0.19,0.21,0,0,35,1.7,31.43,11.429,0,1.85,39.47,0.24,40,1.46,43.33,0.34,0.53,81.82,1.75,44.44,2.38,1.07,0.24,55.84,0.29,0.53,66.48,90.57,17.79,81.97,14.04,97.92,21.09,90.55,61.86,93.24,2.87,62.71,15.74,28.06,0.12,1.07,0.1,0.05,0.39,50,0.39,6.85,85.11,3.16,61.54,0.68,28.57,1.41,0.73,6.71,78.99,0,,0,,0,0,0,0,,,1.26,,,0.05,0,0,0.34,0,0
C. O'Hare,Coventry City,Coventry City,AMF,25,3500000,2024-06-30,15,917,5,3,1,1.55,22.18,39.38,England,"England, Republic of Ireland",right,175,65,no,6.09,7.46,53.95,1.57,18.75,0,0,0.1,2.06,2.47,1.08,0,0,0,0,3.63,0.49,5,0.49,0.29,0,0,22,2.16,50,22.727,0.1,1.57,25,0.49,20,0.98,20,0.2,3.53,50,10.4,36.79,3.44,2.06,0.88,29.93,1.18,1.47,40.04,86.27,10.7,77.98,13.84,96.45,5.99,81.97,37.59,89.3,0.88,66.67,13.82,16.16,0.15,1.28,0.1,0,0.69,57.14,0.69,3.53,91.67,3.24,60.61,0.59,66.67,1.57,0.39,4.61,80.85,0,,0,,0,0,0,0,,,0,,,0,0,0,0,0,0
D. Sinik,Hull City,Hull City,AMF,25,3500000,2025-06-30,1,29,0,0.04,0,0.11,,,Turkey,Turkey,right,180,66,no,,,,,,,0,,,4.29,,0,,0,,,,0,,,0,,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.84,52.06,,,,,,,,,,,,,,,,,,0,,0,,0,0,0,,,,,,,,,,,0,0
A. Ramsey,Cardiff City,Cardiff City,AMF,32,3000000,,6,528,3,1.61,0,1.01,16.36,51.04,Wales,Wales,right,183,76,no,6.82,5.97,68.57,2.22,15.38,1.19,1.31,0.17,1.53,1.69,1.53,1,0.17,0,0,3.07,0.51,2,0.34,0.28,0,0,7,1.19,57.14,42.857,0,1.88,54.55,0.85,60,1.02,50,0.34,2.05,66.67,5.97,51.43,1.7,1.53,0.68,35.28,1.19,1.02,48.58,81.05,12.27,70.83,11.76,86.96,14.32,85.71,42.27,83.47,4.77,64.29,17.03,28.86,0.17,1.36,0,0.17,0,0,0.85,6.14,75,3.75,59.09,0.34,50,1.02,1.02,7.16,66.67,0,,0,,0,0,0,0,,,0.34,,,1.02,0,0,1.7,1,100
T. Roberts,Birmingham City,Birmingham City,"AMF, CF, RAMF",25,3000000,2024-06-30,6,236,0,0.01,0,0,19.07,28,England,"England, Wales",right,180,75,no,6.48,4.19,45.45,3.43,33.33,1.14,1.45,0,3.43,4.35,2.29,1,0.38,0,0,1.14,0,0,0,0,0,0,1,0.38,0,0,0,1.91,40,0.76,50,1.14,33.33,0,1.91,20,7.25,10.53,1.53,1.53,1.14,13.73,1.14,1.14,23.64,62.9,6.48,35.29,6.48,82.35,6.1,62.5,20.97,65.45,1.53,75,16.43,22.91,0,0,0,0,0.76,0,0,2.67,28.57,1.53,0,0.76,0,0.38,0,3.81,20,0,,0,,0,0,0,0,,,0,,,0,0,0,0,0,0
