Player,Team,Team within selected timeframe,Position,Age,Market value,Contract expires,Matches played,Minutes played,Goals,xG,Assists,xA,Duels per 90,"Duels won, %",Birth country,Passport country,Foot,Height,Weight,On loan,Successful defensive actions per 90,Defensive duels per 90,"Defensive duels won, %",Aerial duels per 90,"Aerial duels won, %",Sliding tackles per 90,PAdj Sliding tackles,Shots blocked per 90,Interceptions per 90,PAdj Interceptions,Fouls per 90,Yellow cards,Yellow cards per 90,Red cards,Red cards per 90,Successful attacking actions per 90,Goals per 90,Non-penalty goals,Non-penalty goals per 90,xG per 90,Head goals,Head goals per 90,Shots,Shots per 90,"Shots on target, %","Goal conversion, %",Assists per 90,Crosses per 90,"Accurate crosses, %",Crosses from left flank per 90,"Accurate crosses from left flank, %",Crosses from right flank per 90,"Accurate crosses from right flank, %",Crosses to goalie box per 90,Dribbles per 90,"Successful dribbles, %",Offensive duels per 90,"Offensive duels won, %",Touches in box per 90,Progressive runs per 90,Accelerations per 90,Received passes per 90,Received long passes per 90,Fouls suffered per 90,Passes per 90,"Accurate passes, %",Forward passes per 90,"Accurate forward passes, %",Back passes per 90,"Accurate back passes, %",Lateral passes per 90,"Accurate lateral passes, %",Short / medium passes per 90,"Accurate short / medium passes, %",Long passes per 90,"Accurate long passes, %","Average pass length, m","Average long pass length, m",xA per 90,Shot assists per 90,Second assists per 90,Third assists per 90,Smart passes per 90,"Accurate smart passes, %",Key passes per 90,Passes to final third per 90,"Accurate passes to final third, %",Passes to penalty area per 90,"Accurate passes to penalty area, %",Through passes per 90,"Accurate through passes, %",Deep completions per 90,Deep completed crosses per 90,Progressive passes per 90,"Accurate progressive passes, %",Conceded goals,Conceded goals per 90,Shots against,Shots against per 90,Clean sheets,"Save rate, %",xG against,xG against per 90,Prevented goals,Prevented goals per 90,Back passes received as GK per 90,Exits per 90,Aerial duels per 90,Free kicks per 90,Direct free kicks per 90,"Direct free kicks on target, %",Corners per 90,Penalties taken,"Penalty conversion, %"
A. Tuanzebe,Ipswich Town,Ipswich Town,"RCB, RB",26,4500000,,6,484,0,0.08,0,0,14.88,62.5,Congo DR,"Congo DR, England",right,185,75,no,10.23,6.32,70.59,4.09,54.55,0.19,0.27,0.19,5.58,8.04,1.3,1,0.19,0,0,0.93,0,0,0,0.01,0,0,2,0.37,0,0,0,0,0,0,0,0,0,0,1.12,83.33,2.23,58.33,0.56,1.3,0,51.14,0,0.37,67.69,95.05,20.64,90.99,4.65,96,33.84,97.8,63.6,96.49,4.09,72.73,15.33,26.63,0,0,0,0,0,0,0,3.9,90.48,0,0,0.19,100,0,0,8.55,78.26,0,,0,,0,0,0,0,,,3.35,,,0,0,0,0,0,0
D. Fry,Middlesbrough,Middlesbrough,RCB,26,4500000,2026-06-30,26,2602,0,1.56,1,0.42,12.07,66.19,England,England,right,191,72,no,8.68,4.39,76.38,4.15,62.5,0.03,0.04,0.45,5.29,6.58,0.42,1,0.03,0,0,0.24,0,0,0,0.05,0,0,11,0.38,27.27,0,0.03,0.07,50,0.07,50,0,0,0.03,0.1,100,0.76,54.55,0.66,0.35,0.03,40.43,0.17,0.42,56.28,92.13,17.99,81.92,3.6,98.08,28.19,98.4,52.23,95.17,3.98,53.04,20.09,37.02,0.01,0.07,0,0,0,0,0.03,3.94,77.19,0.31,44.44,0.21,66.67,0.07,0.03,6.68,66.84,0,,0,,0,0,0,0,,,2.94,,,0,0,0,0,0,0
D. Lenihan,Middlesbrough,Middlesbrough,LCB,29,4000000,2026-06-30,8,809,1,1.02,0,0.07,12.9,61.21,Republic of Ireland,Republic of Ireland,right,187,76,no,8.23,2,77.78,7.56,58.82,0,0,0.78,6.67,8.41,0.33,1,0.11,0,0,0.44,0.11,1,0.11,0.11,0,0,6,0.67,50,16.667,0,0.11,0,0.11,0,0,0,0,0,0,0.89,75,0.78,1.78,0.11,46.72,0.56,0.89,63.97,91.48,28.92,85,1.78,93.75,26.81,97.93,60.07,94.07,3.78,52.94,18.25,33.9,0.01,0.22,0,0,0.56,20,0.33,7.68,75.36,0.33,0,0.67,66.67,0.11,0,10.35,78.49,0,,0,,0,0,0,0,,,1,,,0,0,0,0,0,0
J. Dunne,Queens Park Rangers,Queens Park Rangers,"RCB, LCB, CB",26,4000000,2024-06-30,16,1350,0,0.6,0,0.41,17.8,65.17,Republic of Ireland,Republic of Ireland,right,183,75,no,8.6,5.47,76.83,6.93,63.46,0.07,0.1,0.4,4.33,6.19,0.8,2,0.13,1,0.07,0.47,0,0,0,0.04,0,0,7,0.47,28.57,0,0,0.07,0,0,0,0.07,0,0,0.4,83.33,1.53,47.83,1.13,0.33,0.27,37,0.2,0.8,58.07,87.94,21.33,75,5.07,100,27.4,96.11,51,92.55,7,55.24,22.25,39.2,0.03,0.33,0,0,0,0,0.2,4.8,58.33,0.4,16.67,0.53,12.5,0.27,0,8.53,63.28,0,,0,,0,0,0,0,,,3.93,,,0,0,0,0,0,0
M. McGuinness,Cardiff City,Cardiff City,"LCB, RCB",23,4000000,2027-06-30,28,2776,2,2.19,0,0,12.06,66.94,England,"England, Republic of Ireland",right,194,77,no,8.98,5.03,74.84,4.28,66.67,0.42,0.47,0.49,4.8,5.3,0.39,2,0.06,0,0,0.42,0.06,2,0.06,0.07,1,0.03,15,0.49,40,13.333,0,0,0,0,0,0,0,0,0.26,87.5,1.01,48.39,0.55,0.13,0,28.4,0.49,0.36,41.69,88.18,16.21,75,2.37,97.26,20,97.41,37.58,91.89,4.12,54.33,21.04,38.14,0,0,0,0,0.06,0,0,2.4,63.51,0.13,0,0.19,16.67,0.03,0,5.25,58.64,0,,0,,0,0,0,0,,,1.85,,,0,0,0,0,0,0
D. Sanderson,Birmingham City,Birmingham City,"RCB, LCB",24,4000000,2025-06-30,27,2714,1,0.95,0,0.1,11.74,59.04,England,England,right,188,78,no,7.46,4.54,67.15,2.79,58.33,0.43,0.52,0.53,3.98,4.76,0.63,2,0.07,0,0,0.2,0.03,1,0.03,0.03,1,0.03,7,0.23,42.86,14.286,0,0.03,0,0,0,0.03,0,0,0.36,18.18,1.86,41.07,0.36,0.3,0.13,21.65,0.13,0.46,34.09,87.26,10.64,71.34,2.59,93.59,18.74,95.75,29.71,92.97,4.34,48.85,22.58,43.45,0,0.07,0.03,0.03,0.13,25,0.03,2.92,53.41,0.4,33.33,0.27,37.5,0.07,0,4.94,60.4,0,,0,,0,0,0,0,,,1.79,,,0,0,0,0,0,0
J. Storey,Preston North End,Preston North End,RCB,26,3800000,2025-06-30,26,2541,0,0.93,0,0.24,17.21,59.67,England,England,right,188,76,no,9.32,6.09,66.28,6.23,60.8,0.18,0.22,0.43,5.1,6.42,0.81,2,0.07,0,0,0.46,0,0,0,0.03,0,0,6,0.21,16.67,0,0,0.57,31.25,0,0,0.57,31.25,0.04,0.32,77.78,1.38,51.28,0.35,0.53,0.18,24.05,0.64,0.67,35.67,82.03,15.19,67.6,4.04,98.25,12.01,93.51,30.64,88.9,4.53,41.41,19.07,33.8,0.01,0.14,0.04,0.04,0,0,0.07,4.29,57.85,0.78,31.82,0.28,0,0.14,0.18,4.82,62.5,0,,0,,0,0,0,0,,,2.02,,,0,0,0,0,0,0
M. Clarke,Middlesbrough,Middlesbrough,LCB,27,3500000,2025-06-30,9,539,0,0.64,1,0,16.53,66.67,England,England,left,185,83,no,9.02,4.34,76.92,5.51,72.73,0.17,0.23,1.17,5.51,7.62,0.5,1,0.17,0,0,0,0,0,0,0.11,0,0,5,0.83,0,0,0.17,0,0,0,0,0,0,0,0.33,0,2.17,38.46,1.67,1,0,42.75,0.67,0.83,58.61,91.45,19.37,81.9,3.67,100,27.88,97.01,52.93,94.01,5.68,67.65,18.9,32.1,0,0,0,0,0,0,0,6.51,74.36,0.33,0,0.17,0,0,0,6.35,71.05,0,,0,,0,0,0,0,,,3.17,,,0,0,0,0,0,0
E. Aiwu,Birmingham City,Birmingham City,"RCB, LCB, RB",23,3500000,2026-06-30,15,1256,0,0.72,0,0.09,13.04,54.4,Austria,"Austria, Nigeria",right,185,82,yes,9.03,5.3,66.22,2.58,33.33,0.72,0.85,0.93,4.8,5.71,0.79,4,0.29,0,0,0.79,0,0,0,0.05,0,0,3,0.21,66.67,0,0,0.14,50,0,0,0.14,50,0,0.79,54.55,2.79,61.54,0.5,0.14,0.07,22.64,0.29,0.86,34.18,86.37,12.97,74.03,4.51,96.83,12.61,94.32,30.88,90.02,3.22,53.33,19.96,30,0.01,0.07,0,0,0.21,66.67,0.07,3.3,58.7,0.5,28.57,0.57,37.5,0.21,0,5.37,57.33,0,,0,,0,0,0,0,,,2.51,,,0,0,0,0,0,0
J. Cooper,Millwall,Millwall,"LCB, CB",28,3500000,2024-06-30,27,2692,0,1.79,1,0.58,16.62,56.74,England,England,left,193,85,no,8.09,4.31,63.57,7.46,61.43,0.13,0.15,0.7,5.22,6.02,1.24,8,0.27,0,0,0.37,0,0,0,0.06,0,0,15,0.5,26.67,0,0.03,0.1,66.67,0.1,66.67,0,0,0,0.33,50,0.67,35,0.9,0.27,0,26.55,0.5,0.2,41.12,84.88,18.12,74.72,1.74,96.15,17.28,94.39,34.3,90.25,6.72,57.71,22.63,42.16,0.02,0.1,0,0,0,0,0.03,5.38,65.84,0.57,23.53,0.13,25,0.3,0.1,8.16,72.54,0,,0,,0,0,0,0,,,1.1,,,0,0,0,0,0,0
