Player,Team,Team within selected timeframe,Position,Age,Market value,Contract expires,Matches played,Minutes played,Goals,xG,Assists,xA,Duels per 90,"Duels won, %",Birth country,Passport country,Foot,Height,Weight,On loan,Successful defensive actions per 90,Defensive duels per 90,"Defensive duels won, %",Aerial duels per 90,"Aerial duels won, %",Sliding tackles per 90,PAdj Sliding tackles,Shots blocked per 90,Interceptions per 90,PAdj Interceptions,Fouls per 90,Yellow cards,Yellow cards per 90,Red cards,Red cards per 90,Successful attacking actions per 90,Goals per 90,Non-penalty goals,Non-penalty goals per 90,xG per 90,Head goals,Head goals per 90,Shots,Shots per 90,"Shots on target, %","Goal conversion, %",Assists per 90,Crosses per 90,"Accurate crosses, %",Crosses from left flank per 90,"Accurate crosses from left flank, %",Crosses from right flank per 90,"Accurate crosses from right flank, %",Crosses to goalie box per 90,Dribbles per 90,"Successful dribbles, %",Offensive duels per 90,"Offensive duels won, %",Touches in box per 90,Progressive runs per 90,Accelerations per 90,Received passes per 90,Received long passes per 90,Fouls suffered per 90,Passes per 90,"Accurate passes, %",Forward passes per 90,"Accurate forward passes, %",Back passes per 90,"Accurate back passes, %",Lateral passes per 90,"Accurate lateral passes, %",Short / medium passes per 90,"Accurate short / medium passes, %",Long passes per 90,"Accurate long passes, %","Average pass length, m","Average long pass length, m",xA per 90,Shot assists per 90,Second assists per 90,Third assists per 90,Smart passes per 90,"Accurate smart passes, %",Key passes per 90,Passes to final third per 90,"Accurate passes to final third, %",Passes to penalty area per 90,"Accurate passes to penalty area, %",Through passes per 90,"Accurate through passes, %",Deep completions per 90,Deep completed crosses per 90,Progressive passes per 90,"Accurate progressive passes, %",Conceded goals,Conceded goals per 90,Shots against,Shots against per 90,Clean sheets,"Save rate, %",xG against,xG against per 90,Prevented goals,Prevented goals per 90,Back passes received as GK per 90,Exits per 90,Aerial duels per 90,Free kicks per 90,Direct free kicks per 90,"Direct free kicks on target, %",Corners per 90,Penalties taken,"Penalty conversion, %"
N. Aké,Manchester City,Manchester City,"LCB, LB",28,35000000,2027-06-30,16,1233,2,2.1,1,0.52,10.22,60.71,Netherlands,"Netherlands, Côte d'Ivoire",left,180,75,no,5.26,3.94,64.81,3.21,56.82,0.36,0.64,0,2.34,4.1,0.36,0,0,0,0,0.73,0.15,2,0.15,0.15,2,0.15,10,0.73,30,20,0.07,0.44,33.33,0.36,20,0.07,100,0.07,0.29,100,1.24,70.59,1.46,1.53,0,51.9,0.95,0.8,62.41,94.85,22.12,91.09,3.94,100,27.96,97.65,60.44,96.74,1.53,38.1,15.45,24.31,0.04,0.36,0,0,0.15,50,0.29,6.06,91.57,0.73,50,0.07,0,0.44,0.15,6.64,83.52,0,,0,,0,0,0,0,,,1.9,,,0,0,0,0,0,0
I. Konaté,Liverpool,Liverpool,RCB,24,35000000,2026-06-30,15,1127,0,1.08,0,0.08,17.89,64.73,France,"France, Mali",right,194,95,no,8.78,5.91,68.92,6.07,65.79,0.72,1.29,0.64,3.99,7.18,1.2,2,0.16,0,0,0.56,0,0,0,0.09,0,0,8,0.64,25,0,0,0,0,0,0,0,0,0,0.4,80,1.84,73.91,1.12,1.76,0.4,50.55,0.24,0.88,66.04,92.87,29.31,88.28,3.83,97.92,25,96.49,61.01,95.29,5.03,63.49,18.24,36.06,0.01,0.16,0,0.08,0.16,50,0.08,10.14,82.68,0.96,50,0.8,60,0.56,0,10.86,84.56,0,,0,,0,0,0,0,,,2.72,,,0,0,0,0,0,0
M. Guéhi,Crystal Palace,Crystal Palace,LCB,23,35000000,2026-06-30,20,2006,0,0.93,1,0.14,12.52,58.06,Côte d'Ivoire,"Côte d'Ivoire, England",right,182,82,no,8.26,4.31,76.04,2.87,42.19,0.22,0.25,0.58,4.76,5.2,0.54,1,0.04,0,0,0.58,0,0,0,0.04,0,0,3,0.13,0,0,0.04,0.18,50,0.18,50,0,0,0,0.85,52.63,2.83,52.38,0.4,0.76,0.13,32.17,0.04,1.08,46.79,90.12,17,79.68,3.19,95.77,21.76,97.32,40.92,94.08,5.7,62.99,20.61,40.77,0.01,0.04,0,0.09,0.04,100,0.04,5.92,70.45,0.4,55.56,0.31,14.29,0.13,0.09,7,72.44,0,,0,,0,0,0,0,,,1.97,,,0,0,0,0,0,0
N. Aguerd,West Ham United,West Ham United,LCB,27,32000000,2027-06-30,16,1579,1,1.07,0,0.37,12.14,57.28,Morocco,Morocco,left,190,76,no,8.83,4.96,66.67,4.39,46.75,0.34,0.38,0.85,5.19,5.74,0.4,2,0.11,1,0.06,0.34,0.06,1,0.06,0.06,1,0.06,8,0.46,25,12.5,0,0.11,0,0.11,0,0,0,0.06,0.28,80,1.08,47.37,0.57,0.28,0.11,31.12,0.28,0.23,43.49,85.58,19.78,74.35,2.05,100,17.16,95.35,33.12,94.49,10.26,57.78,23.87,43.47,0.02,0.17,0,0,0,0,0.06,6.67,58.12,0.4,42.86,0.23,50,0.06,0,8.61,78.15,0,,0,,0,0,0,0,,,1.54,,,0,0,0,0,0,0
J. Andersen,Crystal Palace,Crystal Palace,"RCB, CB",27,32000000,2026-06-30,21,2132,2,1.22,1,0.76,11.95,57.95,Denmark,Denmark,right,192,87,no,9.03,4.31,63.73,3.84,57.14,0.25,0.28,0.59,6.04,6.56,0.76,4,0.17,0,0,1.35,0.08,2,0.08,0.05,0,0,15,0.63,53.33,13.333,0.04,0.93,59.09,0.38,44.44,0.55,69.23,0.13,0.89,47.62,2.03,45.83,0.8,1.06,0.25,33.86,0.13,0.76,47.87,83.77,19.55,69.33,3.67,96.55,21.28,95.44,38.46,91.88,8.53,50,23.67,43.14,0.03,0.3,0.04,0,0.17,25,0.3,9.16,65.9,1.65,51.28,1.01,29.17,0.38,0.68,9.71,70.87,0,,0,,0,0,0,0,,,2.7,,,0.04,0.04,0,0,0,0
J. Stones,Manchester City,Manchester City,"LCB, DMF, RCMF",29,30000000,2026-06-30,8,452,0,0,0,0.02,7.17,38.89,England,England,right,188,76,no,6.17,3.19,43.75,1,60,0,0,0.8,4.78,7.13,0.6,1,0.2,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0.2,0,0,0.8,25,2.59,23.08,0.8,1,0,39.82,0.8,0.4,47.19,93.25,9.56,81.25,9.96,98,20.71,96.15,45.2,94.27,1.79,77.78,14.94,20.25,0,0.2,0,0,0,0,0,3.38,88.24,0,0,0,0,0,0,4.18,76.19,0,,0,,0,0,0,0,,,1.59,,,0,0,0,0,0,0
M. Akanji,Manchester City,Manchester City,"RCB, LCB",28,30000000,2027-06-30,15,1415,2,0.83,0,0.42,10.62,65.27,Switzerland,"Switzerland, Nigeria",right,187,91,no,7.06,4.45,68.57,2.04,62.5,0.25,0.41,0.57,3.75,6.1,0.76,3,0.19,1,0.06,0.32,0.13,2,0.13,0.05,2,0.13,6,0.38,50,33.333,0,0.32,20,0.25,0,0.06,100,0,0.45,14.29,1.97,54.84,0.51,1.97,0.38,58.52,0.64,0.83,72.13,94.18,21.05,86.71,8.84,99.28,31.04,97.13,68.31,96.18,3.5,61.82,16.23,35.89,0.03,0.19,0,0.06,0.06,0,0.06,8.78,84.78,0.7,27.27,0.45,28.57,0.19,0.06,6.04,77.89,0,,0,,0,0,0,0,,,2.99,,,0,0,0,0,0,0
A. Laporte,Manchester City,Manchester City,LCB,29,30000000,2025-06-30,1,20,0,0.13,0,0,,,France,"France, Spain",left,191,85,no,,,,,,,0,,,15,,0,,0,,,,0,,,0,,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.42,0,,,,,,,,,,,,,,,,,,0,,0,,0,0,0,,,,,,,,,,,0,0
Diego Carlos,Aston Villa,Aston Villa,"RCB, CB",30,30000000,2026-06-30,15,1139,0,0.62,0,0,8.45,48.6,Brazil,"Brazil, Spain",right,185,79,no,5.29,3.08,56.41,3,50,0.32,0.47,0.4,3.24,4.77,0.79,3,0.24,0,0,0.08,0,0,0,0.05,0,0,4,0.32,0,0,0,0.08,0,0.08,0,0,0,0.08,0.24,33.33,1.11,21.43,0.71,0.24,0,38.4,0.24,0.24,50.97,89.46,19.75,78.4,2.45,93.55,25.29,97.5,44.49,95.03,6.4,51.85,21.7,39.52,0,0,0,0,0,0,0,6.87,71.26,0.71,55.56,1.03,30.77,0.47,0,8.38,77.36,0,,0,,0,0,0,0,,,2.05,,,0,0,0,0,0,0
K. Zouma,West Ham United,West Ham United,"RCB, LCB",29,28000000,2025-06-30,17,1685,1,0.39,0,0,9.4,48.86,France,"France, Central African Republic",right,190,95,no,6.68,2.3,51.16,4.59,51.16,0.16,0.17,0.69,5.34,5.7,0.53,2,0.11,0,0,0.32,0.05,1,0.05,0.02,1,0.05,6,0.32,83.33,16.667,0,0,0,0,0,0,0,0,0.16,33.33,0.96,22.22,0.37,0.32,0.16,20.88,0.16,0.27,30.34,88.73,11.16,73.68,1.18,100,14.74,97.46,26.33,93.31,4.01,58.67,21.97,40.41,0,0,0.05,0,0,0,0,2.83,60.38,0.16,0,0.16,0,0,0,4.06,64.47,0,,0,,0,0,0,0,,,1.07,,,0,0,0,0,0,0
