Player,Team,Team within selected timeframe,Position,Age,Market value,Contract expires,Matches played,Minutes played,Goals,xG,Assists,xA,Duels per 90,"Duels won, %",Birth country,Passport country,Foot,Height,Weight,On loan,Successful defensive actions per 90,Defensive duels per 90,"Defensive duels won, %",Aerial duels per 90,"Aerial duels won, %",Sliding tackles per 90,PAdj Sliding tackles,Shots blocked per 90,Interceptions per 90,PAdj Interceptions,Fouls per 90,Yellow cards,Yellow cards per 90,Red cards,Red cards per 90,Successful attacking actions per 90,Goals per 90,Non-penalty goals,Non-penalty goals per 90,xG per 90,Head goals,Head goals per 90,Shots,Shots per 90,"Shots on target, %","Goal conversion, %",Assists per 90,Crosses per 90,"Accurate crosses, %",Crosses from left flank per 90,"Accurate crosses from left flank, %",Crosses from right flank per 90,"Accurate crosses from right flank, %",Crosses to goalie box per 90,Dribbles per 90,"Successful dribbles, %",Offensive duels per 90,"Offensive duels won, %",Touches in box per 90,Progressive runs per 90,Accelerations per 90,Received passes per 90,Received long passes per 90,Fouls suffered per 90,Passes per 90,"Accurate passes, %",Forward passes per 90,"Accurate forward passes, %",Back passes per 90,"Accurate back passes, %",Lateral passes per 90,"Accurate lateral passes, %",Short / medium passes per 90,"Accurate short / medium passes, %",Long passes per 90,"Accurate long passes, %","Average pass length, m","Average long pass length, m",xA per 90,Shot assists per 90,Second assists per 90,Third assists per 90,Smart passes per 90,"Accurate smart passes, %",Key passes per 90,Passes to final third per 90,"Accurate passes to final third, %",Passes to penalty area per 90,"Accurate passes to penalty area, %",Through passes per 90,"Accurate through passes, %",Deep completions per 90,Deep completed crosses per 90,Progressive passes per 90,"Accurate progressive passes, %",Conceded goals,Conceded goals per 90,Shots against,Shots against per 90,Clean sheets,"Save rate, %",xG against,xG against per 90,Prevented goals,Prevented goals per 90,Back passes received as GK per 90,Exits per 90,Aerial duels per 90,Free kicks per 90,Direct free kicks per 90,"Direct free kicks on target, %",Corners per 90,Penalties taken,"Penalty conversion, %"
T. Bakinson,Charlton Athletic,Charlton Athletic,LCMF,25,700000,2024-06-30,4,376,0,0.81,0,0.31,16.76,37.14,England,England,right,191,82,yes,6.7,4.31,66.67,3.35,42.86,0,0,0.24,3.83,4.85,0.96,1,0.24,0,0,0.96,0,0,0,0.19,0,0,7,1.68,28.57,0,0,0.96,0,0.72,0,0.24,0,0,2.63,18.18,6.22,11.54,0.96,2.15,0,25.13,0.72,0.48,37.82,78.48,16.28,67.65,4.31,100,11.49,85.42,31.36,85.5,5.51,52.17,20.27,35.05,0.07,0.72,0,0,0,0,0,8.38,68.57,3.11,46.15,0.48,50,1.2,0,8.62,75,0,,0,,0,0,0,0,,,0.96,,,0,0,0,0,0,0
K. Dempsey,Bolton Wanderers,Bolton Wanderers,"LCMF, RCMF",28,600000,2024-06-30,22,1528,2,2.39,4,2.07,18.91,47.04,England,England,right,178,75,no,7.77,4.83,67.07,3.89,53.03,0.82,1.39,0.24,3.71,6.24,1.24,4,0.24,0,0,3.06,0.12,2,0.12,0.14,1,0.06,27,1.59,18.52,7.407,0.24,2.36,40,0.65,27.27,1.65,42.86,0.47,3.12,52.83,6.48,37.27,3.18,1.77,0.65,20.62,0.88,0.53,31.22,78.68,9.13,69.68,6.01,92.16,10.13,78.49,26.15,84.46,2.83,56.25,16.97,28.76,0.12,0.71,0.06,0,0.29,60,0.59,4.01,72.06,2.65,53.33,0.65,54.55,1.24,1,5.48,66.67,0,,0,,0,0,0,0,,,0.12,,,0.06,0.06,0,0.06,0,0
H. White,Stevenage,Stevenage,LCMF,22,600000,2024-06-30,3,115,0,0.03,0,0.35,16.43,52.38,England,England,left,168,70,no,6.26,5.48,57.14,2.35,66.67,0,0,0.78,3.13,5,0.78,0,0,0,0,3.13,0,0,0,0.02,0,0,2,1.57,0,0,0,0.78,100,0.78,100,0,0,0,3.13,75,4.7,50,1.57,0.78,0,22.7,1.57,2.35,33.65,88.37,7.83,70,8.61,90.91,8.61,100,29.74,89.47,3.13,75,16.59,36.91,0.27,1.57,0,0.78,0,0,0,3.13,75,0.78,0,0,0,0.78,0,5.48,71.43,0,,0,,0,0,0,0,,,0,,,7.83,0.78,0,4.7,0,0
L. Thompson,Derby County,Derby County,"LCMF, RCMF, CF",21,600000,2024-06-30,13,457,1,0.47,1,0.5,17.53,46.07,England,England,right,173,68,no,5.12,4.92,56,1.77,22.22,0.39,0.54,0,1.97,2.7,0.79,1,0.2,0,0,3.35,0.2,1,0.2,0.09,1,0.2,6,1.18,50,16.667,0.2,2.36,41.67,1.58,37.5,0.79,50,0,2.56,61.54,6.89,48.57,2.76,1.77,0.98,18.91,1.18,1.38,30.13,77.78,8.47,55.81,7.09,94.44,7.88,85,25.8,84.73,1.97,30,16.02,14.82,0.1,0.79,0,0.39,0.59,33.33,0.79,4.14,47.62,3.15,56.25,0.59,33.33,1.18,0.98,4.53,65.22,0,,0,,0,0,0,0,,,0,,,0.2,0,0,0,0,0
L. Harris,Exeter City,Exeter City,"AMF, LCMF, RCMF",18,500000,2026-06-30,4,399,0,0.08,0,0.07,21.2,46.81,Wales,"Wales, Jersey",right,177,63,yes,10.15,7.44,57.58,3.61,31.25,0.68,1.03,0.23,5.19,7.93,1.8,1,0.23,0,0,1.35,0,0,0,0.02,0,0,2,0.45,0,0,0,1.35,16.67,0,0,1.35,16.67,0.45,2.48,45.45,5.64,44,2.93,1.35,0,19.62,0.68,2.03,30.68,77.21,7.67,52.94,8.12,100,8.12,80.56,27.74,81.3,1.58,57.14,15.32,33.63,0.02,0.68,0,0,0.23,0,0,3.38,86.67,1.13,20,0.45,50,0.23,0.23,3.38,73.33,0,,0,,0,0,0,0,,,0,,,0,0,0,1.13,0,0
T. Aasgaard,Wigan Athletic,Wigan Athletic,"AMF, CF, LCMF",21,500000,2028-06-30,18,1342,4,2.64,1,0.03,20.92,41.35,England,"England, Norway",right,170,58,no,5.3,4.02,50,3.69,41.82,0.13,0.19,0.13,3.15,4.56,0.54,3,0.2,0,0,3.22,0.27,4,0.27,0.18,0,0,27,1.81,55.56,14.815,0.07,0.87,23.08,0.6,11.11,0.2,66.67,0.27,3.69,49.09,9.99,40.94,1.81,1.54,0.34,16.5,0.47,2.08,26.29,86.48,4.83,75,9.25,96.38,8.38,82.4,24.61,89.92,0.87,46.15,16.61,19.08,0,0.34,0.13,0,0.2,100,0.07,2.35,71.43,1.07,50,0.07,100,0.27,0.2,2.41,52.78,0,,0,,0,0,0,0,,,0.07,,,0,0,0,0.54,0,0
K. Dembélé,Blackpool,Blackpool,"RCMF, RWF, CF",20,500000,2026-06-30,22,1499,4,2.44,4,3.97,25.22,47.38,England,"England, Scotland",left,167,60,yes,4.92,5.16,63.95,1.86,38.71,0.24,0.38,0,1.38,2.21,0.84,0,0,0,0,5.34,0.24,4,0.24,0.15,0,0,25,1.5,36,16,0.24,1.56,34.62,0.42,42.86,1.08,27.78,0.48,5.82,64.95,15.31,45.88,1.62,2.82,1.44,18.43,0.9,2.52,29,80.12,8.05,61.94,8.29,94.93,7.63,81.1,26.18,83.94,1.26,57.14,16.49,21.38,0.24,1.86,0.12,0,1.5,32,0.6,3.54,71.19,4.02,56.72,1.68,35.71,2.28,0.54,3.36,85.71,0,,0,,0,0,0,0,,,1.62,,,1.14,0.18,66.67,1.62,0,0
L. Bogarde,Bristol Rovers,Bristol Rovers,"RCMF, DMF, LCMF",19,450000,2025-06-30,14,866,0,0.32,0,0.1,18.6,48.6,Netherlands,"Netherlands, Suriname",right,183,76,yes,8.21,6.76,55.38,2.08,55,0.73,1.12,0.42,3.74,5.74,1.25,2,0.21,0,0,1.04,0,0,0,0.03,0,0,2,0.21,50,0,0,0.1,0,0,0,0.1,0,0,1.25,50,6.24,40,0.42,0.73,0.1,20.99,0.42,1.97,33.98,82.87,10.91,72.38,5.4,86.54,12.06,91.38,32.11,84.79,1.77,52.94,18.01,25.99,0.01,0.21,0.21,0,0.42,75,0,5.72,74.55,0.62,50,0.21,100,0.42,0,5.72,72.73,0,,0,,0,0,0,0,,,0.31,,,0,0,0,0,0,0
A. Phillips,Barnsley,Barnsley,RCMF,26,450000,2026-06-30,24,1688,2,2.97,2,1.52,15.2,45.26,England,England,right,180,76,no,6.5,3.31,59.68,5.97,46.43,0.27,0.36,0.05,4.27,5.76,0.48,3,0.16,0,0,2.13,0.11,2,0.11,0.16,1,0.05,29,1.55,31.03,6.897,0.11,2.93,32.73,0.21,50,2.72,31.37,0.48,1.07,55,3.89,34.25,2.03,0.48,0.11,23.83,1.6,0.69,34.71,74.35,10.24,59.9,6.45,95.87,11.89,72.65,28.2,81.85,3.84,47.22,19.11,32.03,0.08,0.75,0.05,0.05,0.59,18.18,0.37,5.86,56.36,3.52,48.48,1.01,15.79,0.75,0.91,5.76,73.15,0,,0,,0,0,0,0,,,0.37,,,0.11,0.11,50,0,0,0
J. Diamond,Sunderland,Carlisle United,"LCMF, LWB",24,450000,2024-06-30,1,54,0,0,0,0,26.67,43.75,England,England,right,175,66,no,5,5,100,1.67,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1.67,0,1.67,0,0,0,1.67,10,50,15,33.33,0,5,0,11.67,0,1.67,13.33,62.5,3.33,50,6.67,100,3.33,0,10,83.33,1.67,0,19.36,32.51,0,0,0,0,0,0,0,1.67,0,3.33,0,0,0,0,0,1.67,100,0,,0,,0,0,0,0,,,0,,,0,0,0,0,0,0
E. Kachunga,Cambridge United,Cambridge United,"AMF, CF, LAMF",31,450000,,17,992,3,2.73,0,0.61,24.5,36.67,Germany,"Germany, Congo DR",right,178,74,no,4.63,5.53,52.46,5.81,29.69,0.09,0.13,0.09,1.63,2.28,1.81,3,0.27,0,0,2.27,0.27,3,0.27,0.25,0,0,11,1,63.64,27.273,0,1,27.27,0.36,25,0.64,28.57,0,2.54,46.43,10.89,32.5,2.36,1.81,1,12.16,0.91,1.91,21.41,77.54,4.63,58.82,6.26,89.86,5.35,79.66,19.96,80.91,0.54,33.33,16.13,11.75,0.06,0.54,0,0,0.27,66.67,0.18,1.63,55.56,0.82,55.56,0.18,100,0.54,0.27,1.45,81.25,0,,0,,0,0,0,0,,,0.91,,,0,0,0,0,0,0
J. Weir,Port Vale,Port Vale,"RCMF, LCMF",21,450000,,11,476,0,0.45,1,0.35,18.91,53,England,"England, Scotland",right,184,74,yes,8.7,6.05,78.13,4.16,54.55,0.57,0.66,0.38,3.4,3.94,0.57,2,0.38,0,0,1.32,0,0,0,0.09,0,0,8,1.51,25,0,0.19,0.76,50,0.19,0,0.57,66.67,0.19,1.89,30,6.43,32.35,1.32,0.38,0,18.53,0.38,1.13,31.76,83.93,9.83,69.23,7.18,100,9.45,82,29.12,86.36,1.89,60,17.11,23.73,0.07,0.95,0,0,0.38,0,0.57,4.54,54.17,1.51,75,0.57,33.33,1.13,0.38,5.67,73.33,0,,0,,0,0,0,0,,,0.76,,,0,0,0,0,0,0
T. Bloxham,Shrewsbury Town,Shrewsbury Town,"AMF, RW",20,450000,2025-06-30,2,182,0,0.44,0,0.33,28.19,40.35,England,England,right,195,82,no,5.44,3.96,75,5.93,41.67,0,0,0,2.47,2.42,0.49,0,0,0,0,2.97,0,0,0,0.22,0,0,3,1.48,33.33,0,0,6.43,15.38,0,0,6.43,15.38,0,5.93,25,13.85,32.14,4.45,1.48,0,13.35,1.98,0.99,22.25,57.78,5.44,45.45,2.97,83.33,7.91,50,14.34,79.31,1.98,25,15.36,33.21,0.17,1.98,0,0,0,0,1.48,1.98,50,3.96,25,0,0,1.48,0.99,2.47,60,0,,0,,0,0,0,0,,,0,,,0,0,0,0,0,0
C. McGrandles,Charlton Athletic,Charlton Athletic,"RCMF, DMF",28,400000,2025-06-30,3,170,1,0.12,0,0.03,21.18,45,Scotland,Scotland,right,183,68,no,11.12,6.88,76.92,6.35,25,2.65,4.69,0,3.18,5.63,0.53,0,0,0,0,2.12,0.53,1,0.53,0.07,1,0.53,2,1.06,50,50,0,0,0,0,0,0,0,0,1.59,100,6.35,41.67,1.59,0,0,17.47,0,1.06,37.06,82.86,12.18,69.57,10.06,100,9.53,77.78,32.82,85.48,4.24,62.5,19.63,20.02,0.01,0.53,0,0,0,0,0,4.24,62.5,2.12,100,0,0,1.06,0,4.76,77.78,0,,0,,0,0,0,0,,,1.06,,,0,0,0,0,0,0
B. Thompson,Stevenage,Stevenage,"RCMF, LCMF",28,400000,2024-06-30,18,905,2,0.96,0,0.1,17.7,42.13,England,England,right,180,78,no,7.46,4.57,58.7,4.57,45.65,0.4,0.51,0,4.38,5.59,0.7,2,0.2,0,0,0.99,0.2,2,0.2,0.1,0,0,11,1.09,27.27,18.182,0,1.29,7.69,0.3,0,0.99,10,0,2.29,21.74,5.97,31.67,1.99,0.3,0.4,8.85,0.4,1.29,22.67,68.86,8.65,58.62,4.38,93.18,6.36,71.88,17.6,77.4,3.78,50,18.63,21.34,0.01,0.1,0,0,0.2,50,0.2,4.57,56.52,1.09,27.27,0.5,40,0.3,0.1,3.68,67.57,0,,0,,0,0,0,0,,,0.4,,,0,0,0,0,0,0
T. Oakley-Boothe,Blackpool,Blackpool,RCMF,23,350000,,3,186,0,0,0,0,18.87,46.15,England,"England, Jamaica",right,182,68,no,8.23,9.19,68.42,1.94,25,0.48,0.58,0,1.45,1.73,2.42,1,0.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.32,18.18,0,0.97,0,16.45,0,0.97,26.61,89.09,4.84,80,8.23,100,8.71,88.89,25.16,94.23,1.45,0,16.73,14.9,0,0,0,0,0,0,0,3.87,75,0,0,0,0,0,0,3.39,85.71,0,,0,,0,0,0,0,,,0.97,,,0,0,0,0,0,0
D. Mitchell,Exeter City,Exeter City,"AMF, LWB, LWF",26,350000,2024-06-30,14,1205,2,3.94,2,1.13,19.72,40.91,England,England,left,181,75,no,4.03,3.59,43.75,1.79,33.33,0.3,0.45,0,2.17,3.3,0.6,1,0.07,0,0,5.23,0.15,2,0.15,0.29,0,0,37,2.76,37.84,5.405,0.15,2.61,25.71,1.79,16.67,0.82,45.45,0.97,5.98,57.5,11.65,45.51,3.44,4.18,2.39,18.97,1.79,1.87,27.19,78.02,6.05,69.14,8.37,91.07,8.51,78.07,22.93,86.97,1.64,36.36,17.34,22.34,0.08,1.05,0,0.07,0.07,100,0.52,3.06,65.85,1.94,42.31,0.22,33.33,0.6,0.6,4.03,77.78,0,,0,,0,0,0,0,,,0.15,,,0.3,0.3,50,0.07,0,0
Panutche Camará,Charlton Athletic,Charlton Athletic,"LCMF, AMF",26,350000,2024-06-30,7,369,0,1.67,0,0.17,26.1,44.86,Guinea-Bissau,"Guinea-Bissau, Portugal",right,185,73,yes,7.56,9.27,52.63,2.2,22.22,0,0,0,2.68,3.63,1.95,0,0,0,0,2.68,0,0,0,0.41,0,0,8,1.95,12.5,0,0,0.49,0,0.24,0,0.24,0,0,4.39,50,11.71,43.75,2.68,1.95,0.49,22.93,0.24,2.68,37.8,88.39,8.05,72.73,7.32,93.33,14.15,93.1,36.59,90.67,0.73,33.33,15.86,10.37,0.04,1.22,0,0,0.49,50,0.49,4.88,70,2.68,72.73,0.49,50,0.73,0,4.63,68.42,0,,0,,0,0,0,0,,,0,,,0,0,0,0,0,0
P. Maghoma,Bolton Wanderers,Bolton Wanderers,"RCMF, LCMF",22,350000,2025-06-30,20,1172,4,3.05,1,1.02,20.96,46.15,England,"England, Congo DR",right,178,75,yes,6.37,6.45,61.9,1.84,45.83,0.23,0.38,0.08,2.15,3.51,0.77,4,0.31,0,0,3.53,0.31,4,0.31,0.23,0,0,28,2.15,25,14.286,0.08,1.77,26.09,0.77,30,1,23.08,0.54,4.45,55.17,11.29,40.14,2.53,2.61,0.54,27.11,0.46,1.46,38.01,84.04,9.45,65.04,9.14,95.8,13.44,85.14,34.4,89.29,1.84,41.67,17.43,32.67,0.08,1,0,0.08,0.15,50,0.15,5.45,77.46,2.69,71.43,0.46,33.33,1.84,0.54,5.76,82.67,0,,0,,0,0,0,0,,,0.54,,,0,0,0,0.38,0,0
G. Moncur,Leyton Orient,Leyton Orient,"AMF, RWF",30,350000,2025-06-30,20,876,1,2.05,0,0.47,14.28,40.29,England,England,right,176,63,no,3.29,3.39,69.7,1.54,33.33,0,0,0,0.92,1.45,0.62,0,0,0,0,1.34,0.1,1,0.1,0.21,0,0,17,1.75,17.65,5.882,0,0.62,33.33,0.21,0,0.41,50,0,1.64,50,7.29,32.39,2.47,1.75,1.23,19.11,0.62,0.41,29.28,90.88,4.83,74.47,8.94,98.85,8.22,90,28.25,92.73,0.41,50,16.29,6.19,0.05,0.72,0,0,0.21,0,0.1,2.26,63.64,1.03,70,0.21,0,0.51,0.31,2.26,81.82,0,,0,,0,0,0,0,,,0,,,0,0,0,0.41,0,0
T. Perry,Shrewsbury Town,Shrewsbury Town,"RCMF, LCMF",22,350000,,27,2321,2,2,0,0.81,20.4,45.82,England,England,right,180,72,no,8.49,6.86,61.58,2.75,33.8,0.12,0.14,0.31,4.15,5.02,1.09,2,0.08,0,0,2.56,0.08,2,0.08,0.08,0,0,27,1.05,29.63,7.407,0,1.78,41.3,0.19,60,1.59,39.02,0.39,2.91,50.67,7.83,38.61,1.16,1.32,0.66,10.66,0.35,1.51,22.1,74.74,6.4,60,5.47,94.33,6.75,79.31,18.07,82.19,2.33,41.67,18.54,30.18,0.03,0.43,0.12,0.04,0.16,25,0.19,2.71,55.71,1.78,50,0.31,12.5,0.23,0.74,3.68,71.58,0,,0,,0,0,0,0,,,1.12,,,0.04,0,0,0.04,0,0
