Player,Team,Team within selected timeframe,Position,Age,Market value,Contract expires,Matches played,Minutes played,Goals,xG,Assists,xA,Duels per 90,"Duels won, %",Birth country,Passport country,Foot,Height,Weight,On loan,Successful defensive actions per 90,Defensive duels per 90,"Defensive duels won, %",Aerial duels per 90,"Aerial duels won, %",Sliding tackles per 90,PAdj Sliding tackles,Shots blocked per 90,Interceptions per 90,PAdj Interceptions,Fouls per 90,Yellow cards,Yellow cards per 90,Red cards,Red cards per 90,Successful attacking actions per 90,Goals per 90,Non-penalty goals,Non-penalty goals per 90,xG per 90,Head goals,Head goals per 90,Shots,Shots per 90,"Shots on target, %","Goal conversion, %",Assists per 90,Crosses per 90,"Accurate crosses, %",Crosses from left flank per 90,"Accurate crosses from left flank, %",Crosses from right flank per 90,"Accurate crosses from right flank, %",Crosses to goalie box per 90,Dribbles per 90,"Successful dribbles, %",Offensive duels per 90,"Offensive duels won, %",Touches in box per 90,Progressive runs per 90,Accelerations per 90,Received passes per 90,Received long passes per 90,Fouls suffered per 90,Passes per 90,"Accurate passes, %",Forward passes per 90,"Accurate forward passes, %",Back passes per 90,"Accurate back passes, %",Lateral passes per 90,"Accurate lateral passes, %",Short / medium passes per 90,"Accurate short / medium passes, %",Long passes per 90,"Accurate long passes, %","Average pass length, m","Average long pass length, m",xA per 90,Shot assists per 90,Second assists per 90,Third assists per 90,Smart passes per 90,"Accurate smart passes, %",Key passes per 90,Passes to final third per 90,"Accurate passes to final third, %",Passes to penalty area per 90,"Accurate passes to penalty area, %",Through passes per 90,"Accurate through passes, %",Deep completions per 90,Deep completed crosses per 90,Progressive passes per 90,"Accurate progressive passes, %",Conceded goals,Conceded goals per 90,Shots against,Shots against per 90,Clean sheets,"Save rate, %",xG against,xG against per 90,Prevented goals,Prevented goals per 90,Back passes received as GK per 90,Exits per 90,Aerial duels per 90,Free kicks per 90,Direct free kicks per 90,"Direct free kicks on target, %",Corners per 90,Penalties taken,"Penalty conversion, %"
D. Love,Morecambe,Morecambe,"RB, DMF",28,250000,2024-06-30,13,1119,0,0.02,1,0.8,15.6,44.85,Scotland,"Scotland, England",right,178,72,no,9.97,6.6,63.41,3.94,24.49,0.24,0.28,0.48,5.55,6.53,1.05,7,0.56,0,0,0.4,0,0,0,0,0,0,4,0.32,0,0,0.08,1.29,25,0.16,0,1.13,28.57,0.16,0.32,25,1.53,42.11,0.16,0.56,0.24,19.46,0.24,0.64,34.91,69.82,19.54,60.91,2.9,97.22,7.72,77.08,25.9,82.92,7.88,32.65,23.88,41.95,0.06,0.64,0,0,0.08,0,0.08,9.09,44.25,1.77,54.55,0.88,27.27,0.64,0.32,10.7,69.92,0,,0,,0,0,0,0,,,0.48,,,0.4,0,0,1.37,0,0
T. Uwakwe,Swindon Town,Swindon Town,LWB,23,250000,,8,582,0,0.04,1,0.71,12.99,40.48,England,"England, Nigeria",left,183,64,no,5.26,3.87,52,1.24,25,0.31,0.46,0.15,2.94,4.38,0.77,0,0,0,0,2.78,0,0,0,0.01,0,0,1,0.15,100,0,0.15,4.02,34.62,4.02,34.62,0,0,0.15,2.47,50,5.57,36.11,0.46,0.77,0,23.04,1.86,0.62,31.7,77.07,7.89,64.71,5.88,97.37,12.68,74.39,26.13,86.39,1.86,33.33,20.1,19.41,0.11,0.62,0.15,0,0,0,0.62,3.09,70,4.33,42.86,0,0,0.77,1.24,7.11,67.39,0,,0,,0,0,0,0,,,0.31,,,0.15,0,0,0,0,0
R. Longelo-Mbule,Accrington Stanley,Accrington Stanley,"LB, RAMF",24,250000,,22,1914,2,1.67,0,1.74,23.75,57.03,England,"England, Congo DR",left,184,72,no,9.36,6.3,67.16,3.2,55.88,0.28,0.42,0.19,4.84,7.14,0.85,2,0.09,0,0,4.56,0.09,2,0.09,0.08,0,0,20,0.94,40,10,0,3.48,27.03,2.87,29.51,0.61,15.38,0.28,5.6,57.14,10.77,54.15,1.18,2.59,1.13,16.46,1.32,2.4,28.4,69.7,13.4,68.42,3.62,90.91,7.15,65.79,21.44,80.26,3.57,46.05,20.11,30.94,0.08,0.71,0.05,0.05,0.14,33.33,0.28,2.3,65.31,2.68,40.35,0.19,25,0.14,1.03,7.15,59.21,0,,0,,0,0,0,0,,,0.42,,,0.05,0,0,0.38,0,0
M. Clark,Gillingham,Gillingham,"LB, LWB, RB",28,250000,,7,420,0,0,0,0.84,15.43,56.94,England,England,left,179,73,no,8.79,7.07,54.55,2.36,45.45,0.21,0.27,0,4.71,5.95,0.64,2,0.43,0,0,5.36,0,0,0,0,0,0,1,0.21,0,0,0,6.64,54.84,6,53.57,0.43,50,0.86,1.93,88.89,3.86,77.78,1.07,0.64,0.64,41.57,2.79,0.43,58.29,74.26,26.14,64.75,7.29,91.18,18.43,79.07,42.21,85.79,9.64,37.78,19.69,28.51,0.18,0.86,0,0,0,0,0.43,10.5,53.06,7.29,52.94,0.43,0,0.43,3.43,15.21,81.69,0,,0,,0,0,0,0,,,0.21,,,0.43,0.21,0,1.29,0,0
R. McKenzie,Gillingham,Gillingham,"RB, LDMF",25,250000,2024-06-30,15,818,1,0.97,0,0.24,16.61,55.63,England,England,right,184,75,no,8.8,5.94,59.26,5.5,70,0.11,0.16,0.44,5.17,7.62,0.88,0,0,0,0,2.75,0.11,1,0.11,0.11,0,0,8,0.88,50,12.5,0,2.86,57.69,0,0,2.86,57.69,0.44,1.1,60,2.86,46.15,1.32,1.32,0.33,18.7,0.88,0.55,32.24,66.55,16.83,52.94,4.07,94.59,7.26,86.36,23.88,72.81,5.5,44,19.44,29.48,0.03,0.22,0,0,0,0,0,6.82,50,3.3,56.67,0.33,33.33,0.66,1.65,9.9,68.89,0,,0,,0,0,0,0,,,0.77,,,0,0,0,0,0,0
A. Driscoll-Glennon,Grimsby Town,Grimsby Town,LB,24,250000,2024-06-30,15,1364,0,0.18,3,5.83,13.79,49.76,England,England,left,181,72,no,7.85,5.81,60.23,2.64,35,0.53,0.81,0.26,3.83,5.88,0.2,2,0.13,0,0,3.37,0,0,0,0.01,0,0,3,0.2,33.33,0,0.2,5.08,41.56,4.68,39.44,0.4,66.67,1.52,1.85,60.71,2.97,53.33,0.92,1.32,0.92,28.64,0.73,0.73,43.22,70.38,18.8,61.4,4.55,91.3,15.18,78.26,30.02,81.32,8.25,48,24.92,39.77,0.38,1.72,0.13,0,0.26,25,0.79,7.52,50,5.21,50.63,0.53,37.5,0.92,2.11,12.93,60.71,0,,0,,0,0,0,0,,,0.79,,,1.65,0,0,4.02,0,0
R. Cooney,Crewe Alexandra U21,Crewe Alexandra,"RWB, RB",23,250000,,24,1343,0,0.4,1,1.07,13.74,52.2,England,England,right,179,77,no,7.57,5.29,55.7,2.41,44.44,0.27,0.38,0.2,4.36,6.23,0.6,3,0.2,0,0,1.54,0,0,0,0.03,0,0,8,0.54,25,0,0.07,2.41,19.44,0.07,0,2.21,18.18,0.47,1.21,61.11,3.55,56.6,0.8,0.6,0.2,23.72,1.21,1.07,34.91,74.66,14.14,61.61,6.1,97.8,10.59,78.48,27.94,84.89,4.62,40.58,23.58,34.04,0.07,0.4,0.07,0.07,0.34,60,0.34,6.57,59.18,2.81,28.57,0.74,45.45,0.67,0.6,8.51,73.23,0,,0,,0,0,0,0,,,0.8,,,0.07,0,0,0,0,0
R. Jackson,Sutton United,Sutton United,"RB, RW",33,250000,,20,1360,0,0,0,0.69,14.16,47.66,England,England,right,175,65,no,6.55,4.57,60.87,2.38,36.11,0,0,0.2,3.77,4.76,0.79,0,0,0,0,1.92,0,0,0,0,0,0,1,0.07,0,0,0,1.99,33.33,0.07,0,1.92,34.48,0.07,2.32,54.29,5.16,42.31,0.53,1.39,0.53,19.65,0.53,0.79,32.23,76.59,13.9,67.62,6.55,89.9,6.95,80,25.01,86.24,5.29,46.25,22.08,32.73,0.05,0.46,0.07,0,0.07,0,0.2,6.02,57.14,1.99,53.33,0.33,40,0.6,0.6,6.95,75.24,0,,0,,0,0,0,0,,,0.93,,,0,0,0,0,0,0
L. Molyneux,Doncaster Rovers,Doncaster Rovers,"RWB, CF, RWF",25,250000,2024-06-30,28,2216,2,2.9,4,4.24,21.12,45.77,England,England,left,180,69,no,5.48,4.43,59.63,2.72,29.85,0.2,0.27,0.04,2.64,3.48,0.65,3,0.12,0,0,6.21,0.08,2,0.08,0.12,0,0,47,1.91,31.91,4.255,0.16,4.39,34.26,2.07,39.22,2.27,30.36,1.1,6.3,63.87,11.37,46.07,2.64,3.66,0.73,17.18,1.38,1.06,25.87,67.03,7.11,46.29,7.15,92.05,7.27,63.13,18.4,79.69,3.29,39.51,19.64,33.83,0.17,1.22,0.08,0.04,0.24,33.33,0.61,3.21,50.63,4.18,45.63,0.77,36.84,0.77,1.54,4.43,74.31,0,,0,,0,0,0,0,,,0.16,,,0.81,0.12,0,1.99,0,0
M. Efete,Grimsby Town,Grimsby Town,"LB, RB, RWB",26,200000,2024-06-30,13,943,0,0.22,1,0.22,18.32,52.6,England,"England, Congo DR",right,180,73,no,7.64,5.63,55.93,6.49,63.24,0.29,0.39,0.67,4.2,5.76,0.95,0,0,0,0,2.1,0,0,0,0.02,0,0,2,0.19,50,0,0.1,1.91,55,0.95,60,0.95,50,0.19,1.62,58.82,4.01,38.1,0.76,1.62,0.29,20.04,0.95,0.76,31.02,74.15,14.03,66.67,5.25,87.27,8.21,80.23,25.86,79.34,3.44,44.44,17.58,27.26,0.02,0.38,0.1,0.1,0.1,0,0.29,4.77,58,2.39,64,0.29,0,0.76,1.15,8.59,64.44,0,,0,,0,0,0,0,,,0.57,,,0,0,0,0,0,0
K. Ramsay,Harrogate Town,Harrogate Town,RB,23,200000,,23,2194,0,0.6,2,2.35,24.94,55.76,England,England,right,184,66,no,10.75,7.1,73.99,4.64,53.98,0.49,0.59,0.7,5,5.96,0.57,5,0.21,0,0,3.77,0,0,0,0.02,0,0,13,0.53,15.38,0,0.08,2.38,29.31,0,0,2.38,29.31,0.21,4.27,68.27,10.62,47.49,1.23,2.71,1.23,23.01,1.31,1.19,36.75,76.79,12.06,60.2,7.18,96.57,12.02,82.25,28.55,85.2,6.07,54.05,22.51,43.26,0.1,0.57,0.04,0.04,0.21,40,0.49,4.8,63.25,2.3,42.86,0.74,33.33,0.66,0.7,8.9,65.44,0,,0,,0,0,0,0,,,1.64,,,0,0,0,0,0,0
R. Hutton,Gillingham,Gillingham,RWB,25,200000,2024-06-30,29,2908,1,0.84,4,10.46,17.61,46.75,England,"England, Burundi",right,174,72,no,4.95,4.64,59.33,1.45,14.89,0.22,0.31,0.06,1.98,2.84,0.8,7,0.22,0,0,7.71,0.03,1,0.03,0.03,0,0,16,0.5,31.25,6.25,0.12,8.26,45.69,0.31,30,7.95,46.3,1.08,5.82,61.7,9.13,49.15,1.24,3.53,0.99,27.3,1.39,0.59,39.06,70.21,11.39,52.72,8.23,97.74,14.64,70.4,24.76,86.25,6.56,39.15,25.37,44.8,0.32,2.35,0.09,0.03,0.37,50,1.36,7.09,51.09,8.14,51.71,1.39,33.33,0.9,3.78,10.49,81.71,0,,0,,0,0,0,0,,,0.74,,,0.31,0,0,1.55,0,0
C. Alexander,Gillingham,Gillingham,"RB, RWB",29,200000,2024-06-30,22,1855,0,1.09,1,0.97,14.51,43.81,England,England,right,173,70,no,6.06,5,55.34,1.65,38.24,0.24,0.32,0.29,3.06,4.05,0.39,2,0.1,0,0,3.78,0,0,0,0.05,0,0,14,0.68,7.14,0,0.05,4.03,45.78,0.05,100,3.88,45,0.73,4.03,45.78,5.82,37.5,0.63,2.04,1.02,26.93,1.07,0.44,37.94,76.47,15.53,66.25,6.65,95.62,10.77,82.43,28.19,86.92,5.82,47.5,22.28,36.93,0.05,0.49,0,0,0.1,50,0.19,6.65,59.12,4.03,59.04,0.53,27.27,0.63,1.84,9.99,76.21,0,,0,,0,0,0,0,,,1.21,,,0.39,0,0,0.53,1,0
L. Payne,Newport County,Newport County,"RWB, RB",19,200000,2025-06-30,20,1421,1,0.27,4,1.88,21.66,44.74,England,England,right,178,73,yes,10.51,9.25,49.32,3.42,37.04,0.82,1.08,0.32,5.13,6.71,0.95,2,0.13,0,0,3.48,0.06,1,0.06,0.02,0,0,4,0.25,25,25,0.25,3.74,35.59,0.06,100,3.61,33.33,0.44,3.17,60,5.51,52.87,0.89,2.28,0.63,18.11,1.39,0.95,32.11,68.44,13.05,61.17,5.83,86.96,8.61,69.12,23.18,77.32,5.26,51.81,21.42,28.21,0.12,0.63,0.13,0.13,0.32,60,0.51,6.59,68.27,3.04,50,0.7,45.45,0.57,1.33,9.37,76.35,0,,0,,0,0,0,0,,,0.57,,,0.13,0,0,0,0,0
S. McLoughlin,Newport County,Newport County,"RB, LWB, LB",26,200000,,28,2665,3,0.5,4,5.31,18.41,51.74,United States,"United States, Republic of Ireland",right,175,70,no,9.89,7.29,59.26,2.97,43.18,0.07,0.09,0.2,5.5,7.05,0.3,1,0.03,0,0,2.63,0.1,3,0.1,0.02,0,0,12,0.41,41.67,25,0.14,3.24,40.63,1.49,43.18,1.76,38.46,0.37,1.92,56.14,5.34,50,0.61,1.22,0.3,17.63,1.18,1.72,31.04,67.03,12.06,51.26,5.77,90.64,8.81,72.03,20.8,81.33,7.13,36.49,22.51,37.83,0.18,1.45,0.1,0,0.2,33.33,0.51,6.38,44.97,3.61,49.53,0.91,18.52,0.68,1.38,8.48,72.51,0,,0,,0,0,0,0,,,0.84,,,1.11,0,0,2.33,0,0
D. Bernard,Forest Green Rovers,Forest Green Rovers,"RB, LCB",26,200000,2024-06-30,27,2474,0,0.91,0,0.96,16.19,49.66,England,"England, Republic of Ireland",right,180,73,no,9.39,6.91,58.95,4.47,39.02,0.36,0.49,0.15,4.95,6.71,0.84,5,0.18,1,0.04,1.09,0,0,0,0.03,0,0,7,0.25,14.29,0,0,1.09,43.33,0.04,100,1.05,41.38,0.25,1.31,44.44,2.66,42.47,0.44,0.87,0.15,29.98,0.62,0.58,44.35,85.07,19.43,76.03,4.15,92.11,13.93,93.21,37.4,91.05,5.89,54.94,19.57,37.62,0.04,0.36,0.07,0.11,0,0,0.18,6.88,69.31,1.27,37.14,0.36,40,0.18,0.51,8.4,78.35,0,,0,,0,0,0,0,,,0.87,,,0,0,0,0,0,0
R. Adebisi,Crewe Alexandra,Crewe Alexandra,"LWB, LB, RB",23,200000,,29,2864,2,2.7,4,3.76,17.57,50.27,England,"England, Nigeria",left,175,67,no,8.61,6.32,60.2,3.24,49.51,0.28,0.38,0.31,4.53,6.09,0.69,1,0.03,0,0,3.08,0.06,2,0.06,0.08,2,0.06,38,1.19,28.95,5.263,0.13,2.23,35.21,1.6,29.41,0.63,50,0.66,2.99,63.16,5.97,46.32,1.6,1.45,0.28,20.27,1.51,0.94,30.95,74.31,11.97,62.73,6.38,94.58,8.36,75.19,24.7,82.19,4.18,48.12,20.11,38.22,0.12,0.72,0,0,0.06,100,0.31,4.49,61.54,2.14,47.06,0.41,23.08,0.41,0.82,7.45,60.76,0,,0,,0,0,0,0,,,0.35,,,0.16,0.03,0,0.31,0,0
D. Worrall,Barrow,Barrow,"RWB, RB, RW",33,200000,,19,1321,0,0.53,5,1.45,14.92,49.32,England,England,right,183,67,no,6.34,4.36,57.81,3.75,45.45,0.2,0.25,0.14,3.61,4.33,0.27,0,0,0,0,3.61,0,0,0,0.04,0,0,8,0.55,12.5,0,0.34,5.79,31.76,0.34,60,5.38,30.38,0.82,2.59,65.79,3.54,53.85,1.16,1.16,0.75,24.12,2.18,0.48,36.18,63.47,13.63,50.5,5.59,92.68,11.65,64.33,24.19,76.06,6.4,44.68,21.14,29.19,0.1,0.95,0.07,0.14,0.07,0,0.55,5.86,44.19,5.18,38.16,0.55,12.5,0.41,1.7,8.72,76.56,0,,0,,0,0,0,0,,,0.82,,,0.48,0.14,50,1.91,0,0
J. Jones,Notts County,Notts County,"LWB, LB",26,200000,,25,2265,5,2.74,17,9.39,22.25,49.11,England,"England, Malta",left,177,72,no,5.36,5.21,54.2,1.55,17.95,0.08,0.14,0.12,2.46,4.4,0.83,6,0.24,0,0,7.91,0.2,5,0.2,0.11,0,0,42,1.67,45.24,11.905,0.68,6.08,30.07,5.84,29.25,0.12,66.67,1.43,7.75,68.21,13.07,54.1,2.42,3.58,0.91,23.36,1.03,1.59,32.07,77.2,4.53,60.53,10.73,98.15,11.36,67.13,24.64,91.13,1.51,36.84,19.58,32.84,0.37,1.59,0.04,0,0.12,33.33,1.15,1.67,54.76,4.57,33.04,0.2,40,0.36,1.83,4.17,72.38,0,,0,,0,0,0,0,,,0.24,,,0.64,0.2,40,2.34,0,0
W. Kokolo,Swindon Town,Swindon Town,"LWB, LB, LCB",23,200000,,12,1068,0,1.14,0,1.1,19.55,48.28,France,France,left,181,72,no,8.93,6.74,61.25,3.54,30.95,0.67,0.9,0.51,4.13,5.49,0.59,2,0.17,0,0,3.37,0,0,0,0.1,0,0,7,0.59,14.29,0,0,3.46,31.71,3.37,30,0.08,100,0.17,3.54,61.9,6.49,46.75,1.18,1.6,0.76,24.52,0.84,0.08,36.91,73.97,13.74,60.74,6.07,95.83,11.8,79.29,29.92,84.23,3.54,28.57,19.78,26.69,0.09,0.76,0,0,0.17,0,0.42,4.47,50.94,2.53,36.67,0.51,16.67,0.42,0.93,7.67,61.54,0,,0,,0,0,0,0,,,0.59,,,0,0,0,0.25,0,0
R. Darcy,Crawley Town,Crawley Town,"RWB, RW, RCMF",23,200000,2024-06-30,27,1960,4,2.92,3,2.7,14.51,45.57,England,"England, Republic of Ireland",right,177,70,no,6.24,5.88,63.28,0.83,11.11,0.23,0.34,0,2.3,3.39,0.28,4,0.18,0,0,2.71,0.18,4,0.18,0.13,0,0,36,1.65,36.11,11.111,0.14,1.56,35.29,0.14,66.67,1.38,30,0.28,2.8,55.74,5.83,37.8,2.11,2.25,0.73,29.48,1.97,0.51,38.76,82.35,10.1,64.55,9.87,96.74,12.12,85.61,34.39,88.25,3.03,37.88,18.26,33.52,0.12,0.6,0.05,0,0.09,0,0.23,4.55,66.67,1.93,52.38,0.37,50,0.87,0.41,5.1,70.27,0,,0,,0,0,0,0,,,0.6,,,0,0,0,0.14,0,0
J. Kizzi,Sutton United,Sutton United,"RB, LCB, LB",30,200000,2024-06-30,28,2703,1,1.73,3,2.09,18.01,58.04,England,England,right,188,83,no,9.26,6.16,62.7,6.13,64.13,0.1,0.12,0.63,5.29,6.59,0.9,4,0.13,0,0,1.37,0.03,1,0.03,0.06,1,0.03,14,0.47,28.57,7.143,0.1,2.2,40.91,0.3,22.22,1.9,43.86,0.33,0.57,58.82,1.66,42,0.87,0.5,0.03,16.98,0.8,0.6,31.03,66.85,16.81,57.03,3.63,88.99,7.76,76.39,22.41,76.23,6.59,42.42,21.94,38.17,0.07,0.57,0.07,0.03,0,0,0.2,5.79,48.28,2.73,41.46,0.6,22.22,0.5,0.93,8.86,63.53,0,,0,,0,0,0,0,,,0.57,,,0,0,0,0,0,0
I. Touray,Stockport County,Stockport County,"LWB, LB, LCB",29,200000,,19,1763,0,0.53,5,2.87,22.05,51.39,England,"England, Gambia",left,177,68,no,9.7,8.83,64.16,4.9,47.92,0.2,0.3,0.1,3.83,5.64,1.12,3,0.15,0,0,3.17,0,0,0,0.03,0,0,8,0.41,12.5,0,0.26,5,31.63,4.8,31.91,0.15,0,0.82,2.86,53.57,5,40.82,0.66,1.94,0.36,32.31,0.82,0.56,48.04,76.2,19.3,70.11,8.63,94.67,13.53,74.34,36.3,86.5,6.84,52.99,19.51,31.23,0.15,1.17,0,0,0.05,0,0.61,7.4,68.97,4.44,44.83,0.56,54.55,0.77,1.63,11.79,73.59,0,,0,,0,0,0,0,,,0.41,,,0.31,0,0,0.82,0,0
M. Foulds,Harrogate Town,Harrogate Town,LB,25,175000,2024-06-30,20,1979,1,1.33,0,2.28,20.69,54.95,England,England,left,178,75,no,13.01,8.05,61.58,6.14,60.74,0.59,0.75,0.32,7.46,9.52,0.64,0,0,0,0,2.32,0.05,1,0.05,0.06,0,0,16,0.73,12.5,6.25,0,3.18,32.86,3,33.33,0.18,25,0.18,1.68,67.57,3.96,43.68,0.82,0.77,0.14,24.74,2.27,0.41,38.02,72.13,18.96,64.03,4.41,93.81,10.82,76.89,27.1,84.56,7.91,44.25,23.1,39.09,0.1,0.96,0,0,0.09,50,0.32,7.46,58.54,3.32,39.73,0.41,22.22,0.55,1,11.92,77.48,0,,0,,0,0,0,0,,,0.18,,,0.82,0.09,0,1.46,0,0
D. Tutonda,Morecambe,Morecambe,LB,28,175000,,21,1478,1,0.08,2,0.34,21.74,50.98,Congo DR,"Congo DR, England",left,180,70,no,11.57,8.16,72.39,3.9,42.19,0.91,1.08,0.49,4.75,5.64,1.1,7,0.43,0,0,1.46,0.06,1,0.06,0,0,0,4,0.24,25,25,0.12,1.28,19.05,1.16,21.05,0.12,0,0.37,2.01,51.52,5.6,34.78,0.49,1.46,0.49,18.45,0.49,0.85,30.02,77.08,13.7,67.11,5.24,94.19,6.09,83,24.84,86.27,3.96,38.46,18.49,28.65,0.02,0.3,0,0,0.12,100,0.12,4.02,60.61,1.34,36.36,0.24,25,0.12,0.18,6.09,64,0,,0,,0,0,0,0,,,0.97,,,0.06,0,0,0,0,0
L. Richards,Bradford City,Bradford City,"LWB, LB",22,175000,,12,1065,0,0.22,0,0.36,18.08,52.34,England,"England, Republic of Ireland",left,182,72,no,8.45,6.34,64,1.94,43.48,0.34,0.47,0.25,4.06,5.69,1.01,3,0.25,0,0,3.97,0,0,0,0.02,0,0,6,0.51,0,0,0,3.63,23.26,3.63,23.26,0,0,0.34,4.31,68.63,8.37,47.47,0.93,1.69,0.17,21.21,2.03,1.1,30.85,70.96,10.39,55.28,6.68,97.47,8.45,71,23.92,84.81,3.55,23.81,20.63,34.39,0.03,0.51,0.08,0,0.17,100,0.34,3.8,53.33,2.79,39.39,0.17,50,0.17,0.76,7.27,63.95,0,,0,,0,0,0,0,,,0.42,,,0,0,0,0.08,0,0
C. Norman,Milton Keynes Dons,Milton Keynes Dons,"RWB, RCB, RB",28,175000,,25,2343,0,1.26,2,1.18,22.01,52.01,England,England,right,188,74,no,6.72,5.11,60.9,7.38,58.85,0.31,0.43,0.38,3.3,4.57,1.23,5,0.19,0,0,2.38,0,0,0,0.05,0,0,14,0.54,21.43,0,0.08,2.65,37.68,0,0,2.65,37.68,0.15,2.11,58.18,5.3,49.28,1.11,1.69,0.35,28.85,2.15,1.69,38.45,74.33,14.6,54.47,7.3,96.84,11.33,81.69,31.69,82.79,4.3,33.93,19.92,36.3,0.05,0.65,0,0,0.04,100,0.38,6.84,52.81,3.11,44.44,0.5,15.38,0.58,1,7.91,68.45,0,,0,,0,0,0,0,,,0.85,,,0,0,0,0.04,0,0
R. Rydel,Stockport County,Stockport County,LWB,22,175000,2024-06-30,6,431,1,0.24,0,1.5,15.03,50,England,England,left,181,74,no,4.39,3.76,77.78,3.13,60,0,0,0,1.46,2.23,0,0,0,0,0,6.26,0.21,1,0.21,0.05,1,0.21,4,0.84,75,25,0,7.31,51.43,6.06,58.62,1.25,16.67,1.46,2.92,50,5.64,33.33,2.3,1.67,0.21,31.11,1.04,0.21,43.23,73.91,12.53,65,8.98,90.7,13.99,71.64,30.07,86.81,6.06,34.48,19.04,25.23,0.31,2.71,0,0,0.42,100,1.04,5.43,53.85,7.52,66.67,0.42,100,1.46,3.76,11.69,82.14,0,,0,,0,0,0,0,,,0.21,,,1.25,0,0,2.3,0,0
W. Wright,Crawley Town,Crawley Town,"RB, RCB, RCMF",26,175000,,26,2636,4,2.29,3,3.19,15.16,54.95,England,England,right,191,85,no,9.87,6.73,59.39,3.96,48.28,0.38,0.56,0.41,5.5,8.23,0.58,7,0.24,0,0,1.26,0.14,4,0.14,0.08,0,0,35,1.19,25.71,11.429,0.1,1.67,38.78,0.14,25,1.5,38.64,0.41,0.58,41.18,1.81,52.83,0.58,1.57,0.2,41.72,1.06,0.92,56.64,82.82,21.75,71.27,6.76,97.47,22.06,89.78,47.63,90.04,7.55,45.7,21.61,41.39,0.11,0.89,0.03,0,0.1,66.67,0.34,8.33,57.38,2.12,48.39,0.44,23.08,0.27,0.61,10.24,71,0,,0,,0,0,0,0,,,3.35,,,0.96,0.34,40,3.14,0,0
S. McLaughlin,Mansfield Town,Mansfield Town,"LB, LCB",33,175000,2024-06-30,9,486,0,0.24,1,1.81,18.15,61.22,Republic of Ireland,Republic of Ireland,left,175,77,no,10.19,6.85,70.27,4.26,47.83,0.37,0.51,0.19,5,6.92,0.56,1,0.19,0,0,5.37,0,0,0,0.04,0,0,4,0.74,25,0,0.19,5.93,40.63,5.93,40.63,0,0,0.56,3.15,88.24,5,74.07,1.67,2.96,1.67,26.11,2.22,0.93,38.7,74.64,13.33,72.22,5.19,100,13.15,77.46,28.15,85.53,5.19,57.14,23.24,35.67,0.33,1.85,0,0,0,0,0.37,7.22,71.79,4.81,53.85,0,0,1.11,1.85,10,87.04,0,,0,,0,0,0,0,,,0.74,,,1.11,0,0,0,0,0
J. Bowery,Mansfield Town,Mansfield Town,"RB, LB",32,175000,2024-06-30,27,2397,2,0.57,1,2.13,18.66,51.51,England,England,right,185,76,no,8.26,6.57,66.29,2.97,54.43,0.19,0.25,0.08,3.72,4.98,0.6,1,0.04,1,0.04,2.25,0.08,2,0.08,0.02,0,0,10,0.38,30,20,0.04,2.55,29.41,0.23,0,2.29,32.79,0.68,2.07,65.45,5.56,33.78,0.86,2.59,0.3,32.52,2.74,0.23,45.17,82.96,15.47,72.33,8.52,95.15,14.57,86.86,39.39,89.8,3.42,41.76,18.3,36.69,0.08,0.68,0.04,0.04,0.15,25,0.3,5.86,71.79,3.45,52.17,0.41,18.18,0.94,0.75,9.69,77.13,0,,0,,0,0,0,0,,,1.69,,,0,0,0,0,0,0
C. Merrie,Tranmere Rovers,Tranmere Rovers,"LB, DMF, RCMF",25,150000,2024-06-30,4,346,0,0,0,0,13.53,42.31,England,England,left,176,70,no,7.8,5.2,45,3.38,15.38,0,0,0.26,5.46,7,0.78,1,0.26,0,0,0.52,0,0,0,0,0,0,0,0,0,0,0,0.52,50,0.52,50,0,0,0,0.52,50,3.38,53.85,0,0.52,0,29.39,0.26,0.78,42.4,86.5,20.55,79.75,5.2,95,11.71,93.33,38.24,88.44,3.64,71.43,16.23,27.4,0,0.26,0,0,0,0,0,6.5,76,1.3,60,0,0,0.26,0.26,9.1,80,0,,0,,0,0,0,0,,,1.04,,,0.26,0,0,0,0,0
E. Ingram,Salford City Res.,Salford City,"RB, RCB",20,150000,2024-06-30,16,1378,1,0.21,1,1.69,23.9,52.19,England,England,right,176,68,yes,12.8,9.93,62.5,3.79,56.9,0.52,0.72,0.72,6.07,8.4,1.5,6,0.39,0,0,3,0.07,1,0.07,0.01,0,0,5,0.33,20,20,0.07,2.02,48.39,0.07,100,1.96,46.67,0.33,3.72,52.63,7.45,44.74,0.72,1.7,0.46,28.21,1.44,0.85,40.36,84.47,15.02,76.52,5.94,93.41,14.11,91.2,34.62,88.68,3.85,62.71,20.49,34.09,0.11,0.72,0,0,0.13,0,0.59,4.9,69.33,2.48,60.53,0.46,42.86,0.78,1.11,7.38,76.11,0,,0,,0,0,0,0,,,0.98,,,0,0,0,0.07,0,0
