Player,Team,Team within selected timeframe,Position,Age,Market value,Contract expires,Matches played,Minutes played,Goals,xG,Assists,xA,Duels per 90,"Duels won, %",Birth country,Passport country,Foot,Height,Weight,On loan,Successful defensive actions per 90,Defensive duels per 90,"Defensive duels won, %",Aerial duels per 90,"Aerial duels won, %",Sliding tackles per 90,PAdj Sliding tackles,Shots blocked per 90,Interceptions per 90,PAdj Interceptions,Fouls per 90,Yellow cards,Yellow cards per 90,Red cards,Red cards per 90,Successful attacking actions per 90,Goals per 90,Non-penalty goals,Non-penalty goals per 90,xG per 90,Head goals,Head goals per 90,Shots,Shots per 90,"Shots on target, %","Goal conversion, %",Assists per 90,Crosses per 90,"Accurate crosses, %",Crosses from left flank per 90,"Accurate crosses from left flank, %",Crosses from right flank per 90,"Accurate crosses from right flank, %",Crosses to goalie box per 90,Dribbles per 90,"Successful dribbles, %",Offensive duels per 90,"Offensive duels won, %",Touches in box per 90,Progressive runs per 90,Accelerations per 90,Received passes per 90,Received long passes per 90,Fouls suffered per 90,Passes per 90,"Accurate passes, %",Forward passes per 90,"Accurate forward passes, %",Back passes per 90,"Accurate back passes, %",Lateral passes per 90,"Accurate lateral passes, %",Short / medium passes per 90,"Accurate short / medium passes, %",Long passes per 90,"Accurate long passes, %","Average pass length, m","Average long pass length, m",xA per 90,Shot assists per 90,Second assists per 90,Third assists per 90,Smart passes per 90,"Accurate smart passes, %",Key passes per 90,Passes to final third per 90,"Accurate passes to final third, %",Passes to penalty area per 90,"Accurate passes to penalty area, %",Through passes per 90,"Accurate through passes, %",Deep completions per 90,Deep completed crosses per 90,Progressive passes per 90,"Accurate progressive passes, %",Conceded goals,Conceded goals per 90,Shots against,Shots against per 90,Clean sheets,"Save rate, %",xG against,xG against per 90,Prevented goals,Prevented goals per 90,Back passes received as GK per 90,Exits per 90,Aerial duels per 90,Free kicks per 90,Direct free kicks per 90,"Direct free kicks on target, %",Corners per 90,Penalties taken,"Penalty conversion, %"
C. Oduor,Bradford City,Bradford City,"AMF, RW, RAMF",24,300000,,11,748,1,1.92,0,0.66,18.29,44.08,Kenya,"Kenya, England",left,179,70,no,5.41,4.09,70.59,2.77,26.09,0,0,0.24,2.53,3.91,0.24,0,0,0,0,3.01,0.12,1,0.12,0.23,1,0.12,16,1.93,37.5,6.25,0,1.8,26.67,0.36,0,1.44,33.33,0.24,2.89,58.33,9.14,39.47,1.8,1.2,0.12,22.5,1.56,0.72,33.33,85.2,7.1,76.27,10.59,94.32,9.02,86.67,30.2,89.64,1.32,63.64,16.83,24.83,0.08,0.48,0,0,0.24,50,0.12,3.73,83.87,2.65,50,0.36,66.67,1.08,0.6,4.09,70.59,0,,0,,0,0,0,0,,,0.36,,,0.36,0,0,2.41,0,0
H. Chapman,Bradford City,Bradford City,"AMF, CF",26,300000,2024-06-30,2,34,0,0.12,0,0,,,England,England,right,172,70,no,,,,,,,0,,,4.29,,1,,0,,,,0,,,0,,2,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.25,0,,,,,,,,,,,,,,,,,,0,,0,,0,0,0,,,,,,,,,,,0,0
W. Collar,Stockport County,Stockport County,"RCMF, RAMF",26,300000,2025-06-30,18,1662,4,5.25,5,2.56,16.57,46.08,England,England,right,181,76,no,6.39,4.71,63.22,4.33,43.75,0.16,0.25,0.27,3.25,4.92,0.7,1,0.05,0,0,2.65,0.22,3,0.16,0.28,1,0.05,22,1.19,40.91,18.182,0.27,2.76,45.1,0.38,42.86,2.33,46.51,0.27,1.73,43.75,5.04,35.48,2.98,0.65,0.22,21.77,1.46,0.97,34.44,72.33,12.02,56.31,6.23,93.91,10.02,72.97,28.16,79.04,3.68,39.71,17.86,35.81,0.14,0.76,0.05,0,0.27,60,0.54,6.12,55.75,3.03,55.36,0.38,28.57,0.87,1.19,5.9,75.23,0,,0,,0,0,0,0,,,0.43,,,0.05,0,0,0,1,100
D. Kemp,Swindon Town,Swindon Town,"AMF, CF, RCMF",24,300000,,20,1997,10,6.13,6,5.36,20.01,45.72,England,England,left,168,63,yes,4.51,5.59,59.68,1.94,27.91,0.05,0.07,0.09,1.13,1.7,1.22,4,0.18,0,0,4.51,0.45,9,0.41,0.28,2,0.09,57,2.57,35.09,17.544,0.27,1.98,34.09,0.68,33.33,1.22,33.33,0.27,4.46,57.58,9.55,45.75,2.88,2.57,0.81,19.74,0.77,1.13,28.89,81.44,8.02,74.16,6.58,96.58,9.46,80.95,25.28,86.81,1.71,55.26,18.7,36.88,0.24,1.62,0.05,0,0.63,57.14,0.81,3.7,75.61,3.02,59.7,0.63,57.14,1.85,0.72,5.27,82.05,0,,0,,0,0,0,0,,,1.13,,,0.86,0.27,0,2.07,1,100
H. Biggins,Doncaster Rovers,Doncaster Rovers,"RCMF, DMF, AMF",27,300000,2024-06-30,15,921,2,0.64,0,0.52,20.03,35.12,England,England,right,175,68,no,6.06,3.91,50,5.28,40.74,0.2,0.28,0.39,3.91,5.69,0.78,3,0.29,0,0,1.56,0.2,2,0.2,0.06,0,0,15,1.47,46.67,13.333,0,0.78,25,0.2,0,0.49,20,0,1.86,31.58,6.84,25.71,1.07,0.78,0.2,19.64,0.68,1.07,32.15,78.42,10.75,65.45,7.04,95.83,9.28,78.95,28.14,83.68,3.22,45.45,19.91,36.59,0.05,0.49,0,0,0.1,100,0.1,5.08,71.15,1.27,53.85,0.29,100,0.68,0.2,5.86,65,0,,0,,0,0,0,0,,,0.59,,,0.59,0.49,20,0,0,0
E. Robson,Milton Keynes Dons,Milton Keynes Dons,"LCMF, DMF",27,250000,,12,1027,0,0.48,0,0.9,15.86,46.96,England,England,left,178,73,no,8.68,7.27,59.04,2.72,41.94,0.53,0.61,0.09,3.86,4.46,1.05,3,0.26,0,0,1.05,0,0,0,0.04,0,0,10,0.88,20,0,0,0.88,40,0.61,14.29,0.26,100,0.18,0.96,54.55,3.51,32.5,0.44,0.53,0.35,22.61,0.26,0.44,35.32,79.65,10.6,55.37,7.62,94.25,11.48,88.55,31.72,83.98,2.72,41.94,17.99,32.83,0.08,0.61,0.09,0,0,0,0.18,4.12,53.19,1.4,43.75,0.53,16.67,0.26,0.35,5.08,55.17,0,,0,,0,0,0,0,,,0.35,,,0.26,0,0,1.31,0,0
C. Brown,Morecambe,Morecambe,AMF,24,250000,,1,4,0,0,0,0,,,England,England,left,183,78,no,,,,,,,0,,,0,,0,,0,,,,0,,,0,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.72,0,,,,,,,,,,,,,,,,,,0,,0,,0,0,0,,,,,,,,,,,0,0
C. Ainley,Grimsby Town,Grimsby Town,"AMF, RW, DMF",26,250000,,4,93,0,0.37,0,0.69,24.19,20,England,England,right,173,64,no,5.81,4.84,20,2.9,0,0.97,1.25,0,3.87,5,0.97,1,0.97,0,0,1.94,0,0,0,0.36,0,0,5,4.84,0,0,0,2.9,33.33,0.97,0,1.94,50,1.94,1.94,50,8.71,33.33,3.87,0.97,0.97,11.61,0,0,22.26,78.26,8.71,77.78,2.9,100,4.84,60,19.35,85,0,0,14.37,0,0.67,1.94,0,0,0,0,0.97,1.94,100,1.94,50,0,0,0.97,0.97,1.94,100,0,,0,,0,0,0,0,,,0,,,0,0,0,0,0,0
H. Charsley,Newport County,Newport County,"RCMF, AMF, LCMF",27,250000,2024-06-30,9,602,2,0.41,0,0.33,16.74,50.89,England,"England, Republic of Ireland",right,175,64,no,9.27,7.03,70.21,2.84,36.84,0.6,0.78,0.15,3.74,4.9,0.9,0,0,0,0,1.79,0.3,2,0.3,0.06,1,0.15,3,0.45,66.67,66.667,0,2.39,31.25,0.45,33.33,1.94,30.77,0.45,2.24,33.33,4.19,32.14,2.09,0.15,0.3,13.31,0.75,0.9,21.38,69.23,7.62,62.75,4.78,90.63,4.78,62.5,16.45,79.09,2.54,41.18,17.55,26.69,0.05,0.45,0,0,0.15,0,0.3,2.99,60,1.64,18.18,0.45,33.33,0.3,0.75,3.14,66.67,0,,0,,0,0,0,0,,,0,,,0,0,0,0,0,0
N. Chilvers,Colchester United,Colchester United,"LCMF, AMF",22,250000,2024-06-30,21,1858,2,2.65,0,3.43,19.42,41.9,England,England,right,173,64,no,6.59,6.05,47.2,2.33,43.75,0.1,0.12,0.05,3.63,4.67,0.97,3,0.15,0,0,3.49,0.1,2,0.1,0.13,0,0,37,1.79,35.14,5.405,0,1.45,33.33,1.02,33.33,0.44,33.33,0.29,3.97,57.32,9.35,42.49,1.02,2.71,0.97,22.14,0.82,1.21,31.92,80.12,10.51,64.52,6.05,95.2,10.32,87.79,25.91,89.35,4.55,42.55,19.86,33.47,0.17,1.16,0.05,0,0.29,33.33,0.48,6.1,60.32,2.08,51.16,1.11,30.43,0.58,0.58,5.67,78.63,0,,0,,0,0,0,0,,,0.15,,,0.82,0.1,0,2.08,1,0
