Player,Team,Team within selected timeframe,Position,Age,Market value,Contract expires,Matches played,Minutes played,Goals,xG,Assists,xA,Duels per 90,"Duels won, %",Birth country,Passport country,Foot,Height,Weight,On loan,Successful defensive actions per 90,Defensive duels per 90,"Defensive duels won, %",Aerial duels per 90,"Aerial duels won, %",Sliding tackles per 90,PAdj Sliding tackles,Shots blocked per 90,Interceptions per 90,PAdj Interceptions,Fouls per 90,Yellow cards,Yellow cards per 90,Red cards,Red cards per 90,Successful attacking actions per 90,Goals per 90,Non-penalty goals,Non-penalty goals per 90,xG per 90,Head goals,Head goals per 90,Shots,Shots per 90,"Shots on target, %","Goal conversion, %",Assists per 90,Crosses per 90,"Accurate crosses, %",Crosses from left flank per 90,"Accurate crosses from left flank, %",Crosses from right flank per 90,"Accurate crosses from right flank, %",Crosses to goalie box per 90,Dribbles per 90,"Successful dribbles, %",Offensive duels per 90,"Offensive duels won, %",Touches in box per 90,Progressive runs per 90,Accelerations per 90,Received passes per 90,Received long passes per 90,Fouls suffered per 90,Passes per 90,"Accurate passes, %",Forward passes per 90,"Accurate forward passes, %",Back passes per 90,"Accurate back passes, %",Lateral passes per 90,"Accurate lateral passes, %",Short / medium passes per 90,"Accurate short / medium passes, %",Long passes per 90,"Accurate long passes, %","Average pass length, m","Average long pass length, m",xA per 90,Shot assists per 90,Second assists per 90,Third assists per 90,Smart passes per 90,"Accurate smart passes, %",Key passes per 90,Passes to final third per 90,"Accurate passes to final third, %",Passes to penalty area per 90,"Accurate passes to penalty area, %",Through passes per 90,"Accurate through passes, %",Deep completions per 90,Deep completed crosses per 90,Progressive passes per 90,"Accurate progressive passes, %",Conceded goals,Conceded goals per 90,Shots against,Shots against per 90,Clean sheets,"Save rate, %",xG against,xG against per 90,Prevented goals,Prevented goals per 90,Back passes received as GK per 90,Exits per 90,Aerial duels per 90,Free kicks per 90,Direct free kicks per 90,"Direct free kicks on target, %",Corners per 90,Penalties taken,"Penalty conversion, %"
O. Édouard,Crystal Palace,Crystal Palace,CF,26,17000000,2025-06-30,15,1331,6,6,0,0.77,22.45,37.95,French Guiana,"French Guiana, France",right,187,83,no,4.94,4.12,60.66,4.26,34.92,0.27,0.32,0.07,2.16,2.53,1.49,3,0.2,0,0,2.77,0.41,6,0.41,0.41,0,0,33,2.23,42.42,18.182,0,0.74,27.27,0.41,33.33,0.34,20,0.07,2.91,48.84,9.13,34.07,3.18,1.62,0.47,11.7,1.08,1.15,15.82,77.78,3.52,61.54,3.58,92.45,3.38,80,15.08,80.27,0.07,100,13.51,3.53,0.05,0.61,0.07,0,0.47,42.86,0.27,1.28,73.68,1.35,75,0.41,50,1.08,0.14,1.35,80,0,,0,,0,0,0,0,,,0,,,0.14,0.14,100,0,0,0
D. Ings,West Ham United,West Ham United,"CF, AMF",31,16000000,2025-06-30,11,300,0,1.31,0,0.26,15,34,England,England,right,178,73,no,3,3.9,38.46,2.4,0,0,0,0.3,1.5,1.81,0.6,1,0.3,0,0,2.1,0,0,0,0.39,0,0,7,2.1,14.29,0,0,0.9,0,0.6,0,0.3,0,0,2.4,75,7.5,48,3.6,1.5,0.6,11.4,0.9,1.2,16.8,67.86,5.4,38.89,3.3,100,3.6,66.67,14.4,79.17,1.5,0,14.92,11.86,0.08,0.6,0,0,0,0,0.3,2.4,37.5,1.5,40,0.3,0,0.3,0,1.8,83.33,0,,0,,0,0,0,0,,,0,,,0,0,0,0,0,0
A. Martial,Manchester United,Manchester United,CF,28,15000000,2024-06-30,13,516,1,0.85,0,0.18,15.87,26.37,France,"France, Guadeloupe",right,184,76,no,2.27,1.4,75,4.71,25.93,0,0,0,1.22,1.79,0.52,0,0,0,0,1.05,0.17,1,0.17,0.15,0,0,6,1.05,66.67,16.667,0,0.35,0,0.17,0,0.17,0,0,0.7,50,7.33,23.81,2.97,0.52,0.35,17.79,0.87,1.05,21.45,80.49,4.71,66.67,6.63,94.74,4.19,70.83,21.1,81.82,0,0,11.77,0,0.03,0.7,0,0,0,0,0,1.05,100,0.7,50,0,0,0.35,0,2.09,75,0,,0,,0,0,0,0,,,0,,,0,0,0,0,0,0
N. Jackson,Chelsea,Chelsea,CF,22,15000000,2026-06-30,19,1636,7,10.74,2,2.71,18.21,41.09,Senegal,Senegal,right,187,78,no,2.75,3.3,51.67,2.48,37.78,0,0,0.11,1.05,1.73,0.83,8,0.44,0,0,3.36,0.39,7,0.39,0.59,0,0,42,2.31,50,16.667,0.11,0.22,25,0.11,50,0.06,0,0.06,3.41,58.06,9.79,39.33,4.02,1.87,1.05,13.37,1.21,0.88,17.66,80.69,3.63,75.76,5.34,87.63,4.07,78.38,17.16,82.05,0.28,40,12.93,7.37,0.15,0.77,0,0,0.33,50,0.28,1.54,78.57,1.16,80.95,0.28,40,1.21,0.11,1.98,75,0,,0,,0,0,0,0,,,0.17,,,0,0,0,0,0,0
Y. Wissa,Brentford,Brentford,"CF, LWF",27,15000000,2026-06-30,19,1714,4,6.5,1,0.84,16.07,42.48,France,"France, Congo DR",right,176,74,no,3.57,3.31,50.79,4.04,40.26,0.16,0.21,0.11,1.73,2.26,1.1,2,0.11,0,0,2.21,0.21,4,0.21,0.34,0,0,35,1.84,37.14,11.429,0.05,0.79,40,0.26,60,0.53,30,0.11,1.94,59.46,6.25,46.22,3.89,1.16,0.74,8.66,1.05,1.47,13.18,74.9,2.57,71.43,3.31,85.71,4.25,74.07,11.76,78.57,0.63,50,14.74,14.74,0.04,0.32,0,0,0.21,25,0.26,1.1,66.67,0.74,78.57,0.32,33.33,0.58,0.37,1.37,53.85,0,,0,,0,0,0,0,,,0.05,,,0,0,0,0.05,0,0
Fábio Silva,Wolverhampton Wanderers,Wolverhampton Wanderers,CF,21,13000000,2026-06-30,8,323,0,0.92,0,0.41,21.73,29.49,Portugal,Portugal,right,185,75,no,4.18,5.02,50,2.79,20,0,0,0,1.67,2.25,2.51,2,0.56,0,0,1.11,0,0,0,0.26,0,0,7,1.95,42.86,0,0,0,0,0,0,0,0,0,0.56,0,6.97,28,3.62,0.56,0.84,15.33,1.67,1.11,19.23,78.26,5.85,66.67,5.57,85,4.74,76.47,18.95,79.41,0.28,0,20.7,8.11,0.11,1.11,0,0,0.84,33.33,0.84,3.07,72.73,0.28,100,0.56,50,0.84,0,3.34,66.67,0,,0,,0,0,0,0,,,0.28,,,0,0,0,0,0,0
Beto,Everton,Everton,CF,25,13000000,2026-06-30,16,649,1,2.44,0,0.1,36.33,37.02,Portugal,"Portugal, Guinea-Bissau",right,194,88,no,4.99,5.41,48.72,9.57,50.72,0.42,0.47,0,1.94,2.19,1.66,1,0.14,0,0,2.22,0.14,1,0.14,0.34,0,0,21,2.91,19.05,4.762,0,0.55,0,0.14,0,0.42,0,0,3.19,52.17,14.42,26.92,3.19,1.39,0.69,6.52,1.39,1.39,11.65,60.71,1.94,57.14,3.47,72,2.5,61.11,10.82,64.1,0.28,50,10.92,4.63,0.01,0.42,0.14,0,0,0,0,0.97,57.14,0.83,16.67,0,0,0.14,0,0.69,40,0,,0,,0,0,0,0,,,0.14,,,0,0,0,0,0,0
N. Maupay,Brentford,Brentford,CF,27,13000000,2025-06-30,17,1022,3,5.55,2,1.03,20.34,34.2,France,"France, Argentina",right,173,69,yes,3.7,4.23,56.25,4.58,21.15,0.09,0.13,0.09,1.23,1.79,0.97,3,0.26,0,0,2.2,0.26,3,0.26,0.49,1,0.09,29,2.55,44.83,10.345,0.18,0.53,33.33,0.09,0,0.44,40,0,1.5,52.94,8.28,29.79,4.4,0.97,0.18,14.71,0.97,1.76,19.2,77.98,3.61,58.54,5.81,87.88,3.96,77.78,17.96,80.88,0.7,37.5,14.61,16.97,0.09,0.53,0.09,0,0.26,33.33,0.26,1.14,69.23,1.41,56.25,0.35,25,1.14,0.18,2.03,73.91,0,,0,,0,0,0,0,,,0.18,,,0.09,0.09,0,0,0,0
Hwang Hee-Chan,Wolverhampton Wanderers,Wolverhampton Wanderers,"CF, LWF",27,12000000,2028-06-30,20,1647,10,7.27,2,1.91,19.23,32.39,Korea Republic,Korea Republic,right,177,77,no,3.99,3.55,52.31,1.97,19.44,0.16,0.21,0.05,1.97,2.55,1.2,4,0.22,0,0,2.79,0.55,9,0.49,0.4,2,0.11,32,1.75,40.63,31.25,0.11,1.09,30,0.66,25,0.33,33.33,0.22,3.5,46.88,9.45,34.1,3.33,1.2,0.71,15.52,0.98,1.37,21.48,78.88,3.44,68.25,7.38,91.11,5.08,83.87,19.78,82.04,0.66,58.33,16.26,21.67,0.1,0.66,0.11,0,0.22,50,0.49,1.26,78.26,0.87,50,0.16,33.33,0.71,0.33,2.13,56.41,0,,0,,0,0,0,0,,,0.11,,,0,0,0,0.22,1,100
C. Archer,Sheffield United,Sheffield United,CF,22,12000000,2027-06-30,19,1534,3,2.53,0,1.23,21,34.64,England,England,right,175,72,no,3.99,3.99,55.88,1.88,12.5,0.06,0.06,0.41,1.7,1.87,0.76,2,0.12,0,0,2.23,0.18,3,0.18,0.15,0,0,23,1.35,26.09,13.043,0,0.35,66.67,0.29,60,0.06,100,0.06,2.41,68.29,10.03,32.75,2.41,1.41,0.82,8.86,1.06,1.06,14.37,82.86,1.76,73.33,5.57,91.58,3.05,88.46,13.67,84.98,0.35,16.67,12.5,8.23,0.07,0.82,0,0,0.06,0,0.35,0.65,54.55,0.23,50,0.06,0,0.47,0.23,1,35.29,0,,0,,0,0,0,0,,,0.06,,,0,0,0,0,0,0
J. Durán,Aston Villa,Aston Villa,CF,20,12000000,2024-12-31,14,304,2,1.13,0,0.15,21.02,39.44,Colombia,Colombia,left,185,73,no,5.63,4.14,50,4.14,71.43,0.59,1.15,0,2.96,5.77,2.66,4,1.18,0,0,3.26,0.59,2,0.59,0.33,0,0,11,3.26,36.36,18.182,0,1.78,16.67,1.48,0,0.3,100,0.3,2.66,55.56,7.7,26.92,3.55,1.18,0.3,10.66,0.89,0.59,14.21,64.58,3.55,75,3.55,75,2.66,66.67,11.84,72.5,0.89,66.67,21.71,9.64,0.05,0.59,0,0.3,0.59,50,0.3,1.48,60,0.89,33.33,0.59,50,0.59,0.3,1.18,100,0,,0,,0,0,0,0,,,0,,,0,0,0,0,0,0
J. Bellegarde,Wolverhampton Wanderers,Wolverhampton Wanderers,"CF, LWB, AMF",25,10000000,2024-06-30,12,614,2,0.47,1,0.69,25.07,49.71,France,"France, Haiti",right,172,70,no,8.36,6.89,63.83,2.79,26.32,0.15,0.16,0.29,3.81,4.26,0.88,0,0,1,0.15,4.84,0.29,2,0.29,0.07,0,0,8,1.17,37.5,25,0.15,2.2,20,1.17,12.5,0.59,25,0.29,5.28,72.22,12.17,50.6,2.49,3.81,1.76,16.56,1.17,2.05,25.21,81.4,7.18,63.27,6.6,97.78,5.57,86.84,21.84,89.93,1.32,33.33,16.04,14.49,0.1,0.73,0,0,0.29,50,0.44,1.47,80,1.91,30.77,0.44,0,0.73,0.44,3.22,72.73,0,,0,,0,0,0,0,,,0.29,,,0.44,0,0,0.88,0,0
C. Wood,Nottingham Forest,Nottingham Forest,CF,32,10000000,2024-06-30,19,1011,8,3.81,1,1.09,23.15,36.54,New Zealand,New Zealand,right,191,81,no,3.65,2.85,46.88,8.37,37.23,0.09,0.11,0,2.23,2.74,1.16,0,0,0,0,1.78,0.71,8,0.71,0.34,4,0.36,19,1.69,63.16,42.105,0.09,0.27,66.67,0.27,66.67,0,0,0,0.71,62.5,4.99,37.5,3.12,0.45,0,10.5,2.4,0.53,15.67,72.73,4.09,50,2.49,82.14,4.18,82.98,15.04,72.78,0.45,80,12.96,8.65,0.1,0.98,0,0,0.27,33.33,0.62,1.87,42.86,0.09,100,0.09,100,0.71,0,1.51,47.06,0,,0,,0,0,0,0,,,0,,,0,0,0,0,0,0
E. Ferguson,Brighton,Brighton,CF,19,10000000,2029-06-30,19,1134,6,4.74,0,0.46,16.27,36.59,Republic of Ireland,Republic of Ireland,right,183,76,no,2.7,3.49,47.73,1.83,56.52,0.08,0.13,0.08,0.95,1.57,1.35,1,0.08,0,0,1.83,0.48,6,0.48,0.38,0,0,26,2.06,61.54,23.077,0,0,0,0,0,0,0,0,1.75,27.27,8.49,28.97,2.7,0.48,0.24,12.38,0.56,1.59,15.71,87.37,2.38,60,6.27,97.47,3.65,89.13,15.24,88.54,0.48,50,13.18,7.62,0.04,0.32,0,0,0.32,25,0.08,1.19,73.33,0.63,50,0.32,25,0.71,0,0.95,50,0,,0,,0,0,0,0,,,0,,,0,0,0,0,0,0
N. Redmond,Burnley,Burnley,"CF, RWF, RW",29,9500000,,12,213,0,0,0,0.19,18.59,36.36,England,"England, Jamaica",right,173,75,no,5.07,5.92,50,0,0,0,0,0.42,2.11,3.26,1.69,1,0.42,0,0,3.8,0,0,0,0,0,0,0,0,0,0,0,2.96,28.57,1.27,33.33,1.27,33.33,0.85,5.07,41.67,7.61,38.89,4.23,4.23,2.11,23.66,2.54,1.27,30.42,70.83,7.61,55.56,7.61,88.89,10.56,72,26.2,79.03,1.27,0,18.29,6.05,0.08,0.85,0,0,2.11,40,0.42,3.8,44.44,3.38,62.5,1.27,33.33,2.11,0.85,3.38,87.5,0,,0,,0,0,0,0,,,0.42,,,0,0,0,0,0,0
M. Antonio,West Ham United,West Ham United,CF,33,9000000,2024-06-30,12,875,2,1.78,2,1.67,26.43,36.58,England,"England, Jamaica",right,180,82,no,3.29,2.78,48.15,5.45,30.19,0.51,0.54,0.31,1.44,1.5,1.44,2,0.21,0,0,3.5,0.21,2,0.21,0.18,0,0,9,0.93,44.44,22.222,0.21,1.65,25,0.93,22.22,0.72,28.57,0.21,3.7,66.67,13.78,35.07,2.26,1.75,0.62,7.71,1.44,1.54,13.27,68.99,2.67,65.38,3.7,86.11,3.81,64.86,11.01,74.77,0.62,83.33,17.13,24.05,0.17,0.62,0.1,0,0.41,50,0.31,1.44,71.43,1.13,45.45,0.41,50,0.31,0.62,1.75,70.59,0,,0,,0,0,0,0,,,0,,,0,0,0,0,0,0
L. Foster,Burnley,Burnley,CF,23,9000000,2028-06-30,12,1080,4,2.55,2,0.25,27.83,32.04,South Africa,South Africa,right,185,82,no,4.42,4.17,58,8.33,25,0.08,0.1,0.08,1.92,2.2,1.33,0,0,1,0.08,2.08,0.33,4,0.33,0.21,0,0,19,1.58,47.37,21.053,0.17,0.25,0,0.08,0,0.17,0,0.08,2.92,42.86,10.33,31.45,3.08,1.92,1.5,9.83,2,0.75,17.08,70.73,2.67,53.13,4.75,82.46,5.5,71.21,16.17,71.65,0.67,75,14.96,23.81,0.02,0.5,0,0,0.25,33.33,0.42,1.25,66.67,0.75,33.33,0.17,0,0.5,0,1.92,26.09,0,,0,,0,0,0,0,,,0.17,,,0,0,0,0,0,0
R. Jiménez,Fulham,Fulham,CF,32,9000000,2024-06-30,18,1309,5,4.57,0,0.74,24.89,38.95,Mexico,Mexico,right,187,76,no,4.88,4.68,64.71,6.53,41.05,0.41,0.49,0.07,1.44,1.71,0.89,3,0.21,1,0.07,1.93,0.34,5,0.34,0.31,1,0.07,31,2.13,45.16,16.129,0,0.55,0,0.21,0,0.28,0,0,1.93,50,8.59,30.4,3.71,0.83,0.28,14.09,2.13,1.24,18.43,75.75,4.06,55.93,5.09,89.19,4.26,74.19,16.91,78.46,1.03,66.67,13.86,18.56,0.05,0.48,0,0,0.07,0,0.34,1.65,50,0.89,61.54,0.14,0,1.03,0,1.65,66.67,0,,0,,0,0,0,0,,,0,,,0,0,0,0,0,0
J. Dasilva,Brentford,Brentford,"CF, RCMF",25,9000000,2024-06-30,2,22,0,0,0,0,,,England,"England, Angola",left,184,75,no,,,,,,,0,,,0,,0,,0,,,,0,,,0,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.94,0,,,,,,,,,,,,,,,,,,0,,0,,0,0,0,,,,,,,,,,,0,0
J. Mateta,Crystal Palace,Crystal Palace,CF,26,9000000,2026-06-30,18,1066,2,3,3,1.18,27.61,33.03,France,"France, Congo DR",right,190,84,no,3.46,3.38,55,4.39,50,0.34,0.34,0.25,1.27,1.29,1.35,2,0.17,0,0,1.6,0.17,1,0.08,0.25,0,0,13,1.1,53.85,15.385,0.25,0.51,0,0.08,0,0.42,0,0.08,2.45,37.93,13.34,25.32,2.79,0.93,0.25,6.84,1.1,0.68,13.26,80.89,2.28,70.37,3.71,81.82,3.12,78.38,12.75,84.11,0,0,12.81,0,0.1,0.93,0,0,0.17,50,0.42,0.59,71.43,1.01,58.33,0.08,100,0.84,0,1.1,69.23,0,,0,,0,0,0,0,,,0,,,0,0,0,0,1,100
D. Origi,Nottingham Forest,Nottingham Forest,"CF, LAMF, RAMF",28,8000000,2026-06-30,9,243,0,0.19,0,0.15,18.52,26,Belgium,"Belgium, Kenya",right,189,88,yes,1.85,1.85,40,3.7,20,0,0,0,1.11,1.55,1.11,1,0.37,0,0,1.85,0,0,0,0.07,0,0,4,1.48,25,0,0,0.37,100,0,0,0.37,100,0,2.96,25,8.89,33.33,1.48,0.74,0.74,5.56,0.74,0.74,7.78,85.71,0.74,50,2.59,100,1.85,100,7.04,84.21,0.37,100,11.76,2.46,0.06,0.37,0,0,0.37,100,0.74,0.37,100,0.37,100,0.37,100,0.37,0.37,1.48,100,0,,0,,0,0,0,0,,,0,,,0,0,0,0,0,0
D. Welbeck,Brighton,Brighton,CF,33,8000000,2024-06-30,13,712,2,1.72,0,0.86,15.67,41.13,England,"England, Ghana",right,185,73,no,5.44,3.41,74.07,2.53,35,0.25,0.4,0.25,2.65,4.23,0.63,1,0.13,0,0,1.52,0.25,2,0.25,0.22,1,0.13,16,2.02,43.75,12.5,0,0.38,0,0.13,0,0.25,0,0.13,1.77,35.71,5.81,32.61,4.55,1.01,0.51,18.96,1.26,1.01,23.01,87.91,3.92,77.42,8.97,92.96,4.93,87.18,22.5,89.89,0.13,0,12.9,3.82,0.11,0.76,0.25,0,0.25,0,0.13,1.14,100,0.63,40,0.13,0,0.63,0.13,1.77,50,0,,0,,0,0,0,0,,,0,,,0,0,0,0,0,0
C. Morris,Luton Town,Luton Town,CF,28,6000000,,20,1411,4,5.31,1,0.48,29.6,31.68,England,England,right,185,85,no,3.64,2.81,47.73,11.55,32.6,0.06,0.07,0.13,2.23,2.44,1.66,1,0.06,0,0,1.79,0.26,2,0.13,0.34,1,0.06,30,1.91,36.67,13.333,0.06,0.64,10,0.26,0,0.38,16.67,0.06,1.72,59.26,8.29,28.46,3.38,1.02,0.32,10.4,1.53,0.77,17.29,66.79,5.1,50,3.19,80,4.98,75.64,15.88,70.28,0.77,41.67,17.93,12.16,0.03,0.32,0,0,0,0,0.19,2.23,60,1.4,45.45,0.19,0,0.77,0.13,1.79,57.14,0,,0,,0,0,0,0,,,0.06,,,0,0,0,0,2,100
E. Adebayo,Luton Town,Luton Town,CF,26,6000000,2024-06-30,20,1056,5,4.71,0,0.22,29.06,36.66,England,"England, Nigeria",right,193,89,no,4.6,4.09,58.33,6.48,44.74,0,0,0.26,2.22,2.66,1.62,1,0.09,0,0,1.88,0.43,5,0.43,0.4,2,0.17,17,1.45,41.18,29.412,0,0.34,0,0.09,0,0.26,0,0,3.58,33.33,11.59,24.26,3.41,1.02,0.26,7.84,1.45,0.94,11.42,79.1,2.47,65.52,3.66,83.72,2.98,80,10.91,82.03,0.17,50,10.68,3.29,0.02,0.51,0,0,0.09,100,0.09,0.85,70,0.6,57.14,0.09,100,0.51,0.09,0.68,75,0,,0,,0,0,0,0,,,0,,,0,0,0,0,0,0
M. Obafemi,Burnley,Burnley,CF,23,5000000,2024-06-30,2,35,0,0.18,0,0,,,Republic of Ireland,"Republic of Ireland, Nigeria",right,170,71,no,,,,,,,0,,,30,,0,,0,,,,0,,,0,,2,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.72,0,,,,,,,,,,,,,,,,,,0,,0,,0,0,0,,,,,,,,,,,0,0
Z. Amdouni,Burnley,Burnley,CF,23,5000000,2026-06-30,20,1551,4,3.87,1,0.73,19.67,41.59,Switzerland,"Switzerland, Tunisia",right,185,79,no,4.53,3.83,59.09,2.96,19.61,0.12,0.14,0.29,2.15,2.57,0.87,1,0.06,0,0,3.95,0.23,4,0.23,0.22,0,0,35,2.03,48.57,11.429,0.06,0.52,11.11,0.46,12.5,0.06,0,0,4.7,55.56,10.44,41.11,2.5,2.03,1.22,14.68,0.99,1.68,21.47,82.16,4.47,68.83,6.56,93.81,5.8,87,19.96,84.59,0.99,70.59,16.43,22.57,0.04,0.64,0.06,0.06,0.58,50,0.35,2.21,76.32,0.81,42.86,0.58,40,0.52,0.06,2.55,59.09,0,,0,,0,0,0,0,,,0.99,,,0,0,0,0,0,0
Rodrigo Muniz,Fulham,Fulham,CF,22,5000000,2026-06-30,9,396,0,0.87,0,0.45,25.91,36.84,Brazil,Brazil,right,185,67,no,2.95,2.27,40,10,40.91,0,0,0.23,2.05,2.45,1.14,1,0.23,0,0,1.14,0,0,0,0.2,0,0,9,2.05,22.22,0,0,0,0,0,0,0,0,0,1.36,50,8.86,43.59,4.32,0.68,0,5.68,1.82,2.5,9.32,70.73,2.73,50,1.82,87.5,2.05,55.56,8.86,74.36,0.45,0,12.16,3.01,0.1,0.68,0,0,0,0,0.23,0.68,66.67,0.91,50,0.23,0,1.36,0,1.14,60,0,,0,,0,0,0,0,,,0,,,0,0,0,0,0,0
Carlos Vinícius,Fulham,Fulham,CF,28,5000000,2025-06-30,13,406,2,1.92,0,0.39,21.95,23.23,Brazil,Brazil,left,190,84,no,2.44,3.1,42.86,3.33,13.33,0,0,0,1.11,1.9,0.89,2,0.44,0,0,2,0.44,2,0.44,0.43,0,0,9,2,55.56,22.222,0,0.44,0,0.44,0,0,0,0,2,44.44,10.2,19.57,2.88,0,0.22,7.98,0.89,0.44,12.19,81.82,2,66.67,3.1,85.71,3.77,88.24,11.53,86.54,0.22,0,13.46,1.54,0.09,0.89,0.22,0,0,0,0.22,0.89,75,0.44,0,0,0,0.44,0,0.67,66.67,0,,0,,0,0,0,0,,,0.22,,,0,0,0,0,0,0
O. McBurnie,Sheffield United,Sheffield United,CF,27,5000000,2024-06-30,12,851,4,4.43,1,1.35,32.78,37.74,England,"England, Scotland",right,188,79,no,4.44,2.75,61.54,13.64,41.86,0.32,0.38,0,2.43,2.89,1.16,3,0.32,2,0.21,2.22,0.42,2,0.21,0.47,1,0.11,18,1.9,55.56,22.222,0.11,0.42,50,0,0,0.32,66.67,0.21,1.8,47.06,8.46,35,3.28,0.53,0.11,9.41,1.9,1.9,17.98,71.18,4.55,53.49,4.55,83.72,4.44,80.95,17.24,71.17,0.32,100,11.89,5.59,0.14,0.53,0,0,0.21,50,0.42,1.9,55.56,0.95,44.44,0.11,100,0.32,0.21,1.9,72.22,0,,0,,0,0,0,0,,,0,,,0,0,0,0,2,100
A. Véliz,Tottenham Hotspur,Tottenham Hotspur,"CF, RCMF",20,4000000,2025-12-31,8,95,1,0.29,0,0,17.05,27.78,Argentina,Argentina,right,187,77,no,0.95,1.89,50,2.84,0,0,0,0,0,0,0,1,0.95,0,0,2.84,0.95,1,0.95,0.27,0,0,2,1.89,50,50,0,0,0,0,0,0,0,0,0.95,100,8.53,22.22,3.79,0,0,6.63,2.84,0.95,8.53,66.67,1.89,50,3.79,100,0,0,8.53,66.67,0,0,6.91,0,0,0,0,0,0.95,100,0,0,0,0,0,0.95,100,0.95,0,0,0,0,,0,,0,0,0,0,,,0,,,0,0,0,0,0,0
R. Brewster,Sheffield United,Sheffield United,"CF, RW",23,4000000,2025-06-30,8,246,0,0.04,0,0.01,15.73,30.23,England,"England, Barbados",right,180,75,no,4.76,2.93,62.5,3.66,30,1.1,1.01,0,1.83,1.69,1.1,0,0,1,0.37,0.73,0,0,0,0.01,0,0,1,0.37,100,0,0,0,0,0,0,0,0,0,0.73,0,4.39,16.67,1.83,0.73,0.37,12.44,4.39,0.37,15.73,74.42,4.39,58.33,4.39,100,2.56,71.43,15.73,74.42,0,0,13.37,0,0.01,0.37,0,0,0.37,100,0,1.46,50,1.46,50,0,0,0.37,0,1.83,40,0,,0,,0,0,0,0,,,0,,,0,0,0,0,0,0
K. Moore,Bournemouth,Bournemouth,"CF, RAMF",31,4000000,2025-06-30,8,161,1,1.21,0,0,24.6,38.64,England,"England, Wales",right,195,83,no,1.12,0.56,100,10.62,36.84,0,0,0,0.56,0.86,2.8,0,0,0,0,2.8,0.56,1,0.56,0.68,1,0.56,5,2.8,40,20,0,1.68,0,0.56,0,1.12,0,0,1.68,66.67,7.83,42.86,5.59,0,0,12.3,3.35,1.12,20.12,69.44,3.91,71.43,4.47,100,6.71,50,18.45,75.76,0,0,16.28,0,0,0.56,0.56,0,0.56,100,0,0.56,0,1.12,100,0.56,100,1.68,0,1.68,66.67,0,,0,,0,0,0,0,,,0,,,0,0,0,0,0,0
C. Woodrow,Luton Town,Luton Town,"CF, RWF, LWF",29,1200000,,8,132,0,0.31,0,0.25,23.18,44.12,England,England,right,184,78,no,6.82,8.18,75,6.14,44.44,0.68,1.07,0,0,0,0.68,0,0,0,0,2.05,0,0,0,0.21,0,0,5,3.41,20,0,0,2.73,50,0.68,0,2.05,66.67,0,1.36,0,6.82,10,4.09,0.68,0.68,16.36,2.05,0,22.5,72.73,8.86,53.85,6.14,88.89,6.14,77.78,17.05,80,2.73,50,13.9,16.51,0.17,2.05,0,0,0,0,1.36,3.41,60,2.73,25,0,0,1.36,1.36,2.05,33.33,0,,0,,0,0,0,0,,,0.68,,,0,0,0,0.68,0,0
B. Traoré,Nantes,Sheffield United,"CF, LWF, RCMF",21,1000000,2026-12-31,8,436,0,0.06,0,0.81,23.74,34.78,Côte d'Ivoire,Côte d'Ivoire,right,172,64,yes,5.57,6.81,66.67,3.1,6.67,0,0,0.21,1.03,0.99,2.06,0,0,0,0,2.48,0,0,0,0.01,0,0,1,0.21,100,0,0,1.03,60,0.41,50,0.62,66.67,0,3.92,31.58,9.5,21.74,1.24,1.44,1.24,8.26,1.65,0.83,14.04,82.35,3.51,64.71,3.1,86.67,3.92,94.74,12.8,83.87,0.21,100,15.12,3.55,0.17,1.03,0,0,0.83,50,0.62,0.21,0,1.86,88.89,0.83,50,1.65,0.62,2.27,90.91,0,,0,,0,0,0,0,,,0,,,0,0,0,0,0,0
J. Rodriguez,Burnley,Burnley,CF,34,1000000,2024-06-30,13,800,2,3.9,1,0.16,19.13,33.53,England,"England, Spain",right,185,80,no,4.5,3.94,65.71,6.98,29.03,0.34,0.45,0,1.58,2.11,1.58,0,0,0,0,1.01,0.23,1,0.11,0.44,1,0.11,16,1.8,43.75,12.5,0.11,0.34,33.33,0,0,0.34,33.33,0,0.34,33.33,3.38,23.33,2.03,0.11,0,12.94,2.14,0.45,16.99,72.85,3.94,42.86,3.94,85.71,4.73,78.57,14.96,78.95,1.69,26.67,16.14,24.28,0.02,0.23,0,0,0.11,0,0.34,2.14,68.42,0.79,57.14,0.23,50,0.45,0.11,1.8,37.5,0,,0,,0,0,0,0,,,0,,,0,0,0,0,1,100
D. Mubama,West Ham United,West Ham United,CF,19,250000,2024-06-30,5,111,0,0.23,0,0,16.22,35,England,"England, Congo DR",left,183,70,no,1.62,2.43,66.67,7.3,44.44,0,0,0,0,0,0.81,0,0,0,0,0,0,0,0,0.18,0,0,1,0.81,0,0,0,0,0,0,0,0,0,0,0,0,3.24,25,0.81,0,0,12.16,2.43,0.81,12.16,86.67,0.81,0,3.24,75,5.68,100,12.16,86.67,0,0,13.52,0,0,0,0,0,0,0,0,0.81,100,0,0,0,0,0,0,0.81,0,0,,0,,0,0,0,0,,,0,,,0,0,0,0,0,0
