Player,Team,Team within selected timeframe,Position,Age,Market value,Contract expires,Matches played,Minutes played,Goals,xG,Assists,xA,Duels per 90,"Duels won, %",Birth country,Passport country,Foot,Height,Weight,On loan,Successful defensive actions per 90,Defensive duels per 90,"Defensive duels won, %",Aerial duels per 90,"Aerial duels won, %",Sliding tackles per 90,PAdj Sliding tackles,Shots blocked per 90,Interceptions per 90,PAdj Interceptions,Fouls per 90,Yellow cards,Yellow cards per 90,Red cards,Red cards per 90,Successful attacking actions per 90,Goals per 90,Non-penalty goals,Non-penalty goals per 90,xG per 90,Head goals,Head goals per 90,Shots,Shots per 90,"Shots on target, %","Goal conversion, %",Assists per 90,Crosses per 90,"Accurate crosses, %",Crosses from left flank per 90,"Accurate crosses from left flank, %",Crosses from right flank per 90,"Accurate crosses from right flank, %",Crosses to goalie box per 90,Dribbles per 90,"Successful dribbles, %",Offensive duels per 90,"Offensive duels won, %",Touches in box per 90,Progressive runs per 90,Accelerations per 90,Received passes per 90,Received long passes per 90,Fouls suffered per 90,Passes per 90,"Accurate passes, %",Forward passes per 90,"Accurate forward passes, %",Back passes per 90,"Accurate back passes, %",Lateral passes per 90,"Accurate lateral passes, %",Short / medium passes per 90,"Accurate short / medium passes, %",Long passes per 90,"Accurate long passes, %","Average pass length, m","Average long pass length, m",xA per 90,Shot assists per 90,Second assists per 90,Third assists per 90,Smart passes per 90,"Accurate smart passes, %",Key passes per 90,Passes to final third per 90,"Accurate passes to final third, %",Passes to penalty area per 90,"Accurate passes to penalty area, %",Through passes per 90,"Accurate through passes, %",Deep completions per 90,Deep completed crosses per 90,Progressive passes per 90,"Accurate progressive passes, %",Conceded goals,Conceded goals per 90,Shots against,Shots against per 90,Clean sheets,"Save rate, %",xG against,xG against per 90,Prevented goals,Prevented goals per 90,Back passes received as GK per 90,Exits per 90,Aerial duels per 90,Free kicks per 90,Direct free kicks per 90,"Direct free kicks on target, %",Corners per 90,Penalties taken,"Penalty conversion, %"
S. Cosgrove,Barnsley,Barnsley,CF,27,700000,2024-06-30,17,657,1,2.96,1,0.71,29.86,36.24,England,England,right,192,82,no,2.74,2.47,33.33,8.77,53.13,0.14,0.2,0.14,1.78,2.62,2.47,3,0.41,1,0.14,1.51,0.14,1,0.14,0.41,0,0,20,2.74,10,5,0.14,0.82,66.67,0.27,100,0.55,50,0,1.1,62.5,6.3,30.43,3.29,0,0.14,11.1,1.78,1.37,16.3,65.55,3.42,44,3.56,84.62,4.25,70.97,15.07,66.36,0.41,33.33,12.37,5.63,0.1,1.1,0.14,0,0,0,0.41,1.78,30.77,0.55,25,0.14,0,0.68,0.41,2.05,40,0,,0,,0,0,0,0,,,0,,,0,0,0,0,0,0
J. Marriott,Fleetwood Town,Fleetwood Town,CF,29,700000,2025-06-30,24,1762,5,8.76,0,0.77,22.17,33.18,England,England,right,173,71,no,4.55,4.8,57.45,3.12,18.03,0.36,0.48,0.05,1.43,1.91,1.23,2,0.1,0,0,2.55,0.26,5,0.26,0.45,0,0,61,3.12,36.07,8.197,0,0.61,8.33,0.36,14.29,0.26,0,0.05,2.86,46.43,9.04,29.94,3.73,0.87,0.41,8.79,1.28,0.82,14.71,74.31,2.86,55.36,4.49,94.32,4.24,69.88,13.38,79.39,0.72,35.71,17.34,16.95,0.04,0.26,0,0,0.05,100,0.15,1.43,60.71,0.41,37.5,0.15,66.67,0.31,0.1,1.43,50,0,,0,,0,0,0,0,,,0,,,0,0,0,0,0,0
M. Bennett,Burton Albion,Burton Albion,"CF, RW, LW",27,700000,,23,1185,1,2.11,0,0.34,28.25,32.8,England,"England, Barbados",right,178,64,no,4.78,6,40.51,10.18,31.34,0.68,0.86,0.08,1.67,2.1,2.43,4,0.3,0,0,1.9,0.08,1,0.08,0.16,0,0,15,1.14,26.67,6.667,0,0.99,30.77,0.53,42.86,0.46,16.67,0.08,2.66,45.71,7.06,32.26,1.59,1.97,0.61,10.1,1.06,1.06,16.18,71.36,5.62,56.76,3.57,93.62,4.33,66.67,14.13,76.34,1.14,46.67,17.17,10.26,0.03,0.3,0,0,0.15,50,0.08,1.97,50,1.06,35.71,0.23,0,0.46,0.3,2.51,54.55,0,,0,,0,0,0,0,,,0.08,,,0,0,0,0,0,0
S. Humphrys,Wigan Athletic,Wigan Athletic,"CF, RAMF, LWF",26,700000,2024-06-30,27,1813,7,4.11,2,1.98,25.91,44.44,England,England,right,185,69,no,3.97,3.77,51.32,4.37,53.41,0.2,0.27,0.15,1.84,2.49,1.09,7,0.35,0,0,6.55,0.35,7,0.35,0.2,0,0,45,2.23,37.78,15.556,0.1,3.18,29.69,0.94,26.32,2.23,31.11,0.79,8.19,58.18,14.4,43.79,2.48,4.17,1.54,16.08,1.84,1.19,22.98,75.81,4.02,59.26,7.5,92.05,7.69,74.19,18.86,85.53,1.09,36.36,18.61,20.96,0.1,0.79,0,0.05,0.3,0,0.5,1.69,64.71,2.23,46.67,0.4,0,0.3,1.04,2.83,68.42,0,,0,,0,0,0,0,,,0.1,,,0.4,0.2,25,0.94,2,0
D. Charles,Bolton Wanderers,Bolton Wanderers,CF,28,700000,2026-06-30,26,2142,13,11.67,2,1.46,21.97,36.14,England,"England, Northern Ireland",right,178,67,no,4.58,5.34,58.27,1.81,9.3,0.34,0.55,0.04,1.13,1.85,1.6,2,0.08,1,0.04,3.53,0.55,11,0.46,0.49,0,0,65,2.73,36.92,20,0.08,1.01,25,0.42,20,0.55,23.08,0.46,3.78,55.56,10.63,33.2,4.58,0.97,0.46,11.43,1.13,1.22,13.4,70.22,3.87,54.35,2.61,91.94,3.82,76.92,11.81,76.16,0.59,28.57,15.65,12.38,0.06,0.55,0.13,0.04,0.67,25,0.21,1.34,50,1.43,47.06,0.67,25,0.97,0.21,1.13,85.19,0,,0,,0,0,0,0,,,0,,,0,0,0,0,2,100
V. Adeboyejo,Bolton Wanderers,Bolton Wanderers,CF,26,700000,2026-06-30,25,1679,8,6.71,1,0.3,25.84,25.1,Nigeria,"Nigeria, England",right,180,65,no,3.43,3.38,63.49,3.86,23.61,0,0,0.11,1.29,2.12,0.96,1,0.05,0,0,1.93,0.43,8,0.43,0.36,1,0.05,33,1.77,42.42,24.242,0.05,0.32,16.67,0.16,33.33,0.16,0,0.05,2.3,46.51,13.99,16.09,3.06,0.75,0.05,8.63,1.5,0.54,15.87,82.77,2.68,62,5.9,90.91,3.43,81.25,15.22,84.86,0.32,50,11.92,5.42,0.02,0.21,0.05,0,0.11,50,0.05,0.8,66.67,0.54,60,0.11,50,0.48,0.05,1.02,52.63,0,,0,,0,0,0,0,,,0.11,,,0,0,0,0,0,0
U. Ikpeazu,Port Vale,Port Vale,"CF, AMF",28,700000,2024-06-30,12,777,1,2.45,1,0.56,42.74,34.69,England,"England, Uganda",right,191,88,no,2.55,3.01,38.46,7.76,40.3,0.12,0.16,0.12,1.27,1.81,1.39,0,0,0,0,4.52,0.12,1,0.12,0.28,1,0.12,24,2.78,45.83,4.167,0.12,0.93,37.5,0.23,50,0.69,33.33,0.58,5.33,54.35,21.08,38.46,4.52,1.39,0.46,7.18,1.62,2.55,15.52,71.64,3.36,55.17,2.43,95.24,5.91,72.55,14.36,75,0.35,33.33,18.15,7.92,0.06,0.58,0,0.12,0.23,0,0.12,1.62,50,0.69,50,0.23,0,0.58,0.35,1.51,53.85,0,,0,,0,0,0,0,,,0,,,0,0,0,0,0,0
S. Tedić,Charlton Athletic,Charlton Athletic,"CF, RAMF, RW",23,600000,2024-06-30,12,472,2,2.04,0,0.26,25.74,28.89,Montenegro,"Montenegro, Serbia",right,190,80,yes,5.34,4.39,52.17,8.77,28.26,0.19,0.28,0,2.86,4.25,1.33,3,0.57,0,0,1.33,0.38,2,0.38,0.39,0,0,11,2.1,63.64,18.182,0,0.76,0,0.19,0,0.57,0,0.19,0.57,0,6.67,20,4.58,0,0,10.11,2.67,1.33,11.25,64.41,2.67,50,2.67,92.86,2.1,45.45,10.3,70.37,0.19,0,12.61,2.95,0.05,0.57,0,0,0,0,0.19,0.38,100,0.57,0,0,0,0.19,0,0.76,50,0,,0,,0,0,0,0,,,0,,,0,0,0,0,0,0
J. Vale,Lincoln City,Lincoln City,CF,22,600000,,14,502,1,1.01,1,1.03,34.78,27.32,Wales,Wales,right,185,0,yes,5.02,6.1,44.12,6.1,17.65,0.36,0.51,0,1.97,2.82,1.79,3,0.54,0,0,2.33,0.18,1,0.18,0.18,0,0,2,0.36,100,50,0.18,0.72,50,0.18,100,0.54,33.33,0.18,3.76,42.86,12.91,27.78,2.15,1.08,0.36,6.27,1.25,1.61,10.58,69.49,2.33,61.54,2.15,91.67,4.3,66.67,8.96,74,1.08,33.33,21.37,21.94,0.18,0.54,0,0,0.18,0,0.54,0.9,20,0.54,100,0.18,0,0.54,0.36,1.61,55.56,0,,0,,0,0,0,0,,,0,,,0,0,0,0,0,0
D. Cole,Barnsley,Barnsley,CF,28,600000,2024-06-30,28,2469,16,10.44,2,2.97,21,30.21,England,"England, Jamaica",right,184,82,no,3.17,3.1,48.24,7,32.81,0.18,0.25,0.11,1.49,2.02,1.02,2,0.07,0,0,2.22,0.58,16,0.58,0.38,1,0.04,48,1.75,56.25,33.333,0.07,0.47,38.46,0.29,37.5,0.18,40,0.04,2.15,44.07,7.22,23.74,3.03,1.06,0.4,9.08,1.31,0.58,12.43,76.54,2.73,58.67,3.97,92.66,2.84,79.49,11.81,78.09,0.15,75,14.98,4.2,0.11,0.62,0.07,0,0.26,42.86,0.44,1.2,66.67,0.8,50,0.26,42.86,0.66,0.22,1.35,72.97,0,,0,,0,0,0,0,,,0.4,,,0,0,0,0,1,0
S. Maguire,Carlisle United,Carlisle United,"CF, RW",29,600000,,25,1606,1,3.15,0,0.8,26.39,37.58,England,"England, Republic of Ireland",right,175,75,no,4.48,4.26,65.79,7.23,29.46,0.39,0.5,0.11,1.29,1.63,0.9,2,0.11,0,0,2.97,0.06,1,0.06,0.18,0,0,30,1.68,50,3.333,0,0.95,23.53,0.22,25,0.67,16.67,0.11,3.19,57.89,10.65,34.74,3.53,2.13,0.22,12.78,1.29,1.63,19.56,81.09,3.75,62.69,6.33,92.04,4.76,82.35,17.99,85.05,0.67,50,13.71,11.8,0.04,0.95,0,0,0.28,20,0.28,2.07,64.86,1.01,55.56,0.28,20,0.78,0.17,1.63,79.31,0,,0,,0,0,0,0,,,0,,,0,0,0,0.06,0,0
C. Bishop,Portsmouth,Portsmouth,CF,27,600000,2025-06-30,27,2604,14,17.26,2,2.17,31,32.55,England,England,right,183,72,no,2.35,1.9,69.09,10.44,40.4,0,0,0.07,1.04,1.77,1,1,0.03,0,0,1.87,0.48,8,0.28,0.6,2,0.07,68,2.35,50,20.588,0.07,0.59,17.65,0.14,50,0.41,8.33,0.03,0.93,44.44,8.12,19.15,4.46,0.28,0.07,12.13,2.56,1.07,19.77,74.3,4.04,58.97,5.91,84.21,5.12,73.65,18.25,76.89,0.97,57.14,15.38,27.29,0.07,0.66,0.1,0,0.35,50,0.48,2,56.9,0.76,59.09,0.28,50,0.93,0.14,1.45,69.05,0,,0,,0,0,0,0,,,0,,,0,0,0,0,7,85.714
F. Ladapo,Charlton Athletic,Charlton Athletic,CF,30,600000,2025-06-30,3,271,0,0.87,0,0,21.92,30.3,England,"England, Nigeria",right,183,79,yes,2.99,2.66,50,7.31,18.18,0,0,0.33,1.66,2.31,1,1,0.33,0,0,3.32,0,0,0,0.29,0,0,10,3.32,40,0,0,0,0,0,0,0,0,0,2.99,66.67,9.96,33.33,3.99,1.33,0,10.3,1.66,0.33,11.62,77.14,1.66,40,3.32,100,3.32,50,10.96,81.82,0.66,0,12.98,15.65,0,0,0,0,0,0,0,1,33.33,1,66.67,0,0,0.33,0,1.33,50,0,,0,,0,0,0,0,,,0,,,0,0,0,0,0,0
S. Nombe,Rotherham United,Exeter City,"CF, LWF",25,500000,2024-06-30,5,355,0,1.6,1,0.12,37.52,33.78,England,England,right,180,75,no,3.04,3.04,66.67,13.44,35.85,0,0,0.25,1.01,1.45,1.27,0,0,0,0,2.03,0,0,0,0.41,0,0,5,1.27,60,0,0.25,0.51,50,0.25,100,0.25,0,0,1.52,66.67,10.9,32.56,2.79,1.52,1.01,6.34,2.03,1.27,11.41,71.11,3.8,66.67,1.77,71.43,3.3,69.23,10.65,71.43,0.25,100,15.41,7.9,0.03,0.51,0,0,0.25,0,0.25,1.01,50,1.01,50,0.25,0,0.76,0.25,1.77,85.71,0,,0,,0,0,0,0,,,0,,,0,0,0,0,1,0
C. Washington,Derby County,Derby County,CF,31,500000,2024-06-30,14,578,3,1.21,1,0.39,20.24,32.31,England,"England, Northern Ireland",right,178,74,no,2.65,4.05,50,3.74,16.67,0,0,0,0.62,0.89,0.93,1,0.16,0,0,2.96,0.47,3,0.47,0.19,0,0,9,1.4,44.44,33.333,0.16,2.49,25,0.93,16.67,1.56,30,0.47,2.8,61.11,7.79,40,5.45,1.87,0.31,9.34,1.09,0.78,13.7,65.91,2.49,56.25,4.52,89.66,2.96,78.95,11.06,76.06,0.16,0,17.55,2.81,0.06,0.31,0.16,0,0.16,0,0.16,1.25,50,0.62,50,0,0,0.47,0.78,1.25,87.5,0,,0,,0,0,0,0,,,0,,,0,0,0,0,0,0
D. Taylor,Wycombe Wanderers,Wycombe Wanderers,"CF, AMF",20,500000,2025-06-30,26,1828,4,5.4,0,1.39,22.11,35.63,Northern Ireland,Northern Ireland,right,185,71,yes,4.48,4.33,63.64,6.11,19.35,0.05,0.07,0.05,1.67,2.4,0.84,2,0.1,0,0,2.31,0.2,4,0.2,0.27,2,0.1,33,1.62,42.42,12.121,0,0.79,25,0.49,20,0.3,33.33,0.1,2.81,45.61,8.07,36.59,3.4,0.79,0.25,10.34,2.02,0.74,15.66,74.21,3.3,49.25,4.73,91.67,3.84,76.92,14.43,77.82,0.44,44.44,17.48,10.8,0.07,0.54,0.05,0,0.39,37.5,0.34,1.43,68.97,0.64,76.92,0.3,83.33,0.79,0.25,1.92,53.85,0,,0,,0,0,0,0,,,0.05,,,0,0,0,0,0,0
S. Smith,Reading,Reading,CF,25,500000,,17,1543,6,5.1,0,0.64,29.51,32.81,England,England,left,181,73,no,4.14,2.57,70.45,11.37,42.05,0.12,0.16,0.06,2.22,3.02,1.05,4,0.23,0,0,1.05,0.35,6,0.35,0.3,0,0,31,1.81,38.71,19.355,0,0.7,16.67,0.47,12.5,0.23,25,0.17,0.82,28.57,7.64,13.74,2.97,0.64,0.23,7.17,1.87,0.47,12.19,61.72,2.57,52.27,3.44,74.58,3.73,56.25,11.2,65.1,0.29,40,15.49,9.09,0.04,0.47,0.06,0,0.17,0,0.17,1.4,54.17,1.11,31.58,0.29,20,0.35,0.12,1.11,73.68,0,,0,,0,0,0,0,,,0,,,0.06,0.06,0,0,0,0
R. Jones,Peterborough United,Peterborough United,"CF, LAMF",21,500000,2025-06-30,26,1786,6,6.76,4,2.69,21.67,36.74,England,England,right,183,70,no,5.59,5.14,59.8,3.12,24.19,0.5,0.78,0.15,2.02,3.13,1.46,3,0.15,0,0,4.13,0.3,6,0.3,0.34,0,0,43,2.17,46.51,13.953,0.2,1.86,45.95,1.26,44,0.6,50,0.2,4.64,48.91,9.42,35.29,3.93,2.37,0.96,6.55,0.91,0.76,8.11,62.73,1.21,54.17,1.81,77.78,3.23,64.06,5.85,70.69,0.45,33.33,23.47,9.65,0.14,0.71,0.05,0.05,0.05,0,0.5,0.66,46.15,1.26,52,0.05,0,0.45,0.81,1.81,61.11,0,,0,,0,0,0,0,,,0,,,0,0,0,0,0,0
J. Marquis,Bristol Rovers,Bristol Rovers,CF,31,500000,2024-06-30,24,1348,4,5.39,0,1.13,28.38,33.88,England,England,right,185,73,no,3.81,4.34,56.92,5.34,27.5,0,0,0,1.34,1.84,1.87,5,0.33,0,0,1.87,0.27,4,0.27,0.36,1,0.07,28,1.87,42.86,14.286,0,0.53,0,0.2,0,0.33,0,0,1.94,55.17,9.48,34.51,3.87,0.87,0.4,10.22,1.2,1.94,15.62,72.22,2.87,44.19,4.74,92.96,4.74,80.28,14.69,75.45,0.4,50,14.47,4.86,0.08,0.6,0.07,0.07,0.2,0,0.27,0.87,53.85,0.8,41.67,0.2,0,0.73,0,0.8,50,0,,0,,0,0,0,0,,,0.13,,,0,0,0,0,0,0
J. Leko,Milton Keynes Dons,Burton Albion,CF,24,500000,,1,5,0,0,0,0,,,Congo DR,"Congo DR, England",right,182,75,no,,,,,,,0,,,0,,0,,0,,,,0,,,0,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,0,,0,,0,0,0,,,,,,,,,,,0,0
J. Böðvarsson,Bolton Wanderers,Bolton Wanderers,CF,31,500000,2024-06-30,21,742,0,2.36,1,0.53,31.42,35.91,Iceland,Iceland,right,190,85,no,4.49,3.88,65.63,8.49,41.43,0,0,0.24,1.94,3.12,0.61,0,0,0,0,2.3,0,0,0,0.29,0,0,14,1.7,35.71,0,0.12,0.73,33.33,0.49,25,0.24,50,0.24,2.67,45.45,12.86,28.3,4.73,0.85,0.24,13.1,2.06,1.46,20.13,72.29,5.7,51.06,4,87.88,5.34,79.55,18.68,74.03,0.73,66.67,13.77,6.55,0.06,0.61,0.24,0,0.36,66.67,0.49,2.3,63.16,1.09,22.22,0.24,50,0.97,0.36,2.3,63.16,0,,0,,0,0,0,0,,,0,,,0,0,0,0,0,0
H. Anderson,Stevenage,Stevenage,CF,26,450000,,1,3,0,0,0,0,,,England,England,right,179,71,no,,,,,,,0,,,0,,0,,0,,,,0,,,0,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,0,,0,,0,0,0,,,,,,,,,,,0,0
B. Hanlan,Wycombe Wanderers,Wycombe Wanderers,"CF, RWF",26,450000,2024-06-30,16,994,2,2,2,0.74,35.49,30.1,England,England,right,182,83,no,3.98,3.98,52.27,9.96,36.36,0,0,0,1.9,2.54,1.45,2,0.18,0,0,2.63,0.18,2,0.18,0.18,0,0,11,1,54.55,18.182,0.18,0.63,0,0.09,0,0.54,0,0.09,4.07,48.89,13.49,22.15,2.72,1.72,0.54,8.87,1.81,1.36,12.4,79.56,2.08,47.83,4.62,96.08,2.17,79.17,11.59,85.16,0.18,0,13.76,6.26,0.07,0.54,0,0,0.18,50,0.36,1,63.64,0.36,50,0.09,0,0.36,0,0.45,80,0,,0,,0,0,0,0,,,0,,,0,0,0,0,0,0
