Player,Team,Team within selected timeframe,Position,Age,Market value,Contract expires,Matches played,Minutes played,Goals,xG,Assists,xA,Duels per 90,"Duels won, %",Birth country,Passport country,Foot,Height,Weight,On loan,Successful defensive actions per 90,Defensive duels per 90,"Defensive duels won, %",Aerial duels per 90,"Aerial duels won, %",Sliding tackles per 90,PAdj Sliding tackles,Shots blocked per 90,Interceptions per 90,PAdj Interceptions,Fouls per 90,Yellow cards,Yellow cards per 90,Red cards,Red cards per 90,Successful attacking actions per 90,Goals per 90,Non-penalty goals,Non-penalty goals per 90,xG per 90,Head goals,Head goals per 90,Shots,Shots per 90,"Shots on target, %","Goal conversion, %",Assists per 90,Crosses per 90,"Accurate crosses, %",Crosses from left flank per 90,"Accurate crosses from left flank, %",Crosses from right flank per 90,"Accurate crosses from right flank, %",Crosses to goalie box per 90,Dribbles per 90,"Successful dribbles, %",Offensive duels per 90,"Offensive duels won, %",Touches in box per 90,Progressive runs per 90,Accelerations per 90,Received passes per 90,Received long passes per 90,Fouls suffered per 90,Passes per 90,"Accurate passes, %",Forward passes per 90,"Accurate forward passes, %",Back passes per 90,"Accurate back passes, %",Lateral passes per 90,"Accurate lateral passes, %",Short / medium passes per 90,"Accurate short / medium passes, %",Long passes per 90,"Accurate long passes, %","Average pass length, m","Average long pass length, m",xA per 90,Shot assists per 90,Second assists per 90,Third assists per 90,Smart passes per 90,"Accurate smart passes, %",Key passes per 90,Passes to final third per 90,"Accurate passes to final third, %",Passes to penalty area per 90,"Accurate passes to penalty area, %",Through passes per 90,"Accurate through passes, %",Deep completions per 90,Deep completed crosses per 90,Progressive passes per 90,"Accurate progressive passes, %",Conceded goals,Conceded goals per 90,Shots against,Shots against per 90,Clean sheets,"Save rate, %",xG against,xG against per 90,Prevented goals,Prevented goals per 90,Back passes received as GK per 90,Exits per 90,Aerial duels per 90,Free kicks per 90,Direct free kicks per 90,"Direct free kicks on target, %",Corners per 90,Penalties taken,"Penalty conversion, %"
A. Mbengue,Reading,Reading,"RB, LB",22,800000,2025-06-30,19,824,0,0.15,2,1.48,19.55,50.84,Senegal,"Senegal, France",right,180,75,no,10.27,7.65,51.43,3.6,51.52,0.11,0.16,0.55,6.23,9.24,1.53,5,0.55,1,0.11,2.73,0,0,0,0.02,0,0,7,0.76,14.29,0,0.22,3.93,38.89,0.55,20,3.39,41.94,0.76,2.08,47.37,4.37,47.5,0.44,1.86,1.09,23.16,1.31,1.09,35.5,69.54,13.87,63.78,6.01,89.09,10.81,62.63,27.85,77.65,3.82,42.86,20.24,25.27,0.16,0.76,0.11,0.11,0.33,33.33,0.44,5.02,63.04,4.15,39.47,0.55,20,0.33,1.64,8.52,66.67,0,,0,,0,0,0,0,,,0.66,,,0,0,0,0,0,0
A. Yiadom,Reading,Reading,RB,32,800000,2025-06-30,20,1561,0,1.48,0,1.08,24.5,52.47,England,"England, Ghana",right,180,75,no,10.72,7.67,63.16,4.84,46.43,0.98,1.42,0.23,4.9,7.12,1.21,4,0.23,0,0,3.34,0,0,0,0.09,0,0,15,0.86,20,0,0,1.96,29.41,0,0,1.96,29.41,0.12,4.09,54.93,8.94,47.74,1.67,2.25,0.69,26.18,0.86,1.61,40.19,77.91,20.12,70.49,4.96,95.35,8.82,82.35,33.44,84.31,4.96,51.16,20.14,36.09,0.06,0.58,0.06,0,0.63,54.55,0.29,7.03,57.38,2.83,48.98,0.86,40,0.81,0.58,9.28,73.29,0,,0,,0,0,0,0,,,0.12,,,0,0,0,0,0,0
S. Rooney,Fleetwood Town,Fleetwood Town,"RB, RWB, RCB",27,700000,2024-06-30,16,1343,1,2.49,2,1.05,25.47,50,Scotland,Scotland,right,191,79,no,10.39,8.11,52.07,6.77,63.37,0.47,0.67,0.27,5.7,8.1,1.07,3,0.2,0,0,2.68,0.07,1,0.07,0.17,0,0,18,1.21,27.78,5.556,0.13,3.15,27.66,0,0,3.15,27.66,0.34,2.95,50,5.96,46.07,2.35,1.94,2.01,19.84,2.95,1.47,32.03,63.6,13.47,56.22,4.15,95.16,8.98,64.93,25.06,71.93,3.89,39.66,22.02,42.34,0.07,0.54,0,0,0.07,0,0.47,6.1,49.45,3.69,36.36,0.47,28.57,0.6,0.87,8.71,70,0,,0,,0,0,0,0,,,1.01,,,0,0,0,0,0,0
H. Coulson,Blackpool,Blackpool,LWB,25,700000,,3,247,0,0.2,0,0.09,18.95,40.38,England,England,left,172,70,yes,8.74,4.01,54.55,5.47,46.67,0.36,0.59,0.36,6.19,10,1.09,1,0.36,0,0,2.19,0,0,0,0.07,0,0,1,0.36,100,0,0,3.28,0,3.28,0,0,0,1.09,4.01,45.45,6.92,42.11,1.82,1.46,0.36,13.48,0.73,0,28.79,72.15,9.84,77.78,7.65,95.24,7.29,50,22.96,82.54,2.55,71.43,18.44,34.16,0.03,0.73,0,0,0,0,0,3.28,66.67,2.55,14.29,0,0,0.36,0.36,5.47,66.67,0,,0,,0,0,0,0,,,0.36,,,0,0,0,1.46,0,0
J. Ward,Derby County,Derby County,"RB, RWB",28,700000,,11,529,0,0.08,0,0.88,16.84,55.56,England,England,right,167,68,no,6.98,4.76,64.29,3.06,50,0.17,0.26,0,3.74,5.64,0.68,0,0,0,0,6.12,0,0,0,0.01,0,0,2,0.34,100,0,0,7.49,31.82,0.68,25,6.81,32.5,1.53,3.91,86.96,6.64,56.41,1.19,3.57,1.19,32.67,2.21,0.17,46.11,70.11,13.1,51.95,8.51,92,17.35,71.57,34.37,82.18,4.76,39.29,22.74,31.6,0.15,1.36,0.17,0,0.17,0,0.85,6.29,51.35,5.95,42.86,0.68,25,0.17,2.55,8.51,74,0,,0,,0,0,0,0,,,0.68,,,0.68,0.17,100,2.38,0,0
E. Galbraith,Leyton Orient,Leyton Orient,"RB, RCMF, AMF",22,600000,,23,1586,1,0.96,1,0.53,19.07,40.18,Northern Ireland,Northern Ireland,right,175,67,no,6.41,6.58,53.45,4.43,37.18,0.23,0.33,0.06,2.67,3.92,0.79,5,0.28,1,0.06,1.59,0.06,1,0.06,0.05,0,0,22,1.25,40.91,4.545,0.06,1.08,26.32,0.11,0,0.96,29.41,0.28,1.87,39.39,5.5,32.99,0.85,1.36,0.79,25.71,1.02,0.74,38.7,75.95,15.83,62.72,5.28,93.55,12.31,86.64,30.08,84.91,7.6,47.76,20.73,35.77,0.03,0.57,0.06,0,0.28,20,0.23,8.4,58.78,1.82,43.75,1.08,26.32,0.85,0.23,8.17,75.69,0,,0,,0,0,0,0,,,0.45,,,0,0,0,0.74,0,0
J. Shipley,Shrewsbury Town,Shrewsbury Town,"LWB, LCMF, LW",26,600000,2025-06-30,19,1724,3,1.66,3,4.05,12.48,36.4,England,"England, Republic of Ireland",left,183,73,no,6.06,5.32,40.2,2.4,23.91,0.16,0.19,0.21,3.76,4.6,0.89,4,0.21,0,0,2.24,0.16,3,0.16,0.09,0,0,32,1.67,21.88,9.375,0.16,2.56,40.82,2.56,40.82,0,0,0.21,1.41,55.56,2.71,42.31,1.88,0.99,0.21,17.59,1.1,0.16,25.95,67.61,9.29,54.49,5.69,86.24,7.26,70.5,20.41,74.17,3.18,45.9,19.68,37.01,0.21,1.51,0,0,0.31,16.67,0.16,4.75,54.95,3.24,45.16,0.99,15.79,0.68,1.1,5.79,70.27,0,,0,,0,0,0,0,,,0.31,,,0.99,0.1,0,1.51,0,0
A. Montgomery,Fleetwood Town,Fleetwood Town,"LB, LW",21,500000,2025-05-31,3,183,0,0.01,0,0.06,17.21,42.86,Scotland,Scotland,left,173,58,yes,7.87,6.89,71.43,1.97,25,0,0,0.98,2.95,3.6,0.98,0,0,0,0,0.49,0,0,0,0.01,0,0,1,0.49,0,0,0,0.49,0,0.49,0,0,0,0,1.97,25,7.87,25,0.98,3.93,0.49,17.7,0.49,0.49,30.49,80.65,6.89,64.29,6.89,92.86,8.36,82.35,28.03,84.21,1.97,50,13.44,25.57,0.03,0.49,0,0,0,0,0.49,2.46,40,0.98,0,0,0,0.49,0,1.97,25,0,,0,,0,0,0,0,,,0.49,,,0,0,0,0,0,0
O. Dale,Blackpool,Blackpool,"LWB, RWB",25,500000,2024-06-30,23,1219,2,1.84,2,0.82,23.4,41.96,England,England,right,175,65,no,6.72,5.91,51.25,4.06,38.18,0.3,0.44,0.07,3.4,5.04,0.59,1,0.07,0,0,4.65,0.15,2,0.15,0.14,0,0,16,1.18,25,12.5,0.15,3.03,36.59,2.14,34.48,0.89,41.67,0.52,5.98,53.09,10.48,40.85,1.99,2.58,0.81,17.94,1.62,1.18,28.79,78.72,7.24,60.2,8.79,97.48,8.05,75.23,24.22,85.67,1.62,54.55,16.74,20.32,0.06,0.74,0.07,0,0.15,50,0.59,2.07,75,3.32,42.22,0.22,66.67,0.89,1.03,4.8,70.77,0,,0,,0,0,0,0,,,0.3,,,0.3,0,0,1.55,0,0
L. Leahy,Wycombe Wanderers,Wycombe Wanderers,"LB, LCB, LCMF",31,500000,2024-06-30,26,2602,7,7.01,6,5.28,14.87,57.67,England,"England, Scotland",left,178,73,no,9.17,6.19,60.89,3.8,57.27,0.45,0.61,0.17,4.95,6.66,0.66,7,0.24,0,0,2.32,0.24,3,0.1,0.24,0,0,43,1.49,44.19,16.279,0.21,2.77,38.75,2.32,38.81,0.42,41.67,0.45,0.66,63.16,2.01,53.45,0.45,0.52,0.1,25.49,0.38,1.11,42.54,69.19,23,57.29,4.91,95.07,10.38,78.67,26.05,82.47,13.87,50.12,25.72,40.58,0.18,1.38,0,0.07,0.45,38.46,0.42,12.31,52.81,4.25,39.02,1.87,31.48,0.83,1.21,13.52,74.68,0,,0,,0,0,0,0,,,1.52,,,3.08,0.38,18.18,2.56,6,66.667
J. Jones,Wigan Athletic,Wigan Athletic,"LWB, LAMF",29,500000,2024-06-30,18,1458,1,1.36,2,2.09,22.53,50.68,England,"England, Northern Ireland",right,174,61,no,6.3,6.3,52.94,1.79,27.59,0.19,0.25,0.19,2.78,3.8,0.86,5,0.31,0,0,6.98,0.06,1,0.06,0.08,0,0,18,1.11,22.22,5.556,0.12,5.74,25.81,5,24.69,0.74,33.33,0.8,7.78,66.67,12.59,56.37,2.04,5.06,2.72,22.28,2.47,1.79,30.93,72.46,5.93,57.29,8.58,96.4,10.25,62.65,23.27,85.15,2.04,57.58,20.47,32.01,0.13,1.11,0.06,0,0.31,20,0.49,1.91,67.74,4.32,32.86,0.31,20,0.43,1.85,5.49,66.29,0,,0,,0,0,0,0,,,0.12,,,0.8,0,0,2.41,0,0
S. Sessegnon,Wigan Athletic,Wigan Athletic,"RWB, LB, LCB",23,500000,,18,1354,0,0.16,0,0.58,13.36,51.24,England,England,right,175,68,no,8.51,6.65,53,2.06,48.39,0.27,0.34,0.27,4.72,6.12,0.93,5,0.33,0,0,1.06,0,0,0,0.01,0,0,8,0.53,0,0,0,0.86,30.77,0.27,25,0.6,33.33,0,1,73.33,2.33,45.71,0.8,1.86,0.47,34.23,0.8,0.4,45.93,86.69,13.96,72.38,9.7,95.89,15.75,93.25,41.34,91.16,3.72,50,18.79,32.44,0.04,0.73,0,0,0.13,50,0.13,4.12,74.19,0.86,30.77,0.27,75,0.33,0.13,5.85,62.5,0,,0,,0,0,0,0,,,0.53,,,0,0,0,0,0,0
C. Mola,Reading,Reading,"LB, RB",22,500000,2024-06-30,12,489,0,0.04,1,0.05,23.74,58.91,England,"England, Congo DR",left,184,78,no,14.36,10.49,63.16,6.26,67.65,0.37,0.57,0,7.36,11.32,1.29,1,0.18,0,0,1.84,0,0,0,0.01,0,0,2,0.37,0,0,0.18,1.84,40,1.66,33.33,0.18,100,0.74,1.47,75,3.87,52.38,0.37,1.29,0.18,23.19,0.18,0.92,36.81,75.5,13.25,62.5,5.34,89.66,12.15,83.33,30.74,79.64,4.42,62.5,18.78,24.99,0.01,0.18,0.18,0,0,0,0,4.42,62.5,1.66,22.22,0.37,50,0,0.74,8.65,53.19,0,,0,,0,0,0,0,,,0.55,,,0,0,0,0,0,0
N. Ogbeta,Swansea City U21,Bolton Wanderers,LWB,22,500000,2024-06-30,1,6,1,0.05,0,0,,,England,"England, Nigeria",left,184,75,no,,,,,,,0,,,0,,0,,0,,,,1,,,0,,1,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.79,0,,,,,,,,,,,,,,,,,,0,,0,,0,0,0,,,,,,,,,,,0,0
C. Hamilton,Blackpool,Blackpool,"RWB, LWB",28,500000,2024-06-30,29,2869,4,2.49,5,5.09,21.21,48.82,England,"England, Republic of Ireland",left,170,74,no,7.12,6.09,67.53,3.04,37.11,0.13,0.18,0.06,2.89,4.05,0.78,1,0.03,0,0,4.67,0.13,4,0.13,0.08,0,0,24,0.75,37.5,16.667,0.16,3.73,36.97,0.69,27.27,3.01,38.54,0.69,5.18,57.58,9.19,44.03,3.92,3.04,0.66,17.28,2.16,0.82,26.7,68.63,6.15,56.63,6.12,86.67,9.1,67.59,20.45,76.07,2.64,55.95,18.19,31.36,0.16,0.91,0.06,0,0.06,50,0.72,2.38,64.47,2.42,48.05,0.16,60,0.85,1.41,5.55,71.75,0,,0,,0,0,0,0,,,0.25,,,0,0,0,0,0,0
C. Winchester,Shrewsbury Town,Shrewsbury Town,"RWB, RCMF",30,500000,,27,2593,0,0.42,0,1.07,13.68,47.21,Northern Ireland,Northern Ireland,right,178,74,no,8.64,7.01,59.41,1.63,42.55,0.59,0.71,0.35,3.89,4.66,0.49,5,0.17,0,0,0.73,0,0,0,0.01,0,0,19,0.66,26.32,0,0,0.76,18.18,0.07,0,0.66,15.79,0.03,0.94,37.04,3.33,30.21,0.31,0.87,0.28,15.72,0.76,0.66,28.29,79.02,10.1,60.82,6.04,97.13,8.02,85.28,24.23,85.82,3.37,42.27,19.31,34.87,0.04,0.35,0,0.03,0.17,40,0.17,4.34,63.2,1.46,35.71,0.52,13.33,0.38,0.21,5.07,67.81,0,,0,,0,0,0,0,,,1.18,,,0.03,0,0,0.03,0,0
T. Edun,Charlton Athletic,Charlton Athletic,"LB, LWB",25,450000,2024-06-30,20,1746,0,0.05,2,1.63,21.8,52.25,England,"England, Nigeria",left,172,70,no,11.08,8.4,58.9,2.63,45.1,0.82,1.21,0.21,5.31,7.8,0.93,5,0.26,1,0.05,2.37,0,0,0,0,0,0,1,0.05,100,0,0.1,2.63,23.53,2.42,21.28,0.15,33.33,0.31,2.37,56.52,7.42,49.31,0.98,2.42,0.82,34.18,1.49,1.65,49.12,73.77,21.08,64.06,7.32,94.37,13.56,80.99,40.82,81.82,5.88,38.6,19.35,35.97,0.08,0.77,0.1,0,0.72,50,0.21,8.14,62.66,4.18,44.44,1.24,37.5,1.34,0.67,12.53,66.26,0,,0,,0,0,0,0,,,1.13,,,0.21,0,0,0.41,0,0
J. Armer,Carlisle United,Carlisle United,"LB, LWB",22,450000,2026-06-30,26,2428,1,1.03,2,2.52,17.98,50.52,England,"England, Scotland",left,185,74,no,10.53,8.04,64.52,4.89,43.18,0.56,0.71,0.15,4.78,6.13,0.82,4,0.15,1,0.04,1.63,0.04,1,0.04,0.04,0,0,11,0.41,36.36,9.091,0.07,3.22,31.03,3.22,31.03,0,0,0.44,0.82,59.09,2.48,46.27,1.11,0.48,0.07,20.05,1.22,0.89,31.47,69.73,15.01,63.46,4.52,93.44,8.15,74.55,23.8,79.44,4.63,45.6,22.39,42.79,0.09,0.67,0,0,0.07,0,0.37,5.34,57.64,2.97,36.25,0.56,33.33,0.22,0.96,8.6,72.84,0,,0,,0,0,0,0,,,0.93,,,0.11,0,0,0.52,0,0
D. Butler,Stevenage,Stevenage,"LB, LWB",29,450000,2024-06-30,26,2691,0,0.24,0,6.29,13.78,53.4,England,England,left,175,75,no,7.96,6.19,58.38,3.31,49.49,0.2,0.27,0.27,4.15,5.66,0.94,7,0.23,0,0,2.24,0,0,0,0.01,0,0,11,0.37,27.27,0,0,4.01,40,3.85,40.87,0.1,0,0.5,0.64,78.95,2.14,51.56,0.47,0.87,0.3,17.73,1.07,0.77,30.27,67.96,14.05,58.57,4.05,95.04,8.83,68.94,17.73,82.64,8.7,50.77,24.15,37.18,0.21,1.17,0.07,0,0.13,25,0.33,7.79,57.08,4.55,47.79,0.57,35.29,0.8,1.67,10.13,77.23,0,,0,,0,0,0,0,,,0.67,,,2.04,0.03,100,2.04,0,0
L. Sørensen,Lincoln City,Lincoln City,"RWB, RB",24,450000,2024-06-30,27,2521,2,3.57,3,3.68,14.96,47.49,Denmark,Denmark,right,185,78,no,6.14,5.11,60.84,3.28,39.13,0.04,0.04,0.11,3,3.49,0.43,2,0.07,0,0,2.21,0.07,2,0.07,0.13,0,0,48,1.71,27.08,4.167,0.11,2.86,28.75,0.14,25,2.64,27.03,0.21,1.82,50.98,4.43,42.74,1.71,1.71,0.96,22.6,1.96,0.75,29.95,69.13,10.17,56.14,5.64,94.94,9.17,72.37,21.96,80.65,5.28,41.89,22.44,41.1,0.13,0.89,0.07,0,0.21,0,0.39,5.18,46.9,3.28,43.48,0.64,22.22,0.75,0.79,6.78,76.84,0,,0,,0,0,0,0,,,0.43,,,0.07,0.04,0,0.57,0,0
B. Purrington,Exeter City,Exeter City,"LWB, LCB",27,450000,2024-05-31,3,215,0,0.32,0,0.02,18.42,47.73,England,England,left,184,73,no,11.72,6.28,53.33,5.86,57.14,0.42,0.77,0.84,7.95,14.62,0.84,1,0.42,0,0,1.67,0,0,0,0.13,0,0,2,0.84,50,0,0,0.84,0,0.84,0,0,0,0.42,2.09,60,4.19,30,2.09,0,0.42,19.67,0.84,0,32.65,74.36,15.91,63.16,5.86,85.71,5.86,85.71,29.3,81.43,2.51,16.67,18.9,33.5,0.01,0.42,0,0,0,0,0,5.02,41.67,0.42,0,0,0,0.42,0,3.77,66.67,0,,0,,0,0,0,0,,,1.26,,,0,0,0,0,0,0
