Player,Team,Team within selected timeframe,Position,Age,Market value,Contract expires,Matches played,Minutes played,Goals,xG,Assists,xA,Duels per 90,"Duels won, %",Birth country,Passport country,Foot,Height,Weight,On loan,Successful defensive actions per 90,Defensive duels per 90,"Defensive duels won, %",Aerial duels per 90,"Aerial duels won, %",Sliding tackles per 90,PAdj Sliding tackles,Shots blocked per 90,Interceptions per 90,PAdj Interceptions,Fouls per 90,Yellow cards,Yellow cards per 90,Red cards,Red cards per 90,Successful attacking actions per 90,Goals per 90,Non-penalty goals,Non-penalty goals per 90,xG per 90,Head goals,Head goals per 90,Shots,Shots per 90,"Shots on target, %","Goal conversion, %",Assists per 90,Crosses per 90,"Accurate crosses, %",Crosses from left flank per 90,"Accurate crosses from left flank, %",Crosses from right flank per 90,"Accurate crosses from right flank, %",Crosses to goalie box per 90,Dribbles per 90,"Successful dribbles, %",Offensive duels per 90,"Offensive duels won, %",Touches in box per 90,Progressive runs per 90,Accelerations per 90,Received passes per 90,Received long passes per 90,Fouls suffered per 90,Passes per 90,"Accurate passes, %",Forward passes per 90,"Accurate forward passes, %",Back passes per 90,"Accurate back passes, %",Lateral passes per 90,"Accurate lateral passes, %",Short / medium passes per 90,"Accurate short / medium passes, %",Long passes per 90,"Accurate long passes, %","Average pass length, m","Average long pass length, m",xA per 90,Shot assists per 90,Second assists per 90,Third assists per 90,Smart passes per 90,"Accurate smart passes, %",Key passes per 90,Passes to final third per 90,"Accurate passes to final third, %",Passes to penalty area per 90,"Accurate passes to penalty area, %",Through passes per 90,"Accurate through passes, %",Deep completions per 90,Deep completed crosses per 90,Progressive passes per 90,"Accurate progressive passes, %",Conceded goals,Conceded goals per 90,Shots against,Shots against per 90,Clean sheets,"Save rate, %",xG against,xG against per 90,Prevented goals,Prevented goals per 90,Back passes received as GK per 90,Exits per 90,Aerial duels per 90,Free kicks per 90,Direct free kicks per 90,"Direct free kicks on target, %",Corners per 90,Penalties taken,"Penalty conversion, %"
H. Wright,Coventry City,Coventry City,"CF, LW, LAMF",25,6000000,2025-06-30,26,1790,8,11.1,5,2.35,23.68,38,United States,"United States, Liberia",right,193,90,no,4.37,4.83,55.21,4.17,34.94,0.05,0.06,0.1,1.66,1.98,1.81,1,0.05,0,0,3.92,0.4,8,0.4,0.56,1,0.05,60,3.02,36.67,13.333,0.25,1.31,23.08,1.21,20.83,0.1,50,0.05,4.63,54.35,10.91,37.33,4.68,2.11,0.7,11.77,1.36,0.85,13.83,74.18,2.11,66.67,4.37,89.66,4.02,70,12.37,79.67,0.25,60,15.16,5.79,0.12,0.65,0.05,0,0.15,0,0.4,1.01,55,1.21,41.67,0.15,0,0.75,0.3,0.91,72.22,0,,0,,0,0,0,0,,,0,,,0,0,0,0,0,0
T. Dolan,Blackburn Rovers,Blackburn Rovers,"CF, LAMF, LW",22,6000000,2024-06-30,18,1189,2,2.88,2,2.98,15.21,37.81,England,England,right,170,55,no,4.24,3.71,61.22,0.68,22.22,0.08,0.1,0,1.89,2.49,0.61,3,0.23,0,0,3.03,0.15,2,0.15,0.22,0,0,17,1.29,41.18,11.765,0.15,1.51,30,0.61,50,0.91,16.67,0.23,3.25,51.16,8.93,32.2,3.78,2.35,1.14,29.97,1.67,0.91,40.34,86.49,10.52,78.42,11.58,95.42,9.08,84.17,37.77,89.38,1.06,64.29,15.23,22.15,0.23,1.67,0.23,0,0.91,41.67,0.91,3.18,76.19,3.56,63.83,0.83,45.45,2.65,0.38,4.77,85.71,0,,0,,0,0,0,0,,,0.08,,,0,0,0,1.21,0,0
Ui-Jo Hwang,Norwich City,Norwich City,CF,31,5000000,2025-06-30,17,863,3,1.36,0,0.08,14.6,30,Korea Republic,Korea Republic,right,185,75,yes,2.71,2.4,69.57,2.71,19.23,0.1,0.12,0.1,0.94,1.11,0.63,0,0,0,0,1.77,0.31,3,0.31,0.14,0,0,21,2.19,42.86,14.286,0,0.63,0,0.31,0,0.31,0,0.1,1.67,43.75,5.74,27.27,2.71,0.63,0.21,12.51,1.04,0.52,15.96,84.31,2.29,77.27,5.94,91.23,4.69,77.78,14.7,90.07,0.63,33.33,15.73,8.95,0.01,0.31,0,0,0.1,100,0,1.25,58.33,0.52,40,0.1,0,0.63,0,0.73,42.86,0,,0,,0,0,0,0,,,0,,,0.1,0.1,0,0,0,0
T. Cannon,Leicester City,Leicester City,CF,21,5000000,2025-06-30,7,361,2,1.34,0,0.04,13.71,32.73,England,"England, Republic of Ireland",right,180,65,no,1.5,2.24,33.33,4.49,33.33,0,0,0,0.75,1.06,0.75,1,0.25,0,0,2.74,0.5,2,0.5,0.34,0,0,12,2.99,41.67,16.667,0,0.5,0,0.25,0,0.25,0,0.25,1.75,71.43,4.24,41.18,3.74,1,0.5,13.46,2.24,0.5,15.21,68.85,1,75,6.98,82.14,4.24,64.71,14.71,71.19,0,0,13.25,0,0.01,0.25,0,0,0.25,100,0.25,1.25,80,0,0,0.25,100,0.25,0,1,50,0,,0,,0,0,0,0,,,0.5,,,0,0,0,0,0,0
J. Swift,West Bromwich Albion,West Bromwich Albion,"CF, AMF, LWF",28,5000000,2025-06-30,20,1317,6,2.97,0,2.84,14.62,40.19,England,England,right,182,73,no,4.58,3.62,58.49,1.85,29.63,0.68,0.91,0,1.78,2.36,0.68,1,0.07,0,0,3.08,0.41,5,0.34,0.2,0,0,26,1.78,30.77,23.077,0,1.85,40.74,1.09,25,0.62,77.78,0.34,2.67,53.85,6.42,39.36,2.12,1.71,0.48,35.6,1.23,0.62,46.06,83.83,12.03,74.43,10.73,94.27,13.26,84.54,41.89,86.95,2.39,62.86,16.6,32,0.19,1.64,0.14,0,1.03,33.33,0.41,5.26,72.73,3.55,53.85,1.64,29.17,1.37,0.68,6.15,74.44,0,,0,,0,0,0,0,,,0.41,,,0.96,0.27,25,3.49,1,100
M. Obafemi,Millwall,Millwall,CF,23,5000000,2024-06-30,1,19,0,0,0,0,,,Republic of Ireland,"Republic of Ireland, Nigeria",right,170,71,yes,,,,,,,0,,,0,,1,,0,,,,0,,,0,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.23,0,,,,,,,,,,,,,,,,,,0,,0,,0,0,0,,,,,,,,,,,0,0
L. Delap,Hull City,Hull City,"CF, RW, RAMF",20,5000000,2026-06-30,26,2154,7,6.7,2,3.02,23.65,37.63,England,"England, Republic of Ireland",right,186,77,yes,3.01,2.76,56.06,2.01,33.33,0.17,0.22,0.08,1.3,1.68,0.92,5,0.21,0,0,5.89,0.29,7,0.29,0.28,1,0.04,59,2.47,47.46,11.864,0.08,1.17,32.14,0.13,66.67,1.04,28,0.21,7.27,57.47,15.58,40.21,3.34,3.68,1.17,9.94,2.01,1.63,11.91,71.23,2.63,55.56,2.72,93.85,4.09,68.37,9.86,77.97,0.88,47.62,17.94,19.87,0.13,0.71,0.04,0,0.29,57.14,0.38,1.63,71.79,1.04,60,0.38,66.67,0.88,0.33,1.63,66.67,0,,0,,0,0,0,0,,,0.04,,,0,0,0,0.04,0,0
O. Estupiñán,Metz,Hull City,"CF, AMF, RAMF",27,5000000,2025-06-30,4,103,0,0.07,0,0.04,22.72,30.77,Colombia,Colombia,left,182,76,yes,4.37,3.5,50,9.61,36.36,0.87,1.76,0.87,1.75,3.53,2.62,0,0,0,0,1.75,0,0,0,0.06,0,0,2,1.75,50,0,0,0,0,0,0,0,0,0,0,0,2.62,0,0.87,0,0,14.85,2.62,0.87,17.48,70,4.37,40,7.86,100,3.5,50,17.48,70,0,0,14.29,0,0.03,0.87,0,0.87,0.87,100,0.87,0.87,0,1.75,50,0,0,0.87,0,1.75,0,0,,0,,0,0,0,0,,,0,,,0,0,0,0,0,0
J. Wallace,West Bromwich Albion,West Bromwich Albion,"CF, RW, RAMF",29,4500000,2026-06-30,25,1877,3,2.79,3,4.2,16.69,41.95,England,England,right,178,70,no,4.79,4.27,62.92,1.44,23.33,0.24,0.31,0,1.87,2.44,0.58,2,0.1,0,0,4.46,0.14,3,0.14,0.13,0,0,22,1.05,27.27,13.636,0.14,4.17,40.23,0.53,36.36,3.64,40.79,0.67,4.46,51.61,8.34,37.36,2.59,2.01,1.05,21.39,1.49,0.77,27.19,74.43,5.95,61.29,6.28,93.89,9.88,73.79,21.53,82.18,1.63,55.88,18.92,24.37,0.2,1.1,0.1,0,0.38,50,0.72,2.49,61.54,3.55,51.35,0.34,28.57,0.67,1.77,4.99,74.04,0,,0,,0,0,0,0,,,0.29,,,0.14,0.05,100,0.91,0,0
J. Maja,West Bromwich Albion,West Bromwich Albion,CF,25,4000000,,9,232,1,0.57,0,0.38,21.34,30.91,England,"England, Nigeria",right,181,76,no,2.33,0.39,0,2.33,0,0,0,0,2.33,3.46,0,0,0,0,0,3.49,0.39,1,0.39,0.22,0,0,3,1.16,66.67,33.333,0,0.39,100,0,0,0.39,100,0.39,3.49,66.67,12.8,39.39,1.94,1.16,0.78,15.13,1.16,2.33,25.22,83.08,3.1,50,8.92,100,7.37,78.95,24.83,82.81,0,0,13.67,0,0.15,0.39,0,0,0.39,0,0.39,1.94,20,0,0,0.39,0,0,0.39,1.55,50,0,,0,,0,0,0,0,,,0,,,0,0,0,0,0,0
