Player,Team,Team within selected timeframe,Position,Age,Market value,Contract expires,Matches played,Minutes played,Goals,xG,Assists,xA,Duels per 90,"Duels won, %",Birth country,Passport country,Foot,Height,Weight,On loan,Successful defensive actions per 90,Defensive duels per 90,"Defensive duels won, %",Aerial duels per 90,"Aerial duels won, %",Sliding tackles per 90,PAdj Sliding tackles,Shots blocked per 90,Interceptions per 90,PAdj Interceptions,Fouls per 90,Yellow cards,Yellow cards per 90,Red cards,Red cards per 90,Successful attacking actions per 90,Goals per 90,Non-penalty goals,Non-penalty goals per 90,xG per 90,Head goals,Head goals per 90,Shots,Shots per 90,"Shots on target, %","Goal conversion, %",Assists per 90,Crosses per 90,"Accurate crosses, %",Crosses from left flank per 90,"Accurate crosses from left flank, %",Crosses from right flank per 90,"Accurate crosses from right flank, %",Crosses to goalie box per 90,Dribbles per 90,"Successful dribbles, %",Offensive duels per 90,"Offensive duels won, %",Touches in box per 90,Progressive runs per 90,Accelerations per 90,Received passes per 90,Received long passes per 90,Fouls suffered per 90,Passes per 90,"Accurate passes, %",Forward passes per 90,"Accurate forward passes, %",Back passes per 90,"Accurate back passes, %",Lateral passes per 90,"Accurate lateral passes, %",Short / medium passes per 90,"Accurate short / medium passes, %",Long passes per 90,"Accurate long passes, %","Average pass length, m","Average long pass length, m",xA per 90,Shot assists per 90,Second assists per 90,Third assists per 90,Smart passes per 90,"Accurate smart passes, %",Key passes per 90,Passes to final third per 90,"Accurate passes to final third, %",Passes to penalty area per 90,"Accurate passes to penalty area, %",Through passes per 90,"Accurate through passes, %",Deep completions per 90,Deep completed crosses per 90,Progressive passes per 90,"Accurate progressive passes, %",Conceded goals,Conceded goals per 90,Shots against,Shots against per 90,Clean sheets,"Save rate, %",xG against,xG against per 90,Prevented goals,Prevented goals per 90,Back passes received as GK per 90,Exits per 90,Aerial duels per 90,Free kicks per 90,Direct free kicks per 90,"Direct free kicks on target, %",Corners per 90,Penalties taken,"Penalty conversion, %"
C. Ramsay,Preston North End,Preston North End,"RB, RWB",20,5000000,2027-06-30,2,140,0,0,0,0,21.86,61.76,Scotland,Scotland,right,177,68,yes,12.86,12.21,73.68,0,0,0,0,0,3.86,4.86,0,0,0,0,0,0.64,0,0,0,0,0,0,1,0.64,0,0,0,0.64,0,0,0,0.64,0,0.64,1.29,50,5.79,55.56,0.64,1.93,1.29,30.21,2.57,1.29,44.36,89.86,13.5,85.71,13.5,100,10.93,88.24,41.14,90.63,2.57,100,16.88,20.19,0,0,0,0,0,0,0,4.5,85.71,1.29,100,0.64,100,0.64,0,9,71.43,0,,0,,0,0,0,0,,,1.29,,,0,0,0,0,0,0
Rúben Vinagre,Hellas Verona,Hull City,LB,24,5000000,2026-06-30,10,545,0,0.04,0,0.72,19.65,52.1,Portugal,Portugal,left,174,71,yes,10.24,7.1,69.77,2.15,38.46,0.17,0.21,0.17,5.12,6.37,0.17,2,0.33,0,0,3.96,0,0,0,0.01,0,0,1,0.17,0,0,0,4.79,34.48,4.79,34.48,0,0,0.99,3.8,52.17,9.08,41.82,1.32,3.14,0.66,31.54,3.14,0.99,40.13,77.78,13.38,75.31,11.56,94.29,9.91,73.33,32.86,86.93,2.64,37.5,17.08,18.55,0.12,0.83,0.17,0.17,0.33,100,0.66,2.64,68.75,3.14,57.89,0.33,100,0.17,1.65,7.27,61.36,0,,0,,0,0,0,0,,,0,,,0,0,0,0,0,0
C. Doyle,Leicester City,Leicester City,"LB, LCB",20,5000000,2027-06-30,9,769,0,0.41,1,0.5,17.2,51.7,England,England,left,185,85,yes,9.83,7.72,53.03,3.51,60,0.35,0.53,0.7,5.38,8.17,1.99,1,0.12,0,0,1.4,0,0,0,0.05,0,0,8,0.94,37.5,0,0.12,1.17,10,1.05,11.11,0,0,0.12,1.17,70,3.39,44.83,0.94,0.23,0.23,46.7,0.7,0.59,59.45,84.65,25.28,77.78,6.32,94.44,19.66,89.88,52.08,90.79,6.2,47.17,19.2,40.59,0.06,0.59,0,0,0.7,16.67,0.47,9.48,69.14,2.93,40,0.82,28.57,0.94,0.12,13.11,75.89,0,,0,,0,0,0,0,,,1.87,,,0,0,0,0,0,0
H. Choudhury,Leicester City,Leicester City,"RB, LB, RCMF",26,5000000,2027-06-30,21,930,0,0.08,0,0.08,13.55,66.43,England,"England, Bangladesh",right,178,64,no,11.03,7.35,80.26,2.03,57.14,0.87,1.4,0.29,4.26,6.84,0.68,2,0.19,0,0,0.29,0,0,0,0.01,0,0,3,0.29,33.33,0,0,0.29,0,0,0,0.29,0,0.19,0.1,100,2.32,37.5,0.1,0.58,0.1,52.26,0.29,1.06,61.55,94.34,12.1,88,12.97,97.01,22.74,94.04,59.71,95.3,1.55,75,14.03,14.56,0.01,0.29,0.19,0,0.1,100,0,5.13,92.45,0.58,16.67,0.1,100,0,0,5.23,81.48,0,,0,,0,0,0,0,,,3.29,,,0,0,0,0,0,0
M. van Ewijk,Coventry City,Coventry City,"RB, RWB",23,5000000,2025-06-30,24,1892,2,1.13,2,2.23,18.88,52.9,Netherlands,"Netherlands, Suriname",right,175,68,no,9.13,7.61,67.5,1.47,35.48,0.38,0.46,0.14,3.62,4.36,0.86,3,0.14,0,0,3.62,0.1,2,0.1,0.05,0,0,15,0.71,20,13.333,0.1,3.42,36.11,0,0,3.38,35.21,0.57,3.76,55.7,7.71,40.74,1.57,2.52,1.14,31.63,1.76,1,43.24,82.07,12.13,72.94,9.56,95.52,14.6,83.39,37.29,88.27,2.57,51.85,18.65,26.35,0.11,0.81,0.05,0,0.29,50,0.71,3.47,76.71,3.23,47.06,0.24,60,0.67,1.33,6.75,71.83,0,,0,,0,0,0,0,,,1.38,,,0.14,0.14,66.67,0,0,0
T. Pembélé,Sunderland,Sunderland,"RB, RAMF",21,5000000,2024-06-30,4,80,0,0.13,0,0,18,37.5,France,"France, Congo DR",right,183,72,no,10.13,7.87,57.14,1.13,0,1.13,1.76,1.13,4.5,7.06,1.13,0,0,0,0,2.25,0,0,0,0.15,0,0,1,1.13,100,0,0,1.13,0,0,0,1.13,0,0,3.38,33.33,7.87,14.29,1.13,0,0,15.75,0,0,20.25,83.33,6.75,83.33,4.5,100,2.25,50,18,87.5,1.13,100,10.06,6.62,0,0,0,0,0,0,0,1.13,100,2.25,50,0,0,1.13,0,2.25,100,0,,0,,0,0,0,0,,,0,,,0,0,0,0,0,0
H. Pickering,Blackburn Rovers,Blackburn Rovers,LB,25,4800000,2027-06-30,23,2193,1,0.9,0,1.74,16.99,54.35,England,England,left,185,78,no,9.81,7.96,60.82,4.27,46.15,0.25,0.33,0.41,4.72,6.25,0.53,1,0.04,1,0.04,1.52,0.04,1,0.04,0.04,0,0,9,0.37,66.67,11.111,0,2.46,36.67,2.46,36.67,0,0,0.16,0.86,42.86,2.59,47.62,1.11,0.74,0.16,35.95,0.82,0.94,46.25,81.37,16.74,71.81,8.21,97.5,13.71,85.03,39.15,88.68,4.92,43.33,18.24,38.99,0.07,0.49,0.04,0,0.12,0,0.25,5.25,63.28,2.63,46.88,0.66,25,0.62,0.9,7.96,67.53,0,,0,,0,0,0,0,,,0.98,,,0.08,0,0,0.62,0,0
R. Cannon,Queens Park Rangers,Queens Park Rangers,RB,25,4000000,2025-06-30,16,1136,0,0.24,0,0.39,16.48,55.77,United States,United States,right,180,74,no,9.03,7.45,69.15,2.22,32.14,0.08,0.1,0,3.8,4.68,0.79,1,0.08,0,0,1.03,0,0,0,0.02,0,0,3,0.24,0,0,0,1.58,40,0,0,1.51,42.11,0.16,1.43,27.78,4.04,45.1,0.63,1.35,0.48,25.11,0.63,1.03,33.75,81.46,12.2,68.18,6.73,96.47,8.56,88.89,29.15,88.32,3.01,36.84,17.59,27.86,0.03,0.48,0,0,0,0,0.16,3.41,67.44,1.58,50,0.16,50,0.16,0.63,5.63,60.56,0,,0,,0,0,0,0,,,1.11,,,0.08,0,0,0,0,0
P. Ng,Cardiff City,Cardiff City,RB,27,3800000,2026-06-30,26,2490,5,2.37,2,2.36,16.81,58.92,England,"England, Singapore",right,180,77,no,11.31,7.08,70.92,2.75,56.58,0.54,0.6,0.22,5.75,6.39,0.8,6,0.22,0,0,2.2,0.18,5,0.18,0.09,2,0.07,15,0.54,53.33,33.333,0.07,1.66,32.61,0.04,100,1.63,31.11,0.14,2.31,56.25,4.63,50.78,0.8,1.01,0.22,29.28,1.52,0.98,42.87,78.75,18.98,67.05,5.89,91.41,11.82,85.93,35.86,86.79,5.39,38.93,18.89,37.19,0.09,0.54,0.04,0.07,0.14,50,0.36,6.14,58.82,2.46,45.59,0.72,45,0.58,0.58,9.65,71.16,0,,0,,0,0,0,0,,,0.58,,,0.29,0.14,75,0,0,0
L. Buchanan,Birmingham City,Birmingham City,LB,22,3500000,2026-06-30,17,1584,0,0.58,0,0.3,18.98,51.2,England,England,left,175,67,no,11.99,8.01,56.03,3.69,60,1.31,1.57,0.51,6.19,7.43,0.74,4,0.23,1,0.06,1.31,0,0,0,0.03,0,0,8,0.45,0,0,0,1.59,32.14,1.53,33.33,0.06,0,0.34,1.19,61.9,4.32,43.42,0.68,1.02,0.97,24.72,1.08,1.19,36.25,76.96,19.09,68.75,4.38,98.7,9.72,85.38,28.3,87.55,6.48,42.11,21.61,36.16,0.02,0.11,0,0,0.06,100,0.11,5.34,63.83,1.7,33.33,0.45,25,0.23,0.4,9.77,66.28,0,,0,,0,0,0,0,,,1.25,,,0,0,0,0,0,0
