Player,Team,Team within selected timeframe,Position,Age,Market value,Contract expires,Matches played,Minutes played,Goals,xG,Assists,xA,Duels per 90,"Duels won, %",Birth country,Passport country,Foot,Height,Weight,On loan,Successful defensive actions per 90,Defensive duels per 90,"Defensive duels won, %",Aerial duels per 90,"Aerial duels won, %",Sliding tackles per 90,PAdj Sliding tackles,Shots blocked per 90,Interceptions per 90,PAdj Interceptions,Fouls per 90,Yellow cards,Yellow cards per 90,Red cards,Red cards per 90,Successful attacking actions per 90,Goals per 90,Non-penalty goals,Non-penalty goals per 90,xG per 90,Head goals,Head goals per 90,Shots,Shots per 90,"Shots on target, %","Goal conversion, %",Assists per 90,Crosses per 90,"Accurate crosses, %",Crosses from left flank per 90,"Accurate crosses from left flank, %",Crosses from right flank per 90,"Accurate crosses from right flank, %",Crosses to goalie box per 90,Dribbles per 90,"Successful dribbles, %",Offensive duels per 90,"Offensive duels won, %",Touches in box per 90,Progressive runs per 90,Accelerations per 90,Received passes per 90,Received long passes per 90,Fouls suffered per 90,Passes per 90,"Accurate passes, %",Forward passes per 90,"Accurate forward passes, %",Back passes per 90,"Accurate back passes, %",Lateral passes per 90,"Accurate lateral passes, %",Short / medium passes per 90,"Accurate short / medium passes, %",Long passes per 90,"Accurate long passes, %","Average pass length, m","Average long pass length, m",xA per 90,Shot assists per 90,Second assists per 90,Third assists per 90,Smart passes per 90,"Accurate smart passes, %",Key passes per 90,Passes to final third per 90,"Accurate passes to final third, %",Passes to penalty area per 90,"Accurate passes to penalty area, %",Through passes per 90,"Accurate through passes, %",Deep completions per 90,Deep completed crosses per 90,Progressive passes per 90,"Accurate progressive passes, %",Conceded goals,Conceded goals per 90,Shots against,Shots against per 90,Clean sheets,"Save rate, %",xG against,xG against per 90,Prevented goals,Prevented goals per 90,Back passes received as GK per 90,Exits per 90,Aerial duels per 90,Free kicks per 90,Direct free kicks per 90,"Direct free kicks on target, %",Corners per 90,Penalties taken,"Penalty conversion, %"
J. Payne,Milton Keynes Dons,Milton Keynes Dons,"RCMF, AMF",29,350000,2024-06-30,23,1944,3,3.06,4,3.27,18.38,48.61,England,England,left,165,60,yes,6.02,5.23,63.72,1.06,26.09,0.28,0.42,0.14,2.41,3.64,0.69,4,0.19,0,0,3.1,0.14,3,0.14,0.14,0,0,45,2.08,26.67,6.667,0.19,1.76,47.37,1.16,56,0.56,25,0.19,2.59,60.71,8.98,48.97,1.39,1.71,0.23,44.63,0.37,1.76,57.73,88.69,13.24,76.57,10.19,96.82,22.36,92.96,53.52,91.52,2.5,55.56,17.12,29.15,0.15,1.44,0.09,0.05,0.56,25,0.51,6.3,80.15,2.31,60,0.88,42.11,0.88,0.79,6.71,78.62,0,,0,,0,0,0,0,,,0.51,,,0.93,0.23,60,2.59,0,0
C. Camps,Stockport County,Stockport County,"RCMF, DMF",28,350000,2025-06-30,14,867,2,1.19,1,0.24,16.19,57.69,England,"England, Northern Ireland",right,180,75,no,6.44,4.78,65.22,2.6,60,0,0,0.1,3.32,5.58,0.62,0,0,0,0,2.8,0.21,2,0.21,0.12,0,0,15,1.56,26.67,13.333,0.1,1.25,50,0.42,50,0.83,50,0.21,2.39,65.22,5.81,48.21,0.62,1.66,0.21,25.54,0.52,1.97,41.52,84.75,11.11,69.16,7.68,97.3,15.36,93.24,35.4,90.03,4.88,55.32,18.84,29.85,0.03,0.62,0,0.1,0.42,50,0.31,5.5,71.7,1.87,50,0.1,0,0.31,0.73,5.71,69.09,0,,0,,0,0,0,0,,,1.04,,,0.52,0.21,0,1.45,0,0
W. Collar,Stockport County,Stockport County,"RCMF, RAMF",26,300000,2025-06-30,18,1662,4,5.25,5,2.56,16.57,46.08,England,England,right,181,76,no,6.39,4.71,63.22,4.33,43.75,0.16,0.25,0.27,3.25,4.92,0.7,1,0.05,0,0,2.65,0.22,3,0.16,0.28,1,0.05,22,1.19,40.91,18.182,0.27,2.76,45.1,0.38,42.86,2.33,46.51,0.27,1.73,43.75,5.04,35.48,2.98,0.65,0.22,21.77,1.46,0.97,34.44,72.33,12.02,56.31,6.23,93.91,10.02,72.97,28.16,79.04,3.68,39.71,17.86,35.81,0.14,0.76,0.05,0,0.27,60,0.54,6.12,55.75,3.03,55.36,0.38,28.57,0.87,1.19,5.9,75.23,0,,0,,0,0,0,0,,,0.43,,,0.05,0,0,0,1,100
C. McCann,Forest Green Rovers,Forest Green Rovers,"RCMF, LCMF",21,300000,2026-06-30,25,2072,1,2.34,1,2.7,16.98,47.83,England,"England, Republic of Ireland",right,178,72,no,9.56,7.6,58.86,2.26,38.46,0.48,0.61,0.22,4.6,5.89,1.35,5,0.22,0,0,1.69,0.04,1,0.04,0.1,0,0,28,1.22,28.57,3.571,0.04,0.83,36.84,0.48,45.45,0.3,14.29,0.04,1.87,55.81,4.39,40.59,0.96,0.74,0.43,27.02,0.43,0.48,43.74,79.25,15.2,65.71,7.6,96,13.64,84.71,38.27,83.88,4.65,48.6,18.14,39.69,0.12,0.87,0.04,0.04,0.39,0,0.22,6.99,61.49,2.39,41.82,1.09,16,0.87,0.26,7.86,67.96,0,,0,,0,0,0,0,,,0.17,,,1.26,0.04,0,0.78,0,0
R. McAlear,Tranmere Rovers,Tranmere Rovers,"RCMF, RW",21,300000,2024-06-30,15,608,0,0.11,1,1.06,17.17,50,Scotland,Scotland,right,189,75,no,9.18,6.96,65.96,2.66,33.33,0,0,0.44,4.59,5.38,0.59,2,0.3,0,0,1.92,0,0,0,0.02,0,0,4,0.59,0,0,0.15,1.92,53.85,0.15,100,1.78,50,0,1.78,50,5.33,38.89,0.59,0.59,0,18.06,0.89,0.3,32.12,76.96,10.95,58.11,7.4,90,8.88,83.33,25.76,84.48,4.44,43.33,17.65,23.21,0.16,0.89,0.15,0.15,0,0,0.74,5.18,54.29,2.52,58.82,0.3,50,0.59,1.04,7.11,68.75,0,,0,,0,0,0,0,,,1.63,,,0.59,0,0,1.18,0,0
I. Hutchinson,Walsall,Walsall,"LCMF, LW, RCMF",23,300000,2025-06-30,27,2502,8,5.65,4,2.2,16.8,39.61,England,England,right,178,70,no,5.5,4.46,58.87,1.58,45.45,0.14,0.17,0.14,2.73,3.31,0.9,6,0.22,0,0,3.49,0.29,7,0.25,0.2,1,0.04,69,2.48,31.88,11.594,0.14,1.62,35.56,0.9,28,0.68,42.11,0.18,4.39,47.54,8.63,31.25,1.98,2.55,0.9,17.59,1.29,0.54,27.55,80.68,6.87,64.4,7.01,95.9,10,81.29,24.03,85.48,1.94,59.26,19.54,35.48,0.08,0.58,0.04,0,0.22,16.67,0.32,3.6,72,2.37,48.48,0.43,25,0.79,0.54,3.67,79.41,0,,0,,0,0,0,0,,,0.83,,,0.29,0.18,20,0.36,1,100
H. Biggins,Doncaster Rovers,Doncaster Rovers,"RCMF, LCMF, AMF",27,300000,2024-06-30,23,1445,3,1.91,1,0.97,20.43,38.72,England,England,right,175,68,no,6.79,4.86,52.56,4.86,46.15,0.37,0.5,0.25,3.86,5.15,0.81,3,0.19,0,0,1.74,0.19,3,0.19,0.12,0,0,29,1.81,34.48,10.345,0.06,0.81,30.77,0.25,25,0.44,14.29,0,1.87,43.33,7.1,27.19,1.06,1,0.31,20.49,0.81,1.06,34.13,78.28,11.15,63.13,8.28,94.74,9.59,79.22,30.33,83.37,3.05,38.78,19.07,34.11,0.06,0.62,0,0,0.25,25,0.12,5.54,68.54,1.43,52.17,0.44,42.86,0.69,0.31,5.61,64.44,0,,0,,0,0,0,0,,,0.5,,,0.37,0.31,20,0,0,0
J. Powell,Crewe Alexandra,Crewe Alexandra,"LCMF, RDMF, LDMF",29,250000,2024-06-30,15,1330,1,0.2,2,2.01,20.37,51.16,England,England,right,177,62,no,12.32,8.73,62.02,3.18,40.43,0.41,0.52,0.34,6.5,8.35,0.68,3,0.2,0,0,2.37,0.07,1,0.07,0.01,0,0,10,0.68,30,10,0.14,1.62,33.33,0.41,16.67,1.22,38.89,0.47,2.64,53.85,5.89,45.98,0.47,1.02,0.2,36.14,0.54,0.74,55.69,77.28,23.89,62.04,10.42,94.81,14.55,86.51,45.61,83.68,8.53,51.59,21.09,42.61,0.14,1.15,0.07,0,0.74,27.27,0.54,11.64,56.4,2.71,55,1.62,33.33,0.81,0.61,11.77,69.54,0,,0,,0,0,0,0,,,1.02,,,0.81,0.27,0,2.1,0,0
J. Maddox,Forest Green Rovers,Forest Green Rovers,"RCMF, LW, AMF",25,250000,,11,592,0,0.85,0,0.07,24.93,45.12,England,England,right,179,69,no,7.91,8.51,57.14,1.67,36.36,0.61,0.86,0,2.43,3.43,1.67,2,0.3,0,0,2.28,0,0,0,0.13,0,0,8,1.22,25,0,0,0.91,0,0.3,0,0.61,0,0,3.34,59.09,11.86,41.03,2.28,1.82,1.06,27.82,0.76,1.52,38.77,87.84,9.27,75.41,9.27,98.36,12.31,92.59,35.57,91.03,2.28,73.33,17.98,27.53,0.01,0.61,0,0,0,0,0,3.04,75,0.46,100,0,0,0.61,0,3.95,73.08,0,,0,,0,0,0,0,,,0.46,,,0,0,0,0.3,0,0
J. White,Newcastle United,Crewe Alexandra,"LCMF, RCMF, DMF",21,250000,2025-06-30,20,1410,3,1.37,1,4.07,15.64,51.02,England,England,left,186,77,no,7.4,6.19,53.61,1.4,40.91,0.26,0.35,0.26,3.83,5.19,1.02,3,0.19,0,0,3.64,0.19,3,0.19,0.09,0,0,21,1.34,38.1,14.286,0.06,1.09,17.65,0.57,22.22,0.51,12.5,0.26,3.89,67.21,6.7,56.19,0.96,1.02,0,16.21,0.83,1.28,27.38,72.96,9.64,56.29,6.51,97.06,7.53,75.42,22.85,80.17,3.57,42.86,18.88,33.17,0.26,1.4,0,0,0.45,71.43,0.26,5.43,52.94,2.11,54.55,0.51,62.5,1.34,0.13,5.17,67.9,0,,0,,0,0,0,0,,,0.83,,,1.4,0.06,100,2.68,0,0
A. Pattison,Bradford City,Bradford City,"RCMF, AMF, LCMF",26,250000,,9,614,2,0.86,0,0.1,15.68,52.34,England,England,right,173,70,no,5.57,4.54,70.97,2.2,46.67,0.15,0.21,0.15,2.2,3.1,0.44,1,0.15,0,0,2.35,0.29,2,0.29,0.13,0,0,6,0.88,83.33,33.333,0,1.32,11.11,0.44,33.33,0.88,0,0.15,1.91,69.23,6.16,47.62,1.61,1.32,0.88,22.28,1.03,1.17,34.45,80,10.55,62.5,8.65,96.61,10.11,89.86,30.2,86.89,2.93,40,17.73,28.76,0.02,0.44,0,0,0.15,100,0,4.69,56.25,1.03,28.57,0.15,0,0.59,0,3.66,64,0,,0,,0,0,0,0,,,0.73,,,0,0,0,0,0,0
L. Kelly,Crawley Town,Crawley Town,"LCMF, LDMF",28,250000,,23,2071,2,1.2,5,3.54,12.21,51.6,England,"England, Republic of Ireland",right,168,65,no,7.56,6.74,63.87,0.65,20,0.13,0.2,0.04,3.13,4.83,0.91,7,0.3,0,0,1.22,0.09,2,0.09,0.05,0,0,24,1.04,20.83,8.333,0.22,1.04,20.83,0.43,30,0.61,14.29,0.09,1,52.17,3.13,43.06,0.91,1.04,0.56,42.15,0.43,0.91,55.97,86.49,15.47,75.56,9.78,97.78,21.82,89.44,49.76,91.35,5.21,52.5,18.74,35.55,0.15,1.13,0.17,0,0.65,40,0.65,8.6,70.2,2.52,53.45,0.87,30,1.26,0.22,7.91,75.27,0,,0,,0,0,0,0,,,1.48,,,1.35,0.04,0,0.65,0,0
H. Charsley,Newport County,Newport County,"RCMF, AMF",27,250000,2024-06-30,16,1012,2,0.68,0,0.68,17.52,45.69,England,"England, Republic of Ireland",right,175,64,no,8.09,6.31,66.2,2.93,39.39,0.53,0.75,0.18,3.38,4.77,0.89,1,0.09,0,0,1.87,0.18,2,0.18,0.06,1,0.09,7,0.62,42.86,28.571,0,2.31,30.77,0.53,16.67,1.78,35,0.36,2.31,38.46,5.42,29.51,1.96,0.18,0.27,13.07,0.62,0.8,22.86,70.43,7.74,58.62,4.71,90.57,6.58,72.97,18.32,78.64,2.22,44,16.18,22.83,0.06,0.44,0,0,0.09,0,0.18,3.56,65,1.96,31.82,0.27,33.33,0.53,0.8,3.2,72.22,0,,0,,0,0,0,0,,,0,,,0,0,0,0,0,0
R. Hendry,Tranmere Rovers,Tranmere Rovers,"LCMF, DMF",26,250000,,28,2747,2,0.82,1,4.09,15.3,55.03,Scotland,Scotland,left,176,73,no,7.44,5.8,66.1,1.77,38.89,0.43,0.54,0.16,3.18,4.05,0.59,6,0.2,0,0,2.29,0.07,2,0.07,0.03,0,0,19,0.62,31.58,10.526,0.03,1.61,32.65,1.02,25.81,0.56,41.18,0.16,2.26,63.77,5.14,50.96,0.75,1.02,0.39,25.65,0.43,1.28,41.48,81.52,13.01,72.04,6.13,96.79,15.33,83.97,35.81,87.56,4.06,47.58,19.45,34.7,0.13,1.05,0.2,0,0.39,33.33,0.16,6.45,71.57,2.36,47.22,0.49,26.67,0.69,0.46,6.55,77.5,0,,0,,0,0,0,0,,,1.02,,,0.98,0.03,100,3.05,0,0
H. Clifton,Grimsby Town,Grimsby Town,"LCMF, RW, AMF",25,250000,2024-06-30,26,2399,3,4.74,1,1.72,22.06,37.59,England,"England, Wales",right,180,64,no,7.24,6.9,49.46,4.09,30.28,0.64,0.94,0.26,3.19,4.7,1.65,6,0.23,0,0,2.21,0.11,3,0.11,0.18,0,0,41,1.54,17.07,7.317,0.04,2.1,26.79,1.24,24.24,0.86,30.43,0.26,2.78,45.95,7.17,29.84,2.78,1.24,1.09,16.88,1.2,0.64,27.99,69.17,10.05,56.72,5.06,89.63,8.25,71.36,23.07,76.75,3.23,40.7,19.15,41.28,0.06,1.09,0,0.08,0.49,23.08,0.26,4.39,57.26,2.51,28.36,0.45,25,0.64,0.41,4.61,65.04,0,,0,,0,0,0,0,,,0.08,,,0.04,0,0,0.04,0,0
C. Thomas,Crewe Alexandra,Crewe Alexandra,"RCMF, RDMF, DMF",30,250000,2024-06-30,16,1294,1,1.15,2,0.89,15.58,54.46,England,England,right,185,72,no,10.15,7.02,64.36,2.57,35.14,1.18,1.55,0.07,4.45,5.82,1.53,8,0.56,0,0,1.18,0.07,1,0.07,0.08,0,0,9,0.63,44.44,11.111,0.14,0.35,60,0.07,100,0.28,50,0,0.63,100,2.57,64.86,0.56,0.14,0,19.89,0.28,1.11,35.54,82.19,11.82,67.06,8.76,98.41,10.43,86,31.92,85.62,3.27,51.06,17.59,28.19,0.06,0.49,0.14,0,0.07,100,0.35,5.84,63.1,0.56,87.5,0.28,100,0.42,0.21,5.15,70.27,0,,0,,0,0,0,0,,,0.97,,,0,0,0,0,0,0
M. Williams,Milton Keynes Dons,Milton Keynes Dons,"DMF, RCB, LCMF",28,250000,2024-06-30,23,2079,1,0.27,0,0.35,14.24,54.41,Wales,Wales,right,187,77,no,9.13,5.89,61.03,3.16,49.32,0.43,0.63,0.04,5.11,7.44,0.91,7,0.3,0,0,0.26,0.04,1,0.04,0.01,0,0,7,0.3,28.57,14.286,0,0.22,0,0,0,0.22,0,0.04,0.17,50,1.3,50,0.26,0.65,0.09,38.66,0.26,0.48,56.19,87.06,18.18,71.43,7.79,96.11,21.47,95.36,51.95,90.75,4.03,44.09,18,37.61,0.02,0.3,0,0.04,0.13,66.67,0.04,6.28,66.9,0.87,35,0.26,50,0.26,0,7.36,63.53,0,,0,,0,0,0,0,,,1.9,,,0,0,0,0,0,0
E. Robson,Milton Keynes Dons,Milton Keynes Dons,LCMF,27,250000,,20,1640,0,0.58,1,1.19,15.53,49.12,England,England,left,178,73,no,8.95,7.52,59.12,2.25,43.9,0.33,0.43,0.16,4.17,5.49,1.48,5,0.27,0,0,0.77,0,0,0,0.03,0,0,15,0.82,13.33,0,0.05,0.66,41.67,0.44,12.5,0.22,100,0.11,0.71,53.85,3.24,33.9,0.44,0.71,0.33,33.48,0.22,0.55,46.32,86.61,10.81,61.93,8.45,95.45,19.21,94.57,42.7,90.1,2.96,46.3,17.7,31.68,0.07,0.77,0.05,0,0,0,0.22,5.21,70.53,1.21,40.91,0.49,33.33,0.33,0.27,5.16,57.45,0,,0,,0,0,0,0,,,0.27,,,0.16,0,0,0.82,0,0
N. Chilvers,Colchester United,Colchester United,"LCMF, AMF",22,250000,2024-06-30,29,2590,2,3.28,1,4.42,19.6,40.6,England,England,right,173,64,no,6.6,6.39,49.46,2.36,39.71,0.1,0.13,0.03,3.34,4.27,1.11,5,0.17,0,0,3.23,0.07,2,0.07,0.11,0,0,44,1.53,29.55,4.545,0.03,1.7,40.82,1.18,44.12,0.49,28.57,0.38,3.89,50.89,8.97,38.37,1.11,2.61,1.01,23.32,1.04,1.15,32.63,79.55,10.49,61.92,6.57,95.77,10.95,87.3,26.58,87.84,4.41,44.09,19.73,34.23,0.15,1.11,0.03,0.03,0.28,37.5,0.49,5.7,58.54,2.12,52.46,0.9,30.77,0.63,0.69,5.87,77.51,0,,0,,0,0,0,0,,,0.14,,,0.63,0.07,0,1.63,1,0
T. Dieng,Gillingham,Gillingham,"LDMF, RDMF, AMF",31,250000,2024-06-30,14,850,0,2.25,0,0.2,25.09,45.99,France,"France, Senegal",right,189,79,no,5.29,3.81,44.44,14.51,51.09,0.32,0.49,0.42,3.28,5.05,1.27,0,0,0,0,1.8,0,0,0,0.24,0,0,14,1.48,64.29,0,0,1.16,36.36,0.32,33.33,0.85,37.5,0,0.74,57.14,2.01,42.11,2.86,0.32,0,21.07,1.38,1.06,36.21,79.24,8.89,57.14,9.21,90.8,11.44,85.19,31.66,84.62,3.39,43.75,17.58,27.77,0.02,0.11,0,0,0,0,0.11,4.45,50,1.06,40,0.32,0,0.21,0.42,3.81,66.67,0,,0,,0,0,0,0,,,0.85,,,0,0,0,0,0,0
