Player,Team,Team within selected timeframe,Position,Age,Market value,Contract expires,Matches played,Minutes played,Goals,xG,Assists,xA,Duels per 90,"Duels won, %",Birth country,Passport country,Foot,Height,Weight,On loan,Successful defensive actions per 90,Defensive duels per 90,"Defensive duels won, %",Aerial duels per 90,"Aerial duels won, %",Sliding tackles per 90,PAdj Sliding tackles,Shots blocked per 90,Interceptions per 90,PAdj Interceptions,Fouls per 90,Yellow cards,Yellow cards per 90,Red cards,Red cards per 90,Successful attacking actions per 90,Goals per 90,Non-penalty goals,Non-penalty goals per 90,xG per 90,Head goals,Head goals per 90,Shots,Shots per 90,"Shots on target, %","Goal conversion, %",Assists per 90,Crosses per 90,"Accurate crosses, %",Crosses from left flank per 90,"Accurate crosses from left flank, %",Crosses from right flank per 90,"Accurate crosses from right flank, %",Crosses to goalie box per 90,Dribbles per 90,"Successful dribbles, %",Offensive duels per 90,"Offensive duels won, %",Touches in box per 90,Progressive runs per 90,Accelerations per 90,Received passes per 90,Received long passes per 90,Fouls suffered per 90,Passes per 90,"Accurate passes, %",Forward passes per 90,"Accurate forward passes, %",Back passes per 90,"Accurate back passes, %",Lateral passes per 90,"Accurate lateral passes, %",Short / medium passes per 90,"Accurate short / medium passes, %",Long passes per 90,"Accurate long passes, %","Average pass length, m","Average long pass length, m",xA per 90,Shot assists per 90,Second assists per 90,Third assists per 90,Smart passes per 90,"Accurate smart passes, %",Key passes per 90,Passes to final third per 90,"Accurate passes to final third, %",Passes to penalty area per 90,"Accurate passes to penalty area, %",Through passes per 90,"Accurate through passes, %",Deep completions per 90,Deep completed crosses per 90,Progressive passes per 90,"Accurate progressive passes, %",Conceded goals,Conceded goals per 90,Shots against,Shots against per 90,Clean sheets,"Save rate, %",xG against,xG against per 90,Prevented goals,Prevented goals per 90,Back passes received as GK per 90,Exits per 90,Aerial duels per 90,Free kicks per 90,Direct free kicks per 90,"Direct free kicks on target, %",Corners per 90,Penalties taken,"Penalty conversion, %"
E. Mason-Clark,Peterborough United,Peterborough United,"LAMF, AMF, CF",24,400000,2025-06-30,27,2541,10,8.09,4,4.41,26.95,42.58,England,England,right,178,76,no,4.04,4.36,56.91,1.95,34.55,0.11,0.17,0.04,1.45,2.27,0.96,3,0.11,0,0,7.44,0.35,10,0.35,0.29,3,0.11,76,2.69,40.79,13.158,0.14,3.97,32.14,3.79,33.64,0.18,0,0.78,8.57,56.2,17,42.29,5.14,3.4,1.03,13.64,1.42,1.45,22.17,77.32,3.83,75.93,5.84,93.94,7.93,73.21,17.07,87.34,1.17,81.82,19.88,26.54,0.16,1.38,0.07,0.04,0.35,70,0.67,1.28,83.33,3.29,60.22,0.28,75,1.56,1.31,3.22,85.71,0,,0,,0,0,0,0,,,0.04,,,0,0,0,0.07,1,0
J. Brophy,Cambridge United,Cambridge United,"RAMF, RW, LAMF",29,400000,2024-06-30,27,2374,0,1.7,1,2.21,19.68,50.29,England,England,left,180,72,no,7.96,7.01,58.92,1.78,40.43,0.38,0.46,0.19,3.45,4.23,0.42,5,0.19,0,0,3.87,0,0,0,0.06,0,0,19,0.72,31.58,0,0.04,2.46,32.31,1.25,30.3,1.21,34.38,0.49,4.47,61.02,8.95,50.42,2.16,3.03,1.63,16.79,1.21,1.63,27.83,72.62,8.23,62.21,5.69,92.67,8.61,71.37,23.43,79.45,1.93,41.18,17.44,34.32,0.08,0.95,0,0,0.23,50,0.34,3.49,55.43,2.92,50.65,0.38,20,1.02,0.87,5.38,73.24,0,,0,,0,0,0,0,,,0.34,,,0.08,0,0,0.04,0,0
R. Broom,Fleetwood Town,Fleetwood Town,"RW, RCMF, RWB",27,350000,,19,1406,1,1.55,1,1.51,19.01,43.77,Wales,Wales,right,177,80,no,7.17,6.72,53.33,1.66,30.77,0.58,0.76,0.32,3.01,3.98,1.34,4,0.26,0,0,3.01,0.06,1,0.06,0.1,0,0,14,0.9,42.86,7.143,0.06,2.69,26.19,0.19,0,2.5,28.21,0.51,3.2,56,8.19,39.06,1.41,1.54,1.02,18.31,0.58,1.34,29.13,75.6,8.83,63.77,5.83,94.51,9.09,75.35,23.94,85.03,2.62,36.59,21.23,31.16,0.1,0.64,0.06,0,0.19,66.67,0.51,3.78,61.02,2.62,53.66,0.38,33.33,0.77,0.9,4.48,71.43,0,,0,,0,0,0,0,,,0.38,,,0.58,0,0,1.15,0,0
J. McCarthy,Wycombe Wanderers,Wycombe Wanderers,RB,28,350000,2024-06-30,1,21,0,0,0,0,,,England,England,right,186,80,no,,,,,,,0,,,0,,0,,0,,,,0,,,0,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,0,,0,,0,0,0,,,,,,,,,,,0,0
O. Azeez,Reading,Reading,"RW, RAMF, CF",22,350000,2024-06-30,28,2415,4,4.93,6,4.35,24.07,43.5,England,"England, Nigeria",right,181,69,no,6.93,6.26,55.95,3.84,37.86,0,0,0.07,3.43,4.83,1.19,4,0.15,0,0,5.93,0.15,4,0.15,0.18,0,0,60,2.24,35,6.667,0.22,4.17,31.25,0.45,41.67,3.73,30,0.56,6.37,56.14,11.48,42.21,3.76,2.5,1.19,13.68,1.71,0.71,24.63,66.87,6.26,53.57,5.85,92.99,7.79,58.85,18.82,77.82,1.71,32.61,18.44,29.98,0.16,1.27,0.07,0,0.37,70,0.71,2.2,55.93,3.54,47.37,0.41,54.55,0.93,1.49,4.02,75,0,,0,,0,0,0,0,,,0.07,,,0,0,0,0.63,0,0
H. Knibbs,Reading,Reading,"LW, LCMF, AMF",24,350000,,27,2444,7,4.72,3,1.33,21.1,46.77,England,England,right,175,70,no,9.54,8.51,64.5,4.64,34.13,0.33,0.47,0.15,3.72,5.24,1.22,3,0.11,0,0,1.55,0.26,7,0.26,0.17,1,0.04,25,0.92,68,28,0.11,1.18,21.88,0.74,20,0.44,25,0.15,1.36,40.54,4.05,38.18,2.61,0.74,0.37,10.05,0.96,0.88,16.39,70.56,4.79,60,4.16,90.27,4.05,60.91,14.51,74.87,0.7,63.16,16.26,15.48,0.05,0.55,0,0,0.22,50,0.29,1.88,62.75,0.99,55.56,0.18,40,0.41,0.22,3.39,65.22,0,,0,,0,0,0,0,,,0.04,,,0.04,0.04,100,0.04,0,0
T. Springett,Northampton Town,Northampton Town,"RAMF, RW",21,350000,2025-06-30,1,44,0,0.05,0,0,,,England,"England, Republic of Ireland",left,174,72,yes,,,,,,,0,,,15,,0,,0,,,,0,,,0,,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.69,0,,,,,,,,,,,,,,,,,,0,,0,,0,0,0,,,,,,,,,,,0,0
T. Taylor,Charlton Athletic,Charlton Athletic,"RAMF, LCMF, RCMF",22,300000,,5,188,0,0.02,0,0.2,15.8,66.67,Scotland,"Scotland, Wales",right,185,80,no,5.27,4.31,55.56,1.91,75,0.48,0.79,0,2.39,3.95,0.96,1,0.48,0,0,0,0,0,0,0.01,0,0,1,0.48,0,0,0,0,0,0,0,0,0,0,0,0,2.87,66.67,0,0.48,0,23.94,0,1.44,40.21,70.24,18.67,46.15,5.74,91.67,12.45,92.31,33.99,78.87,6.22,23.08,20.85,28.8,0.09,1.44,0,0,0,0,0,7.66,50,1.44,33.33,0,0,0.48,0,6.22,69.23,0,,0,,0,0,0,0,,,0.48,,,1.91,0,0,3.35,0,0
M. Browne,Oxford United,Oxford United,"RAMF, LAMF",25,300000,,4,266,0,0.12,0,0.35,26.05,49.35,England,England,right,179,74,no,8.12,8.12,50,2.71,62.5,0,0,0,4.06,5.71,2.37,0,0,0,0,5.41,0,0,0,0.04,0,0,2,0.68,50,0,0,2.03,50,0.68,0,1.35,75,0.68,6.43,63.16,12.18,50,2.37,4.06,1.69,18.95,2.37,3.05,22.33,81.82,4.4,69.23,7.11,95.24,6.77,80,18.95,89.29,1.35,25,17.6,20.87,0.12,1.35,0,0,0.34,0,0.34,3.38,70,1.02,66.67,0.68,0,0.34,0.68,2.37,100,0,,0,,0,0,0,0,,,0.34,,,0,0,0,0,0,0
O. Shodipo,,Lincoln City,"LW, AMF, RWF",26,300000,,6,129,1,0.69,0,0,23.02,54.55,Republic of Ireland,"Republic of Ireland, England",right,176,70,no,5.58,6.28,55.56,0.7,0,0.7,1.58,0,1.4,3.16,0.7,0,0,0,0,8.37,0.7,1,0.7,0.48,0,0,1,0.7,100,100,0,5.58,25,3.49,40,2.09,0,0,6.98,90,12.56,61.11,2.09,2.09,0.7,16.05,1.4,2.09,23.02,69.7,4.19,66.67,5.58,100,9.07,69.23,15.35,90.91,2.79,50,22.48,19.22,0,0.7,0,0,0,0,0,2.09,66.67,4.19,50,0.7,0,2.09,1.4,4.88,71.43,0,,0,,0,0,0,0,,,0,,,0,0,0,0,0,0
S. Sinclair,Bristol Rovers,Bristol Rovers,"LW, LAMF, RAMF",34,300000,2024-06-30,11,337,2,1.9,0,0.27,14.69,36.36,England,"England, Jamaica",right,175,69,no,2.67,4.01,60,1.34,20,0,0,0,0.27,0.45,0.8,0,0,0,0,3.74,0.53,2,0.53,0.51,0,0,12,3.2,58.33,16.667,0,1.34,20,1.34,20,0,0,0.27,2.94,45.45,6.68,28,4.01,3.47,0.8,18.69,2.67,0.8,18.96,83.1,2.14,62.5,8.81,90.91,4.01,80,17.63,87.88,0,0,16.22,0,0.07,0.53,0,0,0.53,50,0,0.27,100,0.53,0,0.53,50,0.27,0,1.87,85.71,0,,0,,0,0,0,0,,,0,,,0,0,0,1.6,0,0
D. Mandroiu,Lincoln City,Lincoln City,"LWF, LW",25,300000,2024-06-30,20,1396,5,5.26,2,2.37,18.44,38.11,Republic of Ireland,"Republic of Ireland, Romania",right,180,73,no,6.51,5.22,59.26,1.74,22.22,0.84,0.91,0.06,2.58,2.79,0.77,4,0.26,2,0.13,2.26,0.32,1,0.06,0.34,0,0,30,1.93,30,16.667,0.13,1.1,17.65,0.84,23.08,0.26,0,0.45,2.71,38.1,9.09,34.75,1.22,1.29,0.77,23.34,1.1,1.42,30.69,75.84,8.19,56.69,7.87,94.26,9.09,75.89,26.17,83.5,3.42,35.85,19.33,34.76,0.15,0.84,0,0,1.1,41.18,0.26,5.48,54.12,3.48,42.59,1.81,35.71,1.29,0.32,4.58,73.24,0,,0,,0,0,0,0,,,0.19,,,1.35,0.13,0,2.19,4,100
C. McManaman,Wigan Athletic,Wigan Athletic,"LAMF, RWB, AMF",32,300000,,28,1045,2,0.74,3,1.85,20.41,50.21,England,"England, Republic of Ireland",right,174,74,no,6.37,5.51,48.44,3.1,36.11,0.34,0.52,0.17,3.36,5.11,1.64,4,0.34,0,0,5.68,0.17,2,0.17,0.06,0,0,13,1.12,30.77,15.385,0.26,3.44,45,1.46,41.18,1.89,45.45,0.69,5.6,67.69,9.3,59.26,2.07,2.41,0.17,15.5,1.89,2.58,22.82,75.47,3.79,45.45,8.27,96.88,7.23,69.05,17.57,86.76,1.89,27.27,20.48,19.44,0.16,0.78,0,0.09,0,0,0.69,1.81,33.33,2.5,41.38,0,0,0.34,1.38,3.27,57.89,0,,0,,0,0,0,0,,,0.09,,,0,0,0,0,0,0
S. Hoskins,Northampton Town,Northampton Town,"LAMF, LWF, CF",30,300000,2026-06-30,26,2506,14,10.87,2,2.2,16.95,39.19,England,England,right,173,67,no,6.28,4.88,51.47,2.59,26.39,0.18,0.22,0.07,3.59,4.45,0.9,5,0.18,0,0,2.94,0.5,11,0.4,0.39,1,0.04,86,3.09,36.05,16.279,0.07,1.47,26.83,0.57,31.25,0.86,25,0.25,2.66,51.35,7.04,37.76,2.73,1.36,0.43,14.65,1.44,1.04,21.76,68.81,7.25,51.49,4.74,86.36,5.82,77.78,17.45,75.93,2.84,46.84,18.85,29.66,0.08,0.57,0.07,0,0.36,20,0.29,2.91,56.79,1.9,43.4,0.57,18.75,0.54,0.47,3.63,55.45,0,,0,,0,0,0,0,,,0.18,,,0.11,0.11,33.33,0.07,4,75
C. Blackett-Taylor,Derby County,Derby County,"LAMF, LWF, LW",26,300000,2024-06-30,27,2488,8,7.01,6,4.7,20,43.4,England,England,right,180,67,yes,2.46,2.46,58.82,0.9,16,0.04,0.05,0,0.98,1.42,0.61,1,0.04,0,0,7.02,0.29,7,0.25,0.25,0,0,62,2.24,41.94,12.903,0.22,3.33,31.52,3.07,30.59,0.14,50,0.58,7.85,63.13,13.96,45.34,4.92,4.67,1.45,14.72,1.19,0.51,18.88,78.16,2.46,79.41,5.75,92.45,6.55,72.93,15.23,88.84,0.4,45.45,18.41,13.57,0.17,1.37,0,0.04,0.11,66.67,0.76,0.47,92.31,2.1,63.79,0.04,100,0.98,1.01,2.68,77.03,0,,0,,0,0,0,0,,,0,,,0,0,0,0.29,1,100
B. Bodin,Oxford United,Oxford United,"LAMF, CF, AMF",31,250000,,21,1342,3,4.48,0,1.6,21.8,32.31,England,"England, Wales",left,180,70,no,5.23,4.29,53.13,5.7,32.94,0.2,0.28,0.07,2.75,3.8,1.27,2,0.13,0,0,1.88,0.2,3,0.2,0.3,1,0.07,41,2.75,26.83,7.317,0,0.54,0,0.47,0,0.07,0,0,2.55,36.84,7.78,26.72,2.75,1.01,0.34,18.31,1.27,0.94,25.15,77.33,6.84,59.8,7.11,94.34,5.37,77.5,23.27,81.27,1.34,40,14.53,19.4,0.11,0.94,0,0.07,0.54,37.5,0.2,2.95,70.45,1.34,45,0.67,30,0.94,0,3.29,61.22,0,,0,,0,0,0,0,,,0.07,,,0.13,0.13,0,0.07,0,0
D. Jaiyesimi,Charlton Athletic,Charlton Athletic,"RAMF, RB",25,250000,2024-06-30,1,29,0,0,0,0.08,,,England,"England, Nigeria",right,181,72,no,,,,,,,0,,,30,,0,,0,,,,0,,,0,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.16,18.76,,,,,,,,,,,,,,,,,,0,,0,,0,0,0,,,,,,,,,,,0,0
K. Sadlier,Wycombe Wanderers,Wycombe Wanderers,"LW, LAMF, AMF",29,250000,2024-06-30,20,980,1,2.02,0,2,18.73,42.16,England,"England, Republic of Ireland",right,178,66,no,4.41,3.86,61.9,3.58,28.21,0.18,0.27,0.18,1.84,2.71,0.37,2,0.18,0,0,4.87,0.09,1,0.09,0.19,0,0,26,2.39,30.77,3.846,0,3.77,21.95,3.21,20,0.55,33.33,0.64,5.51,60,9.28,42.57,3.31,2.48,0.73,13.96,1.38,0.37,22.13,66.8,6.15,53.73,4.5,93.88,6.7,67.12,15.89,80.35,2.66,48.28,19.46,21.27,0.18,1.38,0,0,0.09,0,0.37,2.48,51.85,2.3,56,0.46,40,0.83,0.83,3.58,69.23,0,,0,,0,0,0,0,,,0.09,,,0.28,0.28,33.33,2.57,0,0
D. Ajiboye,Peterborough United,Peterborough United,RAMF,25,250000,2025-06-30,23,1040,2,1.82,3,2.35,21.81,48.81,England,"England, Nigeria",right,170,70,no,5.88,4.67,53.7,1.73,30,0.35,0.56,0,3.03,4.86,0.87,2,0.17,0,0,7.44,0.17,2,0.17,0.16,0,0,16,1.38,25,12.5,0.26,5.11,37.29,0.17,100,4.76,34.55,1.21,7.96,65.22,13.67,51.27,3.46,4.07,1.47,22.76,1.21,1.73,30.55,76.77,7.01,71.6,9.17,95.28,8.65,75,23.8,86.55,1.9,59.09,19.43,24.52,0.2,1.04,0.09,0.09,0,0,0.69,2.42,78.57,3.55,48.78,0,0,0.69,1.73,5.02,79.31,0,,0,,0,0,0,0,,,0.09,,,0,0,0,1.04,0,0
J. Gibson,Carlisle United,Carlisle United,"LW, RCMF, LAMF",25,250000,2024-06-30,28,2159,7,4.5,1,3.17,20.63,42.42,England,England,right,178,80,no,6.09,5.17,58.06,1.75,26.19,0.17,0.21,0.04,2.92,3.72,0.67,2,0.08,0,0,5.92,0.29,5,0.21,0.19,0,0,76,3.17,35.53,9.211,0.04,3.71,38.2,2.58,35.48,1.13,44.44,0.63,5.92,55.63,11.84,39.44,1.63,2.75,0.67,18.34,1.04,0.46,29.39,79.01,6.54,70.06,7.25,93.68,10.21,76.73,24.43,86.52,1.33,50,17.87,24.25,0.13,1.17,0.04,0,0.38,22.22,0.79,2.63,66.67,3.88,51.61,0.63,33.33,0.67,1.63,4.25,77.45,0,,0,,0,0,0,0,,,0.13,,,0.29,0.08,50,0.5,2,100
S. Kaikai,Cambridge United,Cambridge United,"LW, RAMF, LAMF",28,250000,,21,1349,2,1.29,0,1.04,24.02,42.78,Sierra Leone,Sierra Leone,right,182,73,no,5.74,5.14,50.65,3,24.44,0.07,0.09,0.13,3.07,4.09,0.87,0,0,0,0,4.67,0.13,2,0.13,0.09,0,0,23,1.53,30.43,8.696,0,2.4,16.67,1.67,12,0.73,27.27,0.6,6.47,55.67,13.34,45,2.2,1.8,0.87,13.41,1.07,2.4,22.95,74.71,6.67,65,5.14,89.61,7.07,70.75,19.15,82.58,1.6,58.33,17.98,22.18,0.07,0.73,0,0,0.2,100,0.33,2.07,70.97,2.87,44.19,0.33,80,1,0.53,4.14,64.52,0,,0,,0,0,0,0,,,0,,,0.07,0.07,0,0.4,0,0
A. Scully,Portsmouth,Portsmouth,"LAMF, LWF",24,250000,2025-06-30,6,328,0,0.38,0,0.61,19.76,37.5,England,"England, Republic of Ireland",right,173,66,no,4.39,4.66,47.06,2.2,25,0.27,0.5,0,1.92,3.5,0.82,2,0.55,0,0,4.39,0,0,0,0.11,0,0,4,1.1,50,0,0,3.29,41.67,2.47,44.44,0.82,33.33,1.1,5.21,47.37,10.15,32.43,3.29,1.1,0,12.9,0.82,1.1,20.03,75.34,4.39,50,7.13,96.15,4.66,76.47,15.91,84.48,0.82,33.33,21.88,20.52,0.17,0.82,0,0,0.27,0,0.27,1.37,80,2.47,55.56,0.27,0,0.55,1.37,3.57,69.23,0,,0,,0,0,0,0,,,0,,,0.55,0,0,4.39,0,0
O. O'Neill,Leyton Orient,Leyton Orient,"LW, LAMF",21,250000,2025-06-30,1,28,0,0.11,0,0,,,Republic of Ireland,"Republic of Ireland, England",right,0,0,no,,,,,,,0,,,0,,0,,0,,,,0,,,0,,2,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.55,0,,,,,,,,,,,,,,,,,,0,,0,,0,0,0,,,,,,,,,,,0,0
