Player,Team,Team within selected timeframe,Position,Age,Market value,Contract expires,Matches played,Minutes played,Goals,xG,Assists,xA,Duels per 90,"Duels won, %",Birth country,Passport country,Foot,Height,Weight,On loan,Successful defensive actions per 90,Defensive duels per 90,"Defensive duels won, %",Aerial duels per 90,"Aerial duels won, %",Sliding tackles per 90,PAdj Sliding tackles,Shots blocked per 90,Interceptions per 90,PAdj Interceptions,Fouls per 90,Yellow cards,Yellow cards per 90,Red cards,Red cards per 90,Successful attacking actions per 90,Goals per 90,Non-penalty goals,Non-penalty goals per 90,xG per 90,Head goals,Head goals per 90,Shots,Shots per 90,"Shots on target, %","Goal conversion, %",Assists per 90,Crosses per 90,"Accurate crosses, %",Crosses from left flank per 90,"Accurate crosses from left flank, %",Crosses from right flank per 90,"Accurate crosses from right flank, %",Crosses to goalie box per 90,Dribbles per 90,"Successful dribbles, %",Offensive duels per 90,"Offensive duels won, %",Touches in box per 90,Progressive runs per 90,Accelerations per 90,Received passes per 90,Received long passes per 90,Fouls suffered per 90,Passes per 90,"Accurate passes, %",Forward passes per 90,"Accurate forward passes, %",Back passes per 90,"Accurate back passes, %",Lateral passes per 90,"Accurate lateral passes, %",Short / medium passes per 90,"Accurate short / medium passes, %",Long passes per 90,"Accurate long passes, %","Average pass length, m","Average long pass length, m",xA per 90,Shot assists per 90,Second assists per 90,Third assists per 90,Smart passes per 90,"Accurate smart passes, %",Key passes per 90,Passes to final third per 90,"Accurate passes to final third, %",Passes to penalty area per 90,"Accurate passes to penalty area, %",Through passes per 90,"Accurate through passes, %",Deep completions per 90,Deep completed crosses per 90,Progressive passes per 90,"Accurate progressive passes, %",Conceded goals,Conceded goals per 90,Shots against,Shots against per 90,Clean sheets,"Save rate, %",xG against,xG against per 90,Prevented goals,Prevented goals per 90,Back passes received as GK per 90,Exits per 90,Aerial duels per 90,Free kicks per 90,Direct free kicks per 90,"Direct free kicks on target, %",Corners per 90,Penalties taken,"Penalty conversion, %"
M. Kudus,West Ham United,West Ham United,"RAMF, RW, CF",23,30000000,2025-06-30,16,1084,6,1.58,1,0.99,34.46,41.45,Ghana,Ghana,left,177,70,no,6.06,5.56,70.15,2.24,22.22,0.08,0.09,0,2.08,2.31,1.49,3,0.25,0,0,6.06,0.5,6,0.5,0.13,0,0,19,1.58,42.11,31.579,0.08,2.74,39.39,0.66,62.5,2.08,32,0.66,7.56,56.04,22.42,37.04,2.08,2.32,1.49,15.61,1.49,2.32,28.15,81.12,3.99,64.58,9.13,96.36,10.71,82.17,24.08,87.59,1.33,50,18.21,18.85,0.08,0.66,0.08,0,0.08,100,0.42,1.16,78.57,2.74,48.48,0.17,50,0.58,1.16,3.07,64.86,0,,0,,0,0,0,0,,,0.42,,,0,0,0,0,0,0
L. Trossard,Arsenal,Arsenal,"LWF, LCMF, CF",29,30000000,2026-06-30,17,857,4,4.04,1,1.97,15.23,44.83,Belgium,Belgium,right,172,63,no,6.2,4.2,65,0.95,33.33,0,0,0.11,3.47,6.23,0.63,0,0,0,0,3.99,0.42,4,0.42,0.42,1,0.11,27,2.84,29.63,14.815,0.11,2.63,48,2.31,50,0.32,33.33,0.32,2.84,55.56,7.88,38.67,5.15,2.31,0.95,26.04,1.58,0.84,31.3,79.53,6.09,67.24,8.4,96.25,11.03,80,27.09,84.88,1.58,40,17.55,17.55,0.21,1.26,0,0,0.74,42.86,0.32,2.84,66.67,3.15,73.33,0.74,14.29,1.68,1.37,5.67,81.48,0,,0,,0,0,0,0,,,0.74,,,0.21,0.11,0,2.42,0,0
B. Johnson,Tottenham Hotspur,Tottenham Hotspur,"RWF, RAMF, LAMF",22,30000000,2026-06-30,18,1292,1,3.76,3,2.4,13.79,53.54,England,"England, Wales",right,179,73,no,4.11,3.69,47.17,1.11,50,0.28,0.4,0.07,2.09,3.01,0.49,1,0.07,0,0,4.46,0.07,1,0.07,0.26,0,0,27,1.88,37.04,3.704,0.21,3.2,32.61,0.7,40,2.51,30.56,0.42,3.69,71.7,6.83,62.24,5.22,1.81,0.63,19.43,2.86,1.6,23.48,73.89,5.09,65.75,7.45,90.65,6.34,67.03,19.37,82.73,1.32,36.84,16.47,25.68,0.17,1.18,0.07,0,0.21,33.33,0.91,1.74,72,2.79,57.5,0.28,25,1.53,0.91,4.53,70.77,0,,0,,0,0,0,0,,,0.07,,,0,0,0,0,0,0
N. Madueke,Chelsea,Chelsea,"RW, RAMF",21,28000000,2030-06-30,10,324,2,1.38,0,0.43,29.44,36.79,England,"England, Nigeria",left,182,70,no,4.17,6.67,33.33,2.5,11.11,0,0,0,1.94,3.56,1.39,1,0.28,0,0,8.89,0.56,1,0.28,0.38,0,0,10,2.78,40,20,0,4.17,40,0,0,3.89,42.86,0.56,10.28,56.76,16.94,44.26,6.11,4.44,1.11,27.22,1.11,1.94,37.5,86.67,8.06,82.76,12.5,100,10,80.56,33.33,92.5,0,0,11.98,0,0.12,1.67,0.28,0,0.28,100,0.28,1.94,100,4.17,60,0.28,100,1.67,1.67,5.83,85.71,0,,0,,0,0,0,0,,,0.28,,,0,0,0,0.56,1,100
A. Danjuma,Everton,Everton,"LW, CF, RW",26,27000000,2026-06-30,13,613,1,2.73,0,0.27,13.65,38.71,Nigeria,"Nigeria, Netherlands",right,178,74,yes,2.35,3.38,34.78,1.17,37.5,0,0,0,1.17,1.41,0.59,0,0,0,0,4.85,0.15,1,0.15,0.4,0,0,22,3.23,31.82,4.545,0,2.06,21.43,2.06,21.43,0,0,0.59,4.85,66.67,7.78,47.17,3.67,3.23,0.44,15.42,2.64,0.59,18.35,74.4,3.82,69.23,4.7,90.63,6.02,68.29,15.86,80.56,0.44,100,16.26,7.47,0.04,0.59,0,0,0.15,100,0.15,0.59,75,1.76,16.67,0.15,100,0.29,0.44,1.91,100,0,,0,,0,0,0,0,,,0,,,0.15,0.15,0,0.15,0,0
M. Olise,Crystal Palace,Crystal Palace,"RW, RWF, RAMF",22,27000000,2027-06-30,9,776,5,2.81,1,2.15,28.3,50.41,England,"England, France",left,176,68,no,7.89,7.31,60.32,1.86,18.75,0.46,0.5,0,3.02,3.25,0.81,0,0,0,0,8.23,0.58,4,0.46,0.33,0,0,23,2.67,39.13,21.739,0.12,3.48,26.67,0.35,0,3.13,29.63,0.23,8.93,70.13,15.77,55.15,3.83,3.36,1.28,27.49,1.39,2.9,36.77,79.5,7.65,69.7,9.74,94.05,11.13,73.96,31.43,86.35,2.32,60,16.9,41.48,0.25,1.86,0,0.23,0.46,0,0.81,3.83,78.79,3.48,53.33,0.93,37.5,1.39,0.93,5.22,77.78,0,,0,,0,0,0,0,,,0.12,,,3.13,0.23,0,2.67,1,100
J. McGinn,Aston Villa,Aston Villa,"LW, RW, LAMF",29,27000000,2027-06-30,21,2017,5,3.47,2,2.86,20.21,44.81,Scotland,Scotland,left,178,68,no,5.76,5.71,52.34,0.8,22.22,0.4,0.6,0.04,2.36,3.54,1.2,5,0.22,0,0,3.75,0.22,5,0.22,0.16,0,0,27,1.2,40.74,18.519,0.09,1.56,57.14,1.07,62.5,0.45,50,0.18,3.48,61.54,11.42,45.31,1.87,1.38,0.62,19.99,0.89,1.7,29.36,80.24,9.33,67.94,3.88,86.21,12.27,88.36,24.76,84.5,3.08,57.97,19.67,37.2,0.13,1.07,0.22,0.04,0.89,25,0.54,5.35,71.67,3.26,54.79,1.61,33.33,1.12,0.89,5.13,86.09,0,,0,,0,0,0,0,,,0.09,,,0.18,0.04,100,1.07,0,0
N. Zaniolo,Aston Villa,Aston Villa,"LW, CF",24,27000000,2027-06-30,14,593,1,2.55,0,0.11,28.08,35.14,Italy,Italy,left,190,79,yes,5.46,6.22,34.15,1.82,33.33,0.3,0.52,0,3.04,5.22,2.43,4,0.61,0,0,4.55,0.15,1,0.15,0.39,1,0.15,18,2.73,27.78,5.556,0,2.43,6.25,2.12,7.14,0.3,0,0.15,6.53,55.81,16.09,35.85,5.46,2.58,0.91,15.48,0.61,2.28,21.1,68.35,4.1,81.48,4.55,80,6.37,64.29,18.06,77.31,0.76,40,16.21,10.06,0.02,0.46,0.15,0,0.15,0,0.3,1.82,75,1.82,41.67,0.46,0,1.37,0.15,2.28,66.67,0,,0,,0,0,0,0,,,0.15,,,0,0,0,0,0,0
R. Lavia,Chelsea,Chelsea,"LW, LDMF",20,25000000,2027-06-30,1,42,0,0,0,0,,,Belgium,Belgium,right,181,75,no,,,,,,,0,,,0,,0,,0,,,,0,,,0,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.22,43.78,,,,,,,,,,,,,,,,,,0,,0,,0,0,0,,,,,,,,,,,0,0
T. Werner,Tottenham Hotspur,Tottenham Hotspur,LWF,27,25000000,2026-06-30,1,84,0,0.42,1,0.23,15,64.29,Germany,Germany,right,180,75,yes,3.21,3.21,66.67,1.07,0,0,0,0,1.07,1.88,0,0,0,0,0,7.5,0,0,0,0.45,0,0,5,5.36,0,0,1.07,3.21,0,3.21,0,0,0,0,8.57,87.5,9.64,77.78,10.71,6.43,1.07,30,3.21,0,36.43,88.24,4.29,100,18.21,94.12,7.5,85.71,32.14,96.67,1.07,100,15.99,22.72,0.24,1.07,0,0,0,0,1.07,1.07,100,1.07,0,0,0,2.14,0,2.14,50,0,,0,,0,0,0,0,,,1.07,,,0,0,0,0,0,0
Pablo Fornals,West Ham United,West Ham United,"RW, LW, LAMF",27,25000000,2024-06-30,15,518,0,0.5,0,0.45,14.42,40.96,Spain,Spain,right,178,67,no,6.08,5.21,50,1.39,37.5,0,0,0.17,3.47,3.68,0.52,0,0,0,0,2.26,0,0,0,0.09,0,0,6,1.04,50,0,0,2.08,16.67,1.39,25,0.69,0,0.17,2.26,46.15,5.56,37.5,3.13,0.87,0,25.54,1.74,0.52,35.27,81.28,10.77,69.35,7.99,93.48,10.08,81.03,31.27,86.67,1.91,63.64,18.43,17.38,0.08,0.69,0,0,0.52,66.67,0.52,4,69.57,1.39,62.5,0.52,33.33,0.52,0.35,4.69,88.89,0,,0,,0,0,0,0,,,0.52,,,0,0,0,0,0,0
A. Iwobi,Fulham,Fulham,"LAMF, AMF, LW",27,25000000,2024-06-30,18,1395,3,2.55,0,1.25,14.45,40.63,Nigeria,"Nigeria, England",right,183,75,no,4.52,3.81,66.1,0.97,6.67,0,0,0,2,2.49,0.45,2,0.13,0,0,3.35,0.19,3,0.19,0.16,0,0,31,2,35.48,9.677,0,2.45,31.58,1.1,17.65,1.35,42.86,0.32,3.68,42.11,7.48,31.9,2.26,2.84,1.03,30.71,1.81,0.13,39.68,81.63,10.45,74.69,8.65,93.28,13.03,82.67,35.03,86.74,2.32,55.56,17.84,33.69,0.08,0.9,0.13,0,0.52,62.5,0.32,4.58,76.06,3.68,40.35,0.84,30.77,0.9,0.71,6.19,76.04,0,,0,,0,0,0,0,,,0.32,,,0,0,0,0.45,0,0
L. Bailey,Aston Villa,Aston Villa,"RW, RAMF",26,25000000,2025-06-30,19,1081,6,3.41,5,4.58,19.81,38.24,Jamaica,Jamaica,left,178,77,no,3.25,3.25,48.72,2.25,40.74,0,0,0,1.67,2.73,0.92,3,0.25,0,0,5.49,0.5,6,0.5,0.28,0,0,26,2.16,46.15,23.077,0.42,3,33.33,0.17,100,2.75,30.3,0.5,6.49,50,12.49,36.67,5.41,3.33,1.42,21.23,2.16,0.83,29.06,76.22,4.58,61.82,8.83,95.28,9.07,71.56,24.31,81.51,1.91,73.91,18.38,32.28,0.38,1.58,0,0.08,0.75,33.33,0.92,2.5,60,3.08,45.95,0.92,36.36,2.08,0.83,4.25,80.39,0,,0,,0,0,0,0,,,0.42,,,0,0,0,0.75,0,0
A. Garnacho,Manchester United,Manchester United,"LAMF, LW, RAMF",19,25000000,2028-06-30,19,1283,3,4.67,2,2.07,25.53,44.23,Spain,"Spain, Argentina",right,180,69,no,6.45,6.03,55.81,2.1,23.33,0.49,0.67,0,2.6,3.54,1.05,3,0.21,0,0,5.47,0.21,3,0.21,0.33,0,0,39,2.74,23.08,7.692,0.14,3.37,20.83,3.23,17.39,0.14,100,0.63,7.23,55.34,14.24,43.84,6.38,4.98,1.82,22.17,2.74,2.03,28.97,76.76,4.84,71.01,10.38,86.49,7.51,74.77,24.41,85.92,1.33,42.11,16.39,22.62,0.15,1.26,0,0,0.28,50,0.56,1.12,87.5,1.68,54.17,0.07,0,1.19,0.7,3.02,58.14,0,,0,,0,0,0,0,,,0.28,,,0,0,0,0,0,0
A. Elanga,Nottingham Forest,Nottingham Forest,"LAMF, LW, RAMF",21,25000000,2026-06-30,20,1548,4,4.43,6,3.6,19.71,39.23,Sweden,"Sweden, Cameroon",right,178,75,no,4.65,4.24,64.38,2.97,25.49,0.06,0.06,0.06,1.86,2.04,0.41,1,0.06,0,0,4.01,0.23,4,0.23,0.26,1,0.06,36,2.09,41.67,11.111,0.35,2.33,27.5,1.4,25,0.93,31.25,0.41,4.71,51.85,9.24,37.74,4.13,3.26,1.98,16.92,2.03,1.1,21.74,70.86,3.9,53.73,6.34,88.99,6.4,66.36,19.01,77.37,0.52,22.22,14.75,10.38,0.21,1.05,0.12,0.06,0.12,50,0.99,1.16,70,1.92,42.42,0.17,33.33,0.99,0.58,3.2,58.18,0,,0,,0,0,0,0,,,0.12,,,0,0,0,0,0,0
L. Sinisterra,Bournemouth,Bournemouth,LAMF,24,22000000,2027-06-30,13,506,2,1.71,1,0.52,28.1,46.84,Colombia,Colombia,right,172,70,yes,7.65,7.65,51.16,3.56,50,0,0,0,3.74,4.67,1.07,0,0,0,0,6.4,0.36,2,0.36,0.3,0,0,12,2.13,41.67,16.667,0.18,1.78,40,1.6,44.44,0.18,0,0.53,8,60,13.87,44.87,4.8,2.67,1.07,17.25,1.96,0.71,27.21,81.7,6.4,86.11,8,80,7.65,76.74,23.83,85.07,1.6,77.78,14.88,14.59,0.09,1.25,0,0.18,0,0,0.53,1.78,80,1.6,88.89,0.36,50,1.96,0.89,3.74,66.67,0,,0,,0,0,0,0,,,0.18,,,0,0,0,0,0,0
S. Benrahma,West Ham United,West Ham United,"LAMF, LW",28,22000000,2026-06-30,13,711,0,1.73,1,1.39,17.22,42.65,Algeria,"Algeria, France",right,172,67,no,5.82,4.05,62.5,0.76,16.67,0.13,0.13,0,3.16,3.32,0.63,1,0.13,0,0,4.56,0,0,0,0.22,0,0,18,2.28,33.33,0,0.13,3.16,28,3.04,29.17,0,0,0.25,5.57,50,10.76,38.82,4.68,3.8,1.65,24.05,2.15,0.76,32.53,79.38,5.82,67.39,10,96.2,10.38,76.83,28.48,85.78,1.01,62.5,15.12,11.1,0.18,1.52,0,0,0.63,20,0.63,1.9,46.67,3.29,42.31,0.76,33.33,1.77,0.89,4.43,65.71,0,,0,,0,0,0,0,,,0,,,0,0,0,0,1,0
J. Harrison,Everton,Everton,"RW, RAMF",27,22000000,2028-06-30,15,1342,2,2.22,3,2.03,20.19,44.19,England,England,left,175,70,yes,6.37,7.38,58.18,1.14,35.29,0,0,0,2.08,2.14,0.87,0,0,0,0,3.69,0.13,2,0.13,0.15,0,0,15,1.01,40,13.333,0.2,3.29,30.61,0.13,0,3.15,31.91,0.54,3.82,54.39,9.72,38.62,2.48,1.94,0.74,13.61,1.07,1.21,21.46,67.19,7.31,60.55,3.35,86,6.17,61.96,16.56,76.92,1.88,39.29,18.19,28.68,0.14,0.94,0.07,0.07,0.34,60,0.87,2.15,53.13,3.62,51.85,0.47,42.86,1.14,1.07,5.43,67.9,0,,0,,0,0,0,0,,,0,,,0,0,0,0.27,0,0
K. Mitoma,Brighton,Brighton,"LW, LAMF",26,22000000,2027-06-30,17,1484,3,3.46,2,3.02,18.62,47.23,Japan,Japan,right,178,71,no,4.06,4.25,55.71,1.09,38.89,0.12,0.19,0.06,1.58,2.47,0.85,4,0.24,0,0,5.7,0.18,3,0.18,0.21,1,0.06,31,1.88,38.71,9.677,0.12,3.21,32.08,3.21,32.08,0,0,0.18,7.34,52.89,11.16,48.37,6.25,6.79,1.64,27.11,2.91,1.21,33.72,82.55,6.19,72.55,10.61,94.86,8.92,78.23,29.84,88.62,0.73,50,15.27,12.6,0.18,1.27,0.12,0.12,0.49,12.5,0.85,1.33,72.73,3.7,62.3,0.42,0,2.79,0.97,3.76,83.87,0,,0,,0,0,0,0,,,0.06,,,0,0,0,0.06,0,0
K. Schade,Brentford,Brentford,"LWF, LAMF, RCMF",21,20000000,2026-06-30,5,280,1,0.54,0,0.58,28.93,43.33,Germany,"Germany, Nigeria",right,185,74,no,5.46,5.79,50,8.36,50,0.32,0.44,0,2.25,3.09,2.25,0,0,0,0,2.89,0.32,1,0.32,0.17,0,0,4,1.29,25,25,0,1.93,33.33,1.61,40,0.32,0,0.64,4.5,42.86,9.64,33.33,2.89,0.64,0.32,14.46,1.93,1.61,18.64,68.97,5.46,47.06,6.43,90,3.86,66.67,16.71,73.08,0.32,100,12.65,10.63,0.19,0.96,0,0,0.32,0,0.96,2.89,55.56,1.93,33.33,0.32,0,0.96,0.32,2.57,75,0,,0,,0,0,0,0,,,0.32,,,0,0,0,0,0,0
S. March,Brighton,Brighton,"RW, LB, RAMF",29,18000000,2026-06-30,7,597,3,2.05,1,0.84,19.15,51.97,England,England,left,180,72,no,7.84,7.54,64,1.81,41.67,0.3,0.42,0,2.71,3.8,1.51,1,0.15,0,0,3.77,0.45,3,0.45,0.31,1,0.15,13,1.96,46.15,23.077,0.15,1.81,25,0.75,40,1.06,14.29,0.3,2.86,78.95,6.63,47.73,2.56,1.36,0.6,25.48,1.36,1.21,33.92,77.78,10.4,68.12,8.74,89.66,9.2,80.33,30.6,83.25,1.66,36.36,18.39,32.8,0.13,0.75,0,0,0.3,50,0.15,2.41,68.75,2.26,60,0.3,50,1.36,0.3,4.52,56.67,0,,0,,0,0,0,0,,,0.45,,,0.6,0.3,0,1.66,0,0
M. Solomon,Tottenham Hotspur,Tottenham Hotspur,LAMF,24,18000000,,5,235,0,0.42,2,0.97,21.45,48.21,Israel,"Israel, Portugal",right,170,0,no,6.13,4.98,53.85,0.38,0,0,0,0,3.45,6,0.77,1,0.38,0,0,6.13,0,0,0,0.16,0,0,7,2.68,14.29,0,0.77,2.68,42.86,2.3,50,0.38,0,0.38,7.28,57.89,14.55,47.37,9.19,6.13,2.68,24.89,0.38,0.38,36,87.23,6.89,72.22,13.4,100,11.49,80,32.94,91.86,0.38,0,15.19,3.16,0.37,4.21,0,0,0.38,100,1.53,1.53,75,4.98,61.54,0.38,100,4.21,0.77,3.45,100,0,,0,,0,0,0,0,,,0.77,,,0,0,0,0,0,0
J. Doku,Manchester City,Manchester City,"LAMF, LW, LWF",21,18000000,2025-06-30,12,863,2,1.31,4,2.65,28.16,52.22,Belgium,"Belgium, Ghana",right,173,77,no,6.26,5.42,73.08,0.31,0,0.21,0.36,0,2.09,3.55,0.63,2,0.21,0,0,10.64,0.21,2,0.21,0.14,0,0,20,2.09,30,10,0.42,4.38,30.95,4.28,31.71,0.1,0,1.15,13.45,62.02,20.13,49.74,7.82,8.45,1.25,28.57,4.28,1.67,36.81,81.59,4.07,51.28,13.04,97.6,11.68,82.14,32.12,88.31,0.42,100,16.37,10.67,0.28,1.77,0.31,0.1,0.63,50,1.15,0.94,77.78,3.96,71.05,0.42,50,3.34,1.36,3.13,93.33,0,,0,,0,0,0,0,,,0.1,,,0,0,0,0,0,0
D. McNeil,Everton,Everton,"LW, LAMF",24,18000000,2027-06-30,18,1549,2,2.54,4,4.93,19.46,42.09,England,England,left,183,70,no,6.91,5.75,58.59,1.57,40.74,0.17,0.18,0.17,3.37,3.49,0.58,1,0.06,0,0,4.07,0.12,2,0.12,0.15,0,0,31,1.8,29.03,6.452,0.23,4.53,34.62,4.01,33.33,0.52,44.44,0.58,4.3,43.24,9.88,37.65,1.98,1.74,0.76,21.5,0.81,0.76,29.28,73.02,7.5,60.47,6.45,96.4,9.53,67.68,21.9,85.68,3.2,40,20.5,33.73,0.29,1.63,0,0,0.29,40,0.99,3.49,55,3.95,42.65,0.76,38.46,0.64,1.34,4.59,81.01,0,,0,,0,0,0,0,,,0.17,,,0.87,0,0,1.74,0,0
A. Diallo,Manchester United,Manchester United,"RAMF, RW",21,18000000,2025-06-30,1,47,0,0.02,0,0.16,13.4,71.43,Côte d'Ivoire,"Côte d'Ivoire, Italy",left,173,72,no,5.74,3.83,100,0,0,0,0,0,1.91,3.75,0,0,0,0,0,5.74,0,0,0,0.04,0,0,1,1.91,100,0,0,0,0,0,0,0,0,0,3.83,100,5.74,66.67,5.74,1.91,0,22.98,1.91,1.91,32.55,94.12,3.83,100,7.66,100,11.49,100,32.55,94.12,0,0,12.65,0,0.31,1.91,0,0,0,0,1.91,3.83,100,1.91,100,0,0,3.83,0,1.91,100,0,,0,,0,0,0,0,,,0,,,0,0,0,0,0,0
Jonny,Wolverhampton Wanderers,Wolverhampton Wanderers,LW,29,17000000,2025-06-30,1,11,0,0,0,0,,,Spain,Spain,right,175,70,no,,,,,,,0,,,7.5,,0,,0,,,,0,,,0,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.25,0,,,,,,,,,,,,,,,,,,0,,0,,0,0,0,,,,,,,,,,,0,0
C. Hudson-Odoi,Nottingham Forest,Nottingham Forest,"LAMF, LW, LWF",23,17000000,2024-06-30,12,657,1,0.44,1,1.15,16.03,42.74,England,"England, Ghana",right,178,76,no,4.25,3.56,50,1.1,12.5,0,0,0,2.47,2.93,0.96,0,0,0,0,5.07,0.14,1,0.14,0.06,0,0,6,0.82,50,16.667,0.14,3.84,46.43,2.33,47.06,1.51,45.45,0.41,4.11,63.33,9.73,45.07,2.74,5.48,2.33,23.42,0.96,0.55,31.92,80.69,5.21,60.53,9.59,92.86,12.05,78.41,26.85,85.2,1.51,81.82,19.66,26.93,0.16,1.51,0,0,1.23,22.22,0.68,1.37,50,3.7,51.85,0.96,14.29,1.23,1.78,4.25,77.42,0,,0,,0,0,0,0,,,0.14,,,0.41,0,0,0.41,0,0
B. Brereton Díaz,Sheffield United,Sheffield United,LW,24,16000000,,1,70,1,0.92,0,0.02,19.29,46.67,England,"England, Chile",right,185,80,yes,2.57,3.86,33.33,1.29,100,0,0,0,1.29,2.31,1.29,0,0,0,0,3.86,1.29,1,1.29,1.18,0,0,4,5.14,50,25,0,0,0,0,0,0,0,0,1.29,100,7.71,50,5.14,2.57,0,24.43,3.86,1.29,24.43,84.21,7.71,66.67,9,85.71,5.14,100,21.86,88.24,2.57,50,18.6,34.93,0.02,1.29,0,0,0,0,0,5.14,75,1.29,100,0,0,1.29,0,6.43,80,0,,0,,0,0,0,0,,,0,,,0,0,0,0,0,0
M. Tavernier,Bournemouth,Bournemouth,"LAMF, RAMF, LW",24,15000000,2028-06-30,17,1394,2,3.05,4,4.12,21.5,46.25,England,England,left,177,70,no,6.78,6.2,65.63,1.55,25,0.06,0.08,0.06,2.65,3.14,0.65,1,0.06,0,0,4.07,0.13,2,0.13,0.2,0,0,34,2.2,41.18,5.882,0.26,2.71,26.19,1.74,25.93,0.97,26.67,0.39,5.16,47.5,10.33,38.75,2.71,2.97,1.42,20.4,1.03,0.97,29.38,76.26,7.55,60.68,7.42,93.91,8.65,74.63,24.47,85.49,2.2,35.29,17.2,34.98,0.27,1.42,0.06,0.06,0.06,0,0.71,3.03,68.09,3.42,39.62,0.58,22.22,1.42,0.77,5.36,71.08,0,,0,,0,0,0,0,,,0.13,,,0.97,0.19,66.67,2.2,0,0
M. Cornet,West Ham United,West Ham United,"LW, RW, CF",27,15000000,2027-06-30,2,75,1,0.65,0,0,22.8,36.84,Côte d'Ivoire,"Côte d'Ivoire, France",left,179,69,no,10.8,9.6,75,1.2,0,0,0,0,3.6,4.09,1.2,0,0,0,0,1.2,1.2,1,1.2,0.78,0,0,2,2.4,50,50,0,0,0,0,0,0,0,0,0,0,7.2,16.67,4.8,1.2,0,12,1.2,0,20.4,76.47,1.2,100,9.6,75,7.2,83.33,20.4,76.47,0,0,19.05,0,0,0,0,0,0,0,0,0,0,1.2,100,0,0,1.2,0,0,0,0,,0,,0,0,0,0,,,0,,,0,0,0,0,0,0
Sergio Gómez,Manchester City,Manchester City,LAMF,23,15000000,2026-06-30,2,29,0,0,1,0.15,,,Spain,Spain,left,171,68,no,,,,,,,0,,,22.5,,0,,0,,,,0,,,0,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.67,0,,,,,,,,,,,,,,,,,,0,,0,,0,0,0,,,,,,,,,,,0,0
C. Chukwuemeka,Chelsea,Chelsea,LWF,20,15000000,2028-06-30,3,148,1,0.03,0,0,17.64,31.03,England,"England, Nigeria",right,187,75,no,4.26,3.04,60,1.82,0,0.61,1.25,0,1.82,3.75,1.22,2,1.22,0,0,2.43,0.61,1,0.61,0.02,0,0,1,0.61,100,100,0,0.61,0,0.61,0,0,0,0,1.82,66.67,10.95,33.33,5.47,1.22,0,26.15,1.22,0.61,38.31,87.3,6.08,90,10.95,77.78,9.12,86.67,35.27,87.93,2.43,100,12.8,10.59,0,0,0,0,1.22,50,0,1.82,100,1.82,66.67,0,0,2.43,0,4.26,57.14,0,,0,,0,0,0,0,,,0,,,0,0,0,0,0,0
K. Lewis-Potter,Brentford,Brentford,"LWF, CF, LWB",22,15000000,2028-06-30,14,755,2,4.36,0,0.5,16.33,36.5,England,England,right,170,66,no,3.7,3.7,45.16,2.38,25,0,0,0.24,2.03,2.74,0.6,0,0,0,0,3.46,0.24,2,0.24,0.52,0,0,20,2.38,35,10,0,3.34,14.29,2.03,17.65,1.31,9.09,0.72,4.53,47.37,8.58,38.89,4.53,3.1,0.48,15.5,2.5,1.07,20.74,72.41,3.46,62.07,6.44,98.15,6.32,50.94,15.74,84.85,1.67,71.43,14.72,11.83,0.06,0.6,0,0,0,0,0.24,1.07,77.78,2.86,29.17,0,0,0.6,0.36,2.15,83.33,0,,0,,0,0,0,0,,,0.48,,,0,0,0,0,0,0
Philippe Coutinho,Aston Villa,Aston Villa,"LW, AMF",31,14000000,2026-06-30,2,33,0,0.16,0,0,,,Brazil,"Brazil, Portugal",right,172,68,no,,,,,,,0,,,0,,0,,0,,,,0,,,0,,3,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.68,0,,,,,,,,,,,,,,,,,,0,,0,,0,0,0,,,,,,,,,,,0,0
B. Traoré,Aston Villa,Aston Villa,"RW, CF",28,14000000,2024-06-30,2,19,0,0,0,0,,,Burkina Faso,Burkina Faso,left,181,73,no,,,,,,,0,,,4.29,,0,,0,,,,0,,,0,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.22,20.7,,,,,,,,,,,,,,,,,,0,,0,,0,0,0,,,,,,,,,,,0,0
M. Trésor,Burnley,Burnley,"LW, RW",24,13000000,2025-06-30,14,486,0,0.36,0,0.38,16.85,32.97,Belgium,"Belgium, Burundi",right,172,67,no,3.52,3.89,52.38,1.67,11.11,0,0,0,1.48,1.94,0,0,0,0,0,2.41,0,0,0,0.07,0,0,4,0.74,0,0,0,2.41,30.77,1.48,50,0.93,0,0.56,2.78,53.33,8.33,33.33,0.93,2.41,0.56,19.26,1.67,0.37,26.85,75.17,4.81,65.38,6.48,80,9.07,71.43,24.26,80.15,0.19,0,12.78,2.25,0.07,0.74,0,0,0.37,50,0,1.67,55.56,3.52,42.11,0.56,33.33,1.11,0.93,3.89,61.9,0,,0,,0,0,0,0,,,0,,,0.37,0.19,0,3.33,0,0
